# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 19:35:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.16.33PE.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D21-03-2024.16.33PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.33PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1214.19,0.971242,0.166304,5,31,0,1228.49,0.385746,1.35291,0.405482,0.0327491,0.00105714,0.132064,0.487597,0.584344,0.908972,0.022317,0.398339,0.104332,1.15513,0.368037,0.0741337,0.821817,0.992624,0.047177,0.340258,0.254703,0.0640723,0.124581,0.391673,0.591896,0.0862645,1.13024,0.888991,0.111009,0.0363454,0.162738,0.0197026,0.0289769,0.112102,0.168155,0.162738,0.162566,0.142454,0.087481,0.0487681,0.0196506,0.0192169,0.0129029,0.0116245,0.00366193,0,0.385746,1.73866,2.14414,2.11139,2.11033,1.97827,1.49067,0.906325,-0.00264636,-0.0249634,-0.423303,-0.527634,-1.68276,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00380553,0.00549859,0.00592171,0.0134697,0.0363454,0.0381011,0.0535439,0.0690758,0.0736465,0.0834175,0.123412,0.223057,0.204622,0.0660834,0,0.368037,0.442171,1.26399,2.25661,2.30379,2.64405,2.89875,2.96282,3.0874,3.47908,4.07097,3.98471,2.85446,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1208.23,0.996458,0.166304,5,47,0,1225.76,0.131624,1.25112,0.922365,0.035778,0.204039,0.0924808,0.198496,0.766254,0.760901,0.252827,0.276603,0.0361209,0.730486,0.336244,0.047365,0.713553,0.598424,0.065081,0.39211,0.0493698,0.120838,0.229748,0.572458,0.817175,0.118654,1.15353,0.907076,0.0929245,0.0281862,0.18031,0.0186407,0.0212631,0.0742984,0.186878,0.18031,0.14703,0.134042,0.10991,0.0510807,0.0238672,0.0185353,0.0140564,0.0135577,0.0065304,0,0.131624,1.38274,2.30511,2.26933,2.06529,1.97281,1.77431,1.00806,0.247158,-0.00566898,-0.282272,-0.318393,-1.04888,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00517192,0.00723904,0.00759017,0.0154933,0.0281862,0.0300816,0.0445237,0.046777,0.0527851,0.0664187,0.117735,0.266563,0.236739,0.0746963,0,0.336244,0.383609,1.09716,1.69559,1.76067,2.15278,2.20215,2.32298,2.55273,3.12519,3.94237,3.82371,2.67019,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1209.03,0.953372,0.166304,4,31,0,1222.16,0.175267,1.32761,0.865706,0.0348819,0.279094,0.371824,0.322762,0.752864,0.903365,0.594507,0.423649,0.0999416,0.403128,0.921117,0.0281781,0.477982,0.76532,0.106594,0.41126,0.331896,0.0663715,0.244279,0.495564,1.39171,0.0614283,1.30396,0.902986,0.0970138,0.0155136,0.213017,0.020649,0.0246046,0.0928092,0.220578,0.213017,0.16114,0.111102,0.0804543,0.0378953,0.0153553,0.00847359,0.00554726,0.00501967,0.00335428,0,0.175267,1.50288,2.36859,2.33371,2.05461,1.68279,1.36003,0.607161,-0.296203,-0.89071,-1.31436,-1.4143,-1.81743,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00173173,0.00435026,0.00447458,0.00721668,0.0155136,0.0172586,0.0260383,0.0362872,0.0387773,0.049507,0.081262,0.326812,0.307341,0.0834295,0,0.921117,0.949295,1.42728,2.1926,2.29919,2.71045,3.04235,3.10872,3.353,3.84856,5.24027,5.17884,3.87488,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1206.94,0.977478,0.166304,5,31,0,1223.47,1.14466,1.84253,0.586647,0.0459395,0.128453,0.0854875,0.480537,0.860918,0.741988,0.0134388,0.0634601,0.306847,1.01344,0.235815,0.625418,0.483046,0.477941,0.0433473,0.556659,0.409331,0.0591036,0.54519,0.636774,0.254139,0.78737,0.0312369,0.897614,0.102386,0.0205733,0.180689,0.00530623,0.0166689,0.105222,0.189183,0.180689,0.158907,0.145887,0.0902242,0.0381444,0.0181631,0.0179206,0.0168187,0.0123746,0.00449158,0,1.14466,2.98719,3.57383,3.52789,3.39944,3.31395,2.83342,1.9725,1.23051,1.21707,1.15361,0.846765,-0.166677,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.003326,0.00421052,0.00786958,0.0127566,0.0205733,0.0214847,0.0374872,0.0564486,0.0598854,0.103299,0.195273,0.251775,0.114568,0.111044,0,0.235815,0.861233,1.34428,1.82222,1.86557,2.42223,2.83156,2.89066,3.43585,4.07263,4.32677,3.5394,3.50816,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1201.24,0.722336,0.166304,4,15,0,1220.27,0.948518,1.17922,0.742451,0.0329915,0.0984503,0.310863,0.118787,0.887708,1.0774,0.28141,0.254132,0.629445,0.223868,0.43075,0.409694,0.226424,0.418495,1.32197,0.152505,0.0165244,0.987063,0.232823,0.337957,0.82881,0.023355,0.879572,0.864345,0.135655,0.0056035,0.185946,0.0108945,0.0281284,0.0914689,0.192183,0.185946,0.168512,0.123488,0.109657,0.0451346,0.0153675,0.0115981,0.00899538,0.00479353,0.00383204,0,0.948518,2.12774,2.87019,2.8372,2.73875,2.42788,2.3091,1.42139,0.343992,0.0625819,-0.19155,-0.820995,-1.04486,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00126875,0.00195185,0.00294019,0.00368731,0.0056035,0.0210175,0.0244801,0.024888,0.0667831,0.0842908,0.118182,0.270708,0.264459,0.10974,0,0.43075,0.840444,1.06687,1.48536,2.80733,2.95983,2.97636,3.96342,4.19624,4.5342,5.36301,5.33966,4.46008,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1200.06,0.98592,0.166304,4,31,0,1214.88,1.09736,1.44494,0.745871,0.202035,0.115016,0.0461415,0.493399,0.76109,1.01029,0.731399,0.552633,0.0634757,0.986188,0.620896,0.71869,0.239992,0.372764,0.0596579,0.10262,0.22553,0.0800267,0.376939,0.97935,0.522111,0.688078,0.289943,0.837183,0.162817,0.0277057,0.176092,0.00804358,0.0241005,0.102224,0.215517,0.176092,0.15696,0.149882,0.0915101,0.0427496,0.0155657,0.00749077,0.00431044,0.00404533,0.00150889,0,1.09736,2.5423,3.28817,3.08613,2.97112,2.92497,2.43158,1.67048,0.660197,-0.0712023,-0.623835,-0.687311,-1.6735,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00393259,0.00731695,0.0150125,0.0190845,0.0277057,0.0294089,0.0325871,0.0408313,0.0442331,0.0644838,0.171703,0.289419,0.145445,0.108837,0,0.620896,1.33959,1.57958,1.95234,2.012,2.11462,2.34015,2.42018,2.79712,3.77647,4.29858,3.6105,3.32056,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1202.09,0.932048,0.166304,4,15,0,1221.43,0.871021,1.28994,0.828075,0.173511,0.0844544,0.143421,0.340425,1.61836,0.601859,0.308636,0.32868,0.838669,0.0853743,0.148285,0.317097,0.162015,0.640571,0.253344,1.36385,0.510179,1.10005,0.207342,0.816754,0.564112,0.0399098,1.14661,0.864073,0.135927,0.00236153,0.18274,0.0109412,0.0261423,0.094964,0.217364,0.18274,0.16794,0.145502,0.10352,0.02052,0.0112407,0.00825571,0.00594307,0.0025691,0.00235887,0,0.871021,2.16096,2.98904,2.81553,2.73107,2.58765,2.24723,0.628867,0.0270075,-0.281628,-0.610308,-1.44898,-1.53435,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000664541,0.000770763,0.00105836,0.00124451,0.00236153,0.00304242,0.0118996,0.0198199,0.0595451,0.0732645,0.165808,0.291471,0.280068,0.0889814,0,0.148285,0.465382,0.627397,1.26797,1.52131,2.88517,3.39534,4.49539,4.70274,5.51949,6.0836,6.04369,4.89709,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.22,0.942939,0.166304,4,15,0,1218.35,1.35838,1.74313,0.758507,0.145157,0.13048,0.13558,0.35796,0.849728,0.550254,0.61284,0.907881,0.521206,0.483606,0.128255,0.165519,0.0797864,0.0409298,0.223679,0.271002,0.557755,0.291083,0.474331,0.398559,0.391496,0.0169709,0.433937,0.838532,0.161468,0.0154472,0.182279,0.00444014,0.0172716,0.0987102,0.210755,0.182279,0.159982,0.139697,0.0976626,0.0417538,0.0240837,0.0130488,0.0052636,0.00312554,0.00192707,0,1.35838,3.1015,3.86001,3.71485,3.58437,3.44879,3.09083,2.2411,1.69085,1.07801,0.170129,-0.351078,-0.834684,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0102056,0.0116022,0.0136906,0.0148277,0.0154472,0.0193194,0.025333,0.0442504,0.0592015,0.0951332,0.141718,0.209628,0.2061,0.133543,0,0.128255,0.293774,0.37356,0.41449,0.638169,0.909171,1.46693,1.75801,2.23234,2.6309,3.02239,3.00542,2.57149,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1202.24,0.981231,0.166304,4,15,0,1218.55,0.631851,1.55222,0.549827,0.0635015,0.224584,0.0747198,0.128661,1.24573,0.829518,0.60063,0.265637,0.274812,0.13632,0.229934,0.914446,0.0506733,0.159808,0.0198421,0.261442,0.373903,0.86988,0.408627,0.311297,1.00839,0.389691,0.27265,0.879052,0.120948,0.0117352,0.182832,0.0126565,0.023808,0.11242,0.194818,0.182832,0.146055,0.135539,0.119176,0.0342905,0.0149595,0.0082048,0.00629076,0.00477919,0.00417014,0,0.631851,2.18407,2.7339,2.6704,2.44581,2.37109,2.24243,0.996696,0.167178,-0.433452,-0.699089,-0.973901,-1.11022,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00302748,0.00381013,0.00950777,0.010002,0.0117352,0.0119704,0.0155471,0.0225961,0.0539285,0.0811489,0.110784,0.30368,0.205672,0.15659,0,0.229934,1.14438,1.19505,1.35486,1.3747,1.63615,2.01005,2.87993,3.28856,3.59985,4.60824,4.21855,3.9459,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1198.3,0.975732,0.166304,5,31,0,1209.95,0.979149,1.36795,0.664827,0.0580904,0.129717,0.325718,0.420547,0.857376,0.556091,0.526965,0.877685,0.639283,0.0827921,0.412394,0.330398,0.0337714,0.237638,0.24614,1.15177,0.675671,0.243081,0.609594,0.897956,0.601112,0.319442,0.306531,0.866511,0.133489,0.0035683,0.195589,0.0101979,0.0271488,0.106621,0.207288,0.195589,0.171795,0.124037,0.0814537,0.0345587,0.0198175,0.0117001,0.00486427,0.00256673,0.00236278,0,0.979149,2.3471,3.01193,2.95383,2.82412,2.4984,2.07785,1.22048,0.664385,0.137419,-0.740266,-1.37955,-1.46234,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00129419,0.00195479,0.00272013,0.00281356,0.0035683,0.00456414,0.01444,0.0283797,0.036189,0.0665763,0.163417,0.298096,0.216583,0.159404,0,0.412394,0.742792,0.776563,1.0142,1.26034,2.41211,3.08778,3.33087,3.94046,4.83841,5.43953,5.12009,4.81355,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1205.31,0.870441,0.166304,4,15,0,1216.41,0.489112,1.8264,0.557408,0.081445,0.169375,0.229662,0.105256,1.01741,0.599634,0.487534,0.323187,0.346518,0.0117473,0.399088,0.878702,0.021777,0.982778,0.940716,0.287295,0.426723,0.600443,0.206838,0.280219,0.738936,0.346958,1.49632,0.904246,0.0957537,0.00904143,0.180942,0.0110973,0.0180983,0.112417,0.196296,0.180942,0.15275,0.121406,0.109277,0.0395069,0.0216898,0.0133205,0.00964192,0.00681825,0.00673862,0,0.489112,2.31551,2.87292,2.79147,2.6221,2.39244,2.28718,1.26977,0.670137,0.182603,-0.140584,-0.487102,-0.498849,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00092263,0.00137515,0.00331104,0.00338394,0.00904143,0.0231625,0.0308713,0.0473019,0.0862279,0.106042,0.140337,0.293825,0.207686,0.0465117,0,0.399088,1.27779,1.29957,2.28234,3.22306,3.51036,3.93708,4.53752,4.74436,5.02458,5.76351,5.41656,3.92023,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1204.02,0.998046,0.166304,4,31,0,1216.21,0.409126,1.76366,0.650761,0.210801,0.169367,0.323113,0.196309,0.958713,0.356853,0.376582,0.247878,0.521471,0.0122292,0.343714,0.678672,0.0447884,0.57029,0.564956,0.648704,0.145528,0.419482,0.243052,0.708129,1.56012,0.597078,0.6085,0.890702,0.109298,0.00570203,0.178666,0.0131021,0.0197253,0.115072,0.220594,0.178666,0.15083,0.109185,0.0897234,0.0343987,0.0240748,0.0165202,0.0128933,0.00765404,0.00756101,0,0.409126,2.17279,2.82355,2.61275,2.44338,2.12026,1.92396,0.965243,0.60839,0.231807,-0.0160707,-0.537542,-0.549771,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00110889,0.00156373,0.00308251,0.00322371,0.00570203,0.010032,0.0191918,0.0221982,0.0337673,0.0430578,0.0874155,0.416045,0.228999,0.124613,0,0.343714,1.02239,1.06717,1.63746,2.20242,2.85112,2.99665,3.41613,3.65919,4.36731,5.92744,5.33036,4.72186,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.88,0.994788,0.166304,5,31,0,1214,0.485052,1.325,0.82315,0.027763,0.158376,0.183529,0.214048,1.13356,0.7579,0.412924,0.520997,0.185632,1.39352,0.343537,0.215928,0.538692,0.365174,0.549016,0.388153,0.0213178,0.0535967,0.633999,1.09792,0.30849,0.0249286,0.806025,0.838193,0.161807,0.0118945,0.191993,0.0141826,0.0230363,0.0866671,0.197398,0.191993,0.163872,0.136395,0.110113,0.0354437,0.0166107,0.0109915,0.00652816,0.00542215,0.00134578,0,0.485052,1.81006,2.6332,2.60544,2.44707,2.26354,2.04949,0.915925,0.158026,-0.254898,-0.775895,-0.961527,-2.35505,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00275315,0.00388174,0.00481729,0.00825569,0.0118945,0.0205959,0.0303636,0.0310179,0.0327257,0.0616923,0.184949,0.251783,0.245584,0.109685,0,0.343537,0.559466,1.09816,1.46333,2.01235,2.4005,2.42182,2.47541,3.10941,4.20733,4.51582,4.4909,3.68487,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1209.67,0.969725,0.166304,5,31,0,1223.22,1.77403,1.50693,0.584919,0.259428,0.135245,0.407551,0.39179,0.558806,0.652529,0.395522,0.30232,0.867045,0.0789633,0.270808,0.0265743,0.499418,0.675109,0.425538,0.593143,0.329978,1.02411,0.0595333,0.274243,0.360253,0.0142458,0.530139,0.870735,0.129265,0.0097379,0.17926,0.00486656,0.0286861,0.129457,0.232355,0.17926,0.156584,0.104172,0.070404,0.0402635,0.0209663,0.0141172,0.010434,0.00438429,0.00405141,0,1.77403,3.28096,3.86588,3.60645,3.4712,3.06365,2.67186,2.11306,1.46053,1.06501,0.762686,-0.104359,-0.183322,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00223472,0.00292977,0.00300867,0.00495757,0.0097379,0.014903,0.0269695,0.0375129,0.104459,0.110867,0.145849,0.209103,0.206145,0.121321,0,0.270808,0.297382,0.796801,1.47191,1.89745,2.49059,2.82057,3.84468,3.90422,4.17846,4.53871,4.52447,3.99433,1,1,1,1,1,1,1,1,1,1,1,-1,-1
