# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:03:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.02Dr.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D01-03-2024.17.02Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.02Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1403.23,0.88047,0.0433299,5,44,1,1415.66,6.35649e-09,0.0402103,0.126051,0.245261,0.219502,0.12948,0.165595,0.0674829,0.0064177,3.60291e-08,1.28813e-15,9.51291e-102,3.33342e-149,5.62687e-20,1.04647e-283,6.58562e-09,0.0219082,0.0316344,0.0483561,0.0460364,0.0759536,0.0955817,0.146626,0.13387,0.146777,0.104147,0.0991991,0.0499099,0.633869,0.366131
-1403.85,0.627124,0.0433299,4,21,1,1418.13,7.56459e-09,0.0406715,0.126687,0.244765,0.222433,0.132639,0.165777,0.0623375,0.00469037,2.24759e-08,1.47603e-17,1.35709e-99,4.64905e-163,3.83716e-16,3.94913e-289,5.26096e-06,0.020916,0.0421872,0.0455985,0.0503704,0.0745793,0.0928549,0.146175,0.129079,0.149225,0.104409,0.0983477,0.0462529,0.632049,0.367951
-1400.59,0.948938,0.0433299,4,20,1,1420.86,4.44523e-10,0.0455828,0.124577,0.243603,0.203214,0.154633,0.164525,0.0608046,0.00299798,6.35358e-05,8.78851e-31,1.25117e-92,1.12467e-175,1.35988e-13,1.95879e-303,2.61815e-10,0.0133535,0.0506031,0.0352466,0.0633336,0.0723567,0.117657,0.161071,0.120122,0.141037,0.0963923,0.0938652,0.0349616,0.635091,0.364909
-1401.1,0.937286,0.0433299,4,16,1,1409.33,3.9906e-10,0.046448,0.131341,0.233761,0.19264,0.148261,0.164249,0.0812246,0.000476109,0.00159913,3.82805e-37,4.69223e-40,4.0092e-204,2.1706e-11,3.16954e-250,1.40991e-10,0.00181054,0.0446582,0.0681515,0.0491974,0.0720883,0.118406,0.178959,0.107651,0.139717,0.111629,0.0778601,0.0298717,0.635997,0.364003
-1400.53,0.974673,0.0433299,5,44,1,1410.7,1.02066e-10,0.0385774,0.137792,0.246478,0.175302,0.165143,0.149367,0.0823029,0.00486649,0.000170656,1.77035e-28,1.2862e-83,3.49781e-196,4.49483e-16,4.03505e-254,2.36704e-07,0.00210076,0.0165583,0.0636139,0.0655659,0.0605862,0.155938,0.172047,0.10084,0.140672,0.0783896,0.103287,0.0404011,0.602814,0.397186
-1403.01,0.976819,0.0433299,5,51,1,1414.47,0.00437773,0.0360815,0.143556,0.248676,0.204954,0.118242,0.183315,0.0600277,0.000434636,0.000336509,1.739e-31,5.45799e-99,5.67457e-147,4.98733e-18,2.98263e-263,2.48107e-05,0.00317572,0.0284263,0.0350509,0.0471224,0.0952035,0.137922,0.164173,0.086215,0.152664,0.0857994,0.115305,0.0489174,0.657309,0.342691
-1403.14,0.855688,0.0433299,3,9,1,1416.1,0.00294538,0.0350292,0.143905,0.248914,0.207606,0.11736,0.185307,0.0582066,0.000436075,0.000290585,5.69816e-31,1.93994e-101,1.80527e-143,1.36067e-17,1.47045e-260,5.41745e-05,0.00238897,0.028317,0.0339198,0.0465429,0.0962341,0.135858,0.16409,0.0866137,0.153879,0.0862934,0.116671,0.049139,0.65632,0.34368
-1399.39,0.975966,0.0433299,5,49,1,1410.96,8.31152e-07,0.0345115,0.156722,0.255099,0.176954,0.132663,0.146505,0.0955257,0.000752663,0.00126535,1.07282e-51,1.20487e-64,3.26894e-89,5.80482e-16,5.76206e-269,0.00181569,0.00125144,0.0427631,0.0363312,0.0761094,0.0823012,0.159393,0.162017,0.079773,0.121217,0.0898221,0.0915325,0.0556738,0.623216,0.376784
-1401.41,0.915713,0.0433299,3,13,1,1414.6,2.47284e-06,0.0343977,0.153215,0.253909,0.175149,0.138023,0.147389,0.0957552,0.000201102,0.00195948,2.26336e-52,1.11395e-72,1.59729e-73,5.35162e-16,5.07427e-283,0.000538177,0.00253504,0.0415169,0.0295,0.0825146,0.0873515,0.185315,0.157303,0.0724209,0.110433,0.0895855,0.0826493,0.0583365,0.619827,0.380173
-1402.63,0.898346,0.0433299,3,10,1,1416.68,1.43795e-05,0.0325711,0.152182,0.25464,0.170778,0.136253,0.151055,0.100199,0.00103209,0.00127519,7.29531e-54,2.03949e-71,8.61769e-68,1.64799e-17,1.26218e-246,8.02201e-07,0.00465394,0.0439512,0.0298004,0.095497,0.0834295,0.191197,0.157794,0.065754,0.103522,0.0851189,0.0820304,0.0572501,0.612853,0.387147
-1402.75,0.682693,0.0433299,4,17,1,1423.93,2.77267e-08,0.0416504,0.140982,0.260733,0.16217,0.140436,0.160499,0.091975,1.36613e-05,0.0015413,8.88299e-29,1.03087e-51,1.0359e-79,1.02349e-16,2.04384e-293,3.08243e-05,0.00717381,0.0272252,0.0329912,0.0769757,0.0746179,0.182039,0.187037,0.0731923,0.0971586,0.0881069,0.0908646,0.0625869,0.640517,0.359483
-1404.27,0.918684,0.0433299,3,13,1,1416.61,1.98743e-08,0.0445182,0.140468,0.257607,0.158016,0.141955,0.174266,0.0822846,3.18326e-06,0.000881872,2.65957e-29,5.95789e-51,4.87531e-86,4.66207e-17,3.41943e-299,0.00157921,0.0307095,0.0248477,0.0288956,0.0657325,0.068367,0.173235,0.184722,0.0755702,0.100658,0.0872794,0.0962963,0.0621071,0.646541,0.353459
-1404.41,0.665658,0.0433299,1,3,1,1415.73,2.84019e-08,0.0439749,0.141044,0.257362,0.158539,0.141452,0.17344,0.0833441,2.77145e-06,0.000841279,3.30033e-30,3.82379e-51,5.43768e-84,6.63532e-17,1.08178e-293,0.001653,0.0341705,0.0260114,0.0265545,0.0645927,0.068631,0.169984,0.183652,0.0757709,0.102852,0.0884299,0.0955128,0.0621857,0.648329,0.351671
-1402.93,0.927731,0.0433299,3,14,1,1416.88,9.68299e-08,0.0428457,0.135564,0.257413,0.16178,0.143452,0.170423,0.0876613,1.41066e-06,0.000859673,4.52289e-24,7.8847e-37,1.51872e-99,5.35596e-16,1.24701e-291,0.00125918,0.0211283,0.021039,0.0294326,0.0696877,0.06764,0.171952,0.182449,0.0753795,0.105778,0.0924767,0.101214,0.0605647,0.648384,0.351616
-1404.06,0.948212,0.0433299,4,25,1,1423.88,1.18728e-07,0.0455053,0.131284,0.261816,0.166782,0.12961,0.17331,0.0905933,4.10304e-06,0.00109565,1.17997e-17,1.15291e-30,2.11557e-96,1.4417e-14,1.62737e-294,0.00316843,0.0209197,0.0415243,0.031543,0.0762001,0.0628718,0.157589,0.17823,0.0728654,0.108336,0.0823459,0.101614,0.0627919,0.648107,0.351893
-1403.47,0.920384,0.0433299,3,13,1,1415.47,1.88222e-06,0.0461138,0.129381,0.256539,0.169385,0.129277,0.157754,0.110035,2.34281e-06,0.00151067,4.32561e-18,3.37271e-16,1.24176e-130,2.88819e-13,3.11676e-290,0.000859624,0.00614035,0.0412836,0.0412199,0.0746171,0.0596976,0.143193,0.183536,0.0752399,0.111553,0.0905214,0.101444,0.0706947,0.651074,0.348926
-1404.36,0.856192,0.0433299,2,7,1,1418.05,9.21222e-07,0.0469841,0.131403,0.256476,0.16645,0.126143,0.15339,0.117531,3.16462e-06,0.00161919,1.59577e-21,2.09537e-26,1.56061e-132,4.48795e-14,3.43197e-298,0.00128613,0.00511664,0.0391542,0.0362823,0.0786547,0.0623233,0.139501,0.189615,0.0758634,0.109762,0.0898239,0.102833,0.0697841,0.646952,0.353048
-1402.89,0.937641,0.0433299,4,22,1,1414.54,1.32485e-06,0.0400595,0.133612,0.262059,0.171773,0.13198,0.147215,0.110988,7.08763e-05,0.00224065,2.84397e-32,2.20654e-22,1.02821e-126,3.64257e-14,1.802e-287,0.000609264,0.000636313,0.0412073,0.0227537,0.0950008,0.0829279,0.119969,0.176238,0.0691758,0.116158,0.0880301,0.115566,0.0717276,0.63106,0.36894
-1402.26,0.891622,0.0433299,5,43,1,1415.27,5.55548e-05,0.0505972,0.124472,0.248679,0.163073,0.130435,0.160132,0.119304,0.00074854,0.00250447,3.0807e-31,2.61937e-30,1.39281e-177,6.13225e-16,9.61522e-298,1.71616e-09,0.00531646,0.0339293,0.0246627,0.0839117,0.0888223,0.135231,0.177919,0.0707831,0.1016,0.0915769,0.10976,0.0764871,0.643504,0.356496
-1401.75,0.832985,0.0433299,2,6,1,1412.11,8.77807e-05,0.0510912,0.125111,0.247662,0.164902,0.130154,0.161124,0.116471,0.000757148,0.00264064,1.16088e-31,3.69505e-31,7.0637e-184,4.63605e-16,2.33329e-294,5.02735e-09,0.00536623,0.0342806,0.025021,0.0846993,0.0874117,0.135893,0.176199,0.0717127,0.102456,0.091388,0.10931,0.0762624,0.641589,0.358411
-1397.32,0.871371,0.0433299,5,34,1,1412.14,0.000736736,0.0579749,0.138948,0.218006,0.20562,0.161731,0.116315,0.0791427,0.0212717,0.000255066,6.85139e-24,8.44589e-26,1.35644e-48,1.84314e-18,1.0599e-191,0.00356862,0.000222905,0.00704618,0.0378428,0.0909308,0.142944,0.0869552,0.149554,0.0908992,0.101918,0.117638,0.121814,0.0486662,0.663548,0.336452
-1396.27,0.945751,0.0433299,4,22,1,1410.66,0.000578114,0.0562366,0.142871,0.217968,0.20321,0.149918,0.109766,0.096974,0.0222742,0.000204093,2.77265e-24,4.91079e-41,4.62267e-78,1.16551e-18,1.73413e-205,8.05946e-05,0.000160401,0.00889857,0.0530112,0.0768659,0.112923,0.123653,0.159071,0.0959969,0.0967895,0.117632,0.111194,0.0437245,0.686212,0.313788
-1399.5,0.868687,0.0433299,3,8,1,1424.8,0.000137005,0.0527872,0.140372,0.222787,0.215671,0.158653,0.091863,0.0673008,0.0496462,0.000783342,9.86949e-16,2.317e-39,1.10643e-76,1.29137e-27,3.9111e-143,3.19194e-05,0.000464463,0.0065967,0.0527347,0.0775812,0.110258,0.130281,0.161445,0.0939086,0.100623,0.112647,0.113675,0.0397512,0.66772,0.33228
-1396.11,0.913932,0.0433299,4,29,1,1408.17,0.000406297,0.0470228,0.14313,0.227061,0.206628,0.154547,0.0977546,0.0803422,0.0424772,0.000631656,1.46952e-14,2.58657e-27,4.1233e-71,4.82246e-29,7.82912e-132,0.000432661,0.000524407,0.00659462,0.0417205,0.0788716,0.110444,0.136604,0.166071,0.100813,0.0978909,0.1152,0.105827,0.0390067,0.658119,0.341881
-1394,0.874548,0.0433299,3,8,1,1413.45,0.000327963,0.0441049,0.14117,0.23043,0.20397,0.160112,0.110665,0.0735056,0.0350175,0.000697565,5.83518e-16,1.09286e-25,5.91416e-102,4.52478e-36,3.29049e-139,3.67075e-06,0.00444,0.00779922,0.0377542,0.0779659,0.111004,0.124759,0.164474,0.106041,0.100798,0.121501,0.102626,0.0408352,0.645653,0.354347
-1393.5,0.484609,0.0433299,1,2,1,1412.27,0.000415697,0.0449293,0.140474,0.232301,0.205304,0.15839,0.111653,0.0731148,0.0325272,0.000890888,1.4383e-15,3.15882e-23,4.31986e-100,1.58692e-37,5.08259e-134,7.99711e-06,0.00404654,0.00750915,0.035363,0.0781408,0.110695,0.124402,0.165984,0.106059,0.101924,0.121061,0.102317,0.04249,0.647356,0.352644
-1393.97,0.767099,0.0433299,2,6,1,1408.45,0.000253077,0.0440391,0.139078,0.232528,0.204399,0.159724,0.11186,0.072175,0.0347677,0.00117583,8.78204e-16,2.0217e-22,6.55804e-75,1.32196e-34,2.93143e-143,0.000181282,0.00572356,0.00870311,0.0365085,0.0822971,0.106467,0.124245,0.162385,0.109566,0.100263,0.119447,0.10353,0.0406846,0.645488,0.354512
-1401.31,0.890622,0.0433299,4,18,1,1413.86,0.00138119,0.0456342,0.133415,0.236324,0.167553,0.173895,0.108592,0.0744386,0.0576814,0.00108523,1.11679e-16,3.16282e-30,1.38883e-90,6.54557e-14,2.5213e-136,1.77343e-08,0.0323672,0.0113178,0.0392557,0.0636719,0.147337,0.0877669,0.171976,0.0965197,0.102654,0.112927,0.103408,0.0307998,0.642628,0.357372
-1400.03,0.950408,0.0433299,4,22,1,1412.26,0.000395312,0.0569456,0.1169,0.238152,0.172932,0.173866,0.123491,0.0640393,0.0510915,0.00218719,1.72184e-13,4.96354e-58,1.32358e-81,3.87136e-19,8.02171e-125,7.33836e-05,0.0207423,0.00997036,0.0423287,0.0775956,0.155317,0.088953,0.148593,0.0968459,0.103002,0.116201,0.105478,0.0348999,0.659186,0.340814
-1400.48,0.927999,0.0433299,3,14,1,1412.1,0.00231164,0.0561786,0.112561,0.243631,0.178634,0.167293,0.126455,0.063418,0.0451838,0.00433365,1.42274e-11,3.2688e-94,4.27971e-102,7.27822e-24,1.25489e-110,0.00161772,0.0251895,0.0154989,0.0438512,0.0625534,0.163609,0.0841346,0.146293,0.0946602,0.107763,0.109586,0.110092,0.0351508,0.661985,0.338015
-1402.29,0.789301,0.0433299,2,5,1,1413.57,0.00423328,0.0559987,0.113991,0.24309,0.174832,0.165583,0.127091,0.0600158,0.05322,0.00194575,2.46758e-11,1.70342e-82,6.54337e-109,3.00499e-25,2.2664e-110,0.000766789,0.0237003,0.0147691,0.0506884,0.0657397,0.161962,0.0843613,0.144779,0.0915789,0.108401,0.107736,0.110783,0.0347337,0.65949,0.34051
-1398.15,0.941874,0.0433299,4,26,1,1413.33,3.05215e-06,0.0414209,0.124981,0.245152,0.185043,0.170947,0.0835421,0.111833,0.0356837,0.00139473,2.35497e-14,4.34589e-47,2.9929e-138,4.9572e-27,2.46491e-122,6.98145e-05,0.012972,0.00972137,0.0651554,0.0755619,0.179079,0.0880562,0.105219,0.0974349,0.116685,0.0900995,0.123644,0.0363012,0.637493,0.362507
-1399.97,0.855348,0.0433299,3,10,1,1413.92,1.128e-06,0.0412504,0.123556,0.244856,0.190396,0.17492,0.0834112,0.114152,0.0269226,0.000533472,1.95438e-13,1.14914e-45,3.19489e-158,1.00974e-27,1.68196e-126,4.56988e-05,0.0121954,0.0101566,0.0738797,0.0881237,0.17426,0.0804297,0.104183,0.0954547,0.112554,0.0879241,0.124463,0.0363311,0.626087,0.373913
-1399.15,0.789993,0.0433299,2,7,1,1410.63,2.46622e-06,0.0407438,0.125104,0.246042,0.187708,0.172933,0.0851014,0.115319,0.0265791,0.000467233,3.55325e-13,1.28137e-35,7.5216e-169,5.55358e-28,1.86935e-124,3.60985e-05,0.0120406,0.0113236,0.0724195,0.0873945,0.179123,0.0821482,0.107293,0.0953212,0.108146,0.0870435,0.121656,0.0360557,0.633563,0.366437
-1398.52,0.730378,0.0433299,2,4,1,1413.92,3.1864e-06,0.0411646,0.127878,0.247352,0.189027,0.170118,0.079747,0.116411,0.0278768,0.000420729,2.04864e-13,8.19701e-41,2.94582e-157,5.14968e-27,6.10174e-128,0.000135716,0.0058831,0.011894,0.0680295,0.0788619,0.184932,0.0849129,0.109573,0.0999104,0.110894,0.0864637,0.121233,0.0372764,0.629024,0.370976
-1397.68,0.847979,0.0433299,2,7,1,1408.49,5.80961e-06,0.0417735,0.128154,0.248053,0.189659,0.168376,0.0828064,0.11329,0.0271639,0.00071844,2.5213e-13,7.38034e-30,9.70195e-149,1.55772e-27,1.32908e-123,0.00196387,0.00719834,0.0124604,0.0617621,0.0751977,0.181112,0.0818445,0.114084,0.104625,0.112579,0.0876812,0.12141,0.0380831,0.625407,0.374593
-1397.49,0.644158,0.0433299,2,5,1,1411.96,5.49175e-06,0.0410614,0.128055,0.250878,0.188731,0.168147,0.0834453,0.112592,0.0263697,0.000714962,7.85798e-13,1.98336e-26,4.67521e-151,5.82777e-29,5.29632e-129,0.0011432,0.00700109,0.011729,0.061061,0.0750816,0.180172,0.08601,0.114672,0.104712,0.112969,0.0868698,0.120833,0.0377455,0.626424,0.373576
-1397.8,0.821523,0.0433299,2,6,1,1409.87,5.46075e-06,0.0415628,0.127297,0.25019,0.188975,0.168442,0.0839165,0.112122,0.0265465,0.000942046,3.63071e-12,3.35052e-25,1.82033e-146,6.80373e-26,1.03121e-128,0.000984087,0.00638954,0.0122582,0.0629671,0.0777355,0.179142,0.0838061,0.113884,0.104434,0.111118,0.0876747,0.122301,0.0373069,0.623309,0.376691
-1397.97,0.747223,0.0433299,2,4,1,1415.65,1.09153e-05,0.0428872,0.128151,0.24776,0.186785,0.164899,0.0839472,0.11699,0.0281184,0.000451626,2.13241e-13,7.85074e-27,1.03573e-161,2.65462e-40,5.4045e-136,0.00178527,0.00630631,0.01147,0.0698718,0.0657013,0.177937,0.0863039,0.112749,0.106532,0.110438,0.0901477,0.122559,0.0381997,0.616463,0.383537
-1397.97,0,0.0433299,0,1,1,1415.04,1.09153e-05,0.0428872,0.128151,0.24776,0.186785,0.164899,0.0839472,0.11699,0.0281184,0.000451626,2.13241e-13,7.85074e-27,1.03573e-161,2.65462e-40,5.4045e-136,0.00178527,0.00630631,0.01147,0.0698718,0.0657013,0.177937,0.0863039,0.112749,0.106532,0.110438,0.0901477,0.122559,0.0381997,0.616463,0.383537
-1398.25,0.792009,0.0433299,2,5,1,1409.44,3.07679e-06,0.0432211,0.126613,0.248446,0.187881,0.161904,0.0858303,0.117105,0.028631,0.000364922,1.29626e-13,1.77051e-24,3.36762e-161,1.49104e-36,8.81039e-131,0.000376675,0.00552743,0.0105738,0.0729533,0.0613825,0.186834,0.0927736,0.113657,0.103918,0.106895,0.0864807,0.120925,0.0377025,0.617713,0.382287
-1398.91,0.75,0.0433299,2,4,1,1406.32,8.90949e-07,0.043471,0.124564,0.253265,0.18679,0.161119,0.0909337,0.10731,0.0322099,0.000336836,1.20002e-14,2.99865e-26,2.72673e-141,1.21266e-24,5.80578e-139,0.00682555,0.00529713,0.0102024,0.0873594,0.060313,0.179544,0.0898022,0.111747,0.101766,0.105184,0.0865771,0.117633,0.0377496,0.619937,0.380063
-1399.74,0.901196,0.0433299,3,11,1,1413.16,1.82417e-07,0.0403373,0.127511,0.249685,0.185121,0.160529,0.0857724,0.109551,0.0261661,0.0153268,7.08196e-11,1.38967e-39,7.38226e-163,4.07268e-16,1.60728e-145,1.58558e-05,0.00188882,0.0127098,0.0706197,0.0436486,0.194214,0.098986,0.111285,0.111916,0.1079,0.0950595,0.112054,0.0397022,0.624149,0.375851
-1399.96,0.925986,0.0433299,4,26,1,1415.81,1.31727e-08,0.0375754,0.119814,0.257508,0.188094,0.152635,0.0880966,0.116543,0.029696,0.0100385,8.2102e-12,2.07903e-46,7.83338e-154,2.47916e-15,1.1565e-168,1.83951e-08,0.000991609,0.0088738,0.068567,0.0452304,0.185483,0.100772,0.116177,0.110892,0.110269,0.0980165,0.112135,0.0425924,0.631682,0.368318
-1400,0.972201,0.0433299,5,57,1,1411.97,0.0020992,0.039287,0.130726,0.286816,0.146094,0.168694,0.128738,0.0583975,0.0390503,9.68425e-05,1.62648e-12,2.11193e-121,1.69951e-89,6.29063e-13,3.27287e-142,0.000364781,0.000142443,0.0148465,0.0200899,0.0618984,0.150134,0.166287,0.125167,0.0994903,0.0954585,0.106191,0.121343,0.0385876,0.651025,0.348975
-1401.08,0.965947,0.0433299,5,40,1,1410.67,3.36044e-07,0.0335476,0.122227,0.298584,0.173027,0.147463,0.129009,0.0583955,0.0358075,0.00193952,4.48312e-21,1.23009e-93,8.77575e-136,7.99802e-11,4.23237e-134,0.00078433,0.000263652,0.0119334,0.0969242,0.0767758,0.0969601,0.165477,0.114249,0.110577,0.0789551,0.0950386,0.110045,0.0420168,0.64804,0.35196
-1402.43,0.955932,0.0433299,4,23,1,1410.08,5.08705e-06,0.0304784,0.121502,0.302773,0.163158,0.14325,0.138127,0.068472,0.0321893,4.54813e-05,5.75167e-32,5.58823e-50,1.18268e-171,1.53154e-13,2.40513e-181,3.56044e-05,0.000133405,0.0136938,0.0684414,0.063923,0.103222,0.16543,0.120339,0.120828,0.0742546,0.112924,0.116713,0.040062,0.634434,0.365566
-1407.17,0.969526,0.0433299,5,34,1,1418.59,7.11786e-05,0.0297108,0.137592,0.279026,0.170742,0.155869,0.152494,0.0417533,0.0326342,0.00010769,1.29596e-26,5.69366e-100,4.24505e-239,1.32203e-12,3.56164e-216,4.18817e-05,0.00219299,0.0326565,0.039722,0.161913,0.0943094,0.124132,0.113606,0.12152,0.0680971,0.0870688,0.109987,0.0447547,0.609523,0.390477
-1403.76,0.933116,0.0433299,3,15,1,1423.6,0.000860371,0.0297632,0.139787,0.279879,0.175432,0.141714,0.157484,0.0449491,0.0292188,0.000912602,7.80214e-23,6.16462e-69,1.10817e-228,2.29018e-11,3.09455e-247,0.00226422,0.0021482,0.0369988,0.0387526,0.145429,0.102732,0.124108,0.117203,0.113588,0.0692805,0.0882011,0.111342,0.0479508,0.609159,0.390841
-1399.42,0.94571,0.0433299,5,32,1,1412.39,5.56775e-06,0.0293097,0.136494,0.249404,0.202579,0.128855,0.142058,0.103052,0.00789467,0.000347902,7.08529e-27,2.61315e-122,7.9317e-137,3.25261e-19,5.85445e-135,0.0017342,0.00640237,0.0154949,0.0135748,0.051421,0.0863978,0.166127,0.171656,0.124943,0.0861862,0.0992212,0.101518,0.0753238,0.643241,0.356759
-1399.53,0.657119,0.0433299,1,3,1,1418.36,6.93368e-06,0.0296487,0.136231,0.249426,0.202559,0.127758,0.138609,0.106239,0.00913023,0.000393256,1.02501e-26,1.2935e-122,8.19519e-139,1.6263e-19,2.55337e-140,0.00310622,0.00658633,0.0133126,0.0122463,0.0519753,0.0882431,0.161337,0.173093,0.126179,0.087048,0.0996689,0.10243,0.0747736,0.641023,0.358977
