# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:04:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.03Dr.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = models/notebooks/results/1D01-03-2024.17.03Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.03Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1377.58,0.948437,0.0163765,4,25,1,1389.53,0.0053452,0.0383381,0.101181,0.242497,0.247523,0.126692,0.0709186,0.142848,0.0245955,6.23005e-05,2.44351e-48,1.81526e-209,2.62377e-301,1.23598e-08,3.38141e-56,0.000186465,0.0215679,0.00820643,0.00412645,0.11096,0.10417,0.058152,0.193395,0.0973894,0.0950466,0.140686,0.106121,0.059994,0.71855,0.28145
-1377.91,0.936716,0.0163765,4,16,1,1394.91,0.00552316,0.0391943,0.101391,0.239369,0.246563,0.127855,0.0684866,0.145834,0.0256596,0.000124502,1.61212e-47,1.22231e-202,1.32423e-294,4.77011e-08,3.47503e-55,0.00103467,0.0128002,0.00859498,0.00391764,0.115775,0.105542,0.0595526,0.197093,0.0959309,0.0929135,0.137779,0.109039,0.060028,0.718684,0.281316
-1381.74,0.976099,0.0163765,6,72,1,1396.56,0.00514855,0.0438447,0.104984,0.25279,0.222176,0.130591,0.0802103,0.139665,0.019578,0.000822329,1.44884e-12,4.82277e-192,1.4384e-250,0.0001909,2.41871e-90,7.80787e-14,0.000124673,0.0060065,0.00895651,0.17843,0.0930761,0.0536987,0.150426,0.112823,0.0892368,0.142276,0.102817,0.062129,0.75265,0.24735
-1378.31,0.989168,0.0163765,6,102,1,1397.97,0.00418516,0.0468762,0.101054,0.251358,0.241752,0.12078,0.117834,0.101409,0.0147477,3.67037e-06,1.0772e-31,7.50282e-193,4.51781e-237,1.09942e-09,3.6681e-120,4.61029e-11,0.00394401,0.00322355,0.0274102,0.0964662,0.0976284,0.0651776,0.186546,0.110894,0.0885403,0.145848,0.118429,0.0558923,0.730414,0.269586
-1378.38,0.96979,0.0163765,5,58,1,1390.99,0.00335208,0.046107,0.104577,0.25155,0.231035,0.127836,0.109962,0.107524,0.018056,1.17699e-06,3.11778e-35,9.30194e-195,6.14588e-202,5.75374e-11,1.55164e-119,3.50965e-10,0.000955471,0.003686,0.035722,0.108108,0.109576,0.0551145,0.191838,0.10629,0.0828187,0.130218,0.122438,0.0532351,0.721418,0.278582
-1379.06,0.991265,0.0163765,6,117,1,1392.26,0.0025409,0.0480992,0.101199,0.242344,0.249015,0.140859,0.0923171,0.105637,0.0179875,6.12043e-07,1.11177e-41,2.21887e-203,2.75385e-199,9.28234e-13,8.4235e-123,2.7051e-10,0.000805212,0.00344094,0.0415879,0.0924374,0.087828,0.0521479,0.203012,0.138783,0.0761334,0.135234,0.124669,0.0439213,0.724121,0.275879
-1378.15,0.968501,0.0163765,5,33,1,1398.55,0.00260246,0.0417184,0.10027,0.244121,0.238062,0.149813,0.0877205,0.118549,0.0171432,4.87583e-07,5.97811e-45,1.35932e-241,1.83474e-229,2.37897e-13,6.949e-62,5.66735e-07,0.00040483,0.00473253,0.0395134,0.10735,0.108591,0.0489129,0.178448,0.135535,0.0771225,0.135474,0.1217,0.0422148,0.729694,0.270306
-1378.31,0.958257,0.0163765,4,24,1,1389.18,0.00253605,0.042301,0.101127,0.240444,0.237517,0.151543,0.0883993,0.118097,0.0180353,4.84948e-07,3.86787e-45,4.17609e-239,5.94043e-246,2.82555e-13,5.53778e-66,1.56211e-06,0.000294279,0.00461259,0.0408725,0.111277,0.108099,0.0496373,0.177546,0.133019,0.0754698,0.135869,0.121039,0.0422629,0.728951,0.271049
-1379.31,0.900043,0.0163765,7,139,1,1394.8,0.00235457,0.0376755,0.111154,0.242845,0.229426,0.148922,0.0924863,0.121295,0.0138406,1.04983e-07,5.58103e-52,2.03799e-257,1.42597e-248,4.51902e-15,2.75608e-92,3.3472e-06,0.000620683,0.00391421,0.0302934,0.0909746,0.145506,0.0364195,0.163926,0.132324,0.0847243,0.140481,0.125694,0.0451192,0.713794,0.286206
-1385.63,0.999716,0.0163765,8,255,0,1397.37,0.0040985,0.0138777,0.109851,0.204541,0.29358,0.100006,0.095118,0.135721,0.043147,4.92591e-09,6.91767e-75,1.18609e-237,2.92307e-164,5.93438e-05,5.37072e-138,1.06536e-08,7.01594e-06,0.0176068,0.0175597,0.156355,0.0383406,0.0305047,0.197506,0.0860047,0.128423,0.132633,0.142741,0.0523193,0.754439,0.245561
-1381.93,0.988986,0.0163765,6,91,1,1397.22,0.00524987,0.00974651,0.0976991,0.222552,0.268553,0.131997,0.109127,0.136494,0.0184047,3.10454e-06,7.58196e-37,2.62606e-281,2.20243e-76,0.000174301,2.32826e-109,5.44472e-17,3.77192e-05,0.047167,0.0179417,0.0812251,0.0363674,0.0417656,0.18806,0.0844714,0.133622,0.187138,0.136241,0.0459637,0.725068,0.274932
-1381.5,0.973798,0.0163765,5,40,1,1395.31,0.00475429,0.00991834,0.0965012,0.226581,0.265188,0.134876,0.113056,0.131677,0.0171837,1.7362e-06,5.2642e-33,2.10082e-272,7.96921e-73,0.000263006,3.66031e-104,3.67711e-16,2.04283e-05,0.0461973,0.0153288,0.0794531,0.0358374,0.0431108,0.188298,0.0846634,0.135236,0.183697,0.14006,0.0480984,0.726621,0.273379
-1380.86,0.970587,0.0163765,5,34,1,1396.89,0.00599177,0.0091952,0.101884,0.222698,0.271146,0.139419,0.110684,0.121174,0.0175427,1.26642e-06,6.56178e-34,1.4712e-290,2.22729e-82,0.000263708,3.93062e-85,4.37005e-15,2.17626e-05,0.0510182,0.0130741,0.0844083,0.038318,0.0512753,0.178765,0.0824288,0.123577,0.189994,0.141282,0.045838,0.723481,0.276519
-1379,0.981669,0.0163765,6,123,1,1392.19,0.00781934,0.00897013,0.121875,0.231845,0.239837,0.158765,0.107069,0.106185,0.0173046,0.000328262,1.33613e-35,9.15273e-279,1.14142e-127,7.41045e-07,8.11461e-09,2.27117e-14,8.65045e-05,0.0513401,0.0432073,0.0591348,0.0645566,0.0447028,0.204526,0.0677887,0.126553,0.161569,0.142761,0.0337736,0.724372,0.275628
-1378.81,0.903932,0.0163765,5,43,1,1394.17,0.00648698,0.00892329,0.126897,0.221735,0.247543,0.159517,0.10184,0.107956,0.0172816,0.00181538,6.90385e-43,2.51018e-286,2.62289e-70,3.48295e-06,8.84702e-33,3.27484e-15,0.00193266,0.0555672,0.0372038,0.0647977,0.0653907,0.0485564,0.210591,0.0614527,0.122164,0.163387,0.138571,0.0303855,0.727284,0.272716
-1379.32,0.955661,0.0163765,5,38,1,1397.31,0.00577912,0.00885014,0.133126,0.211906,0.257098,0.164886,0.102745,0.0944069,0.0140016,0.00716274,3.50154e-33,3.5087e-272,2.97206e-30,3.87769e-05,1.01198e-18,5.85316e-12,0.000688205,0.0512068,0.0585259,0.0527521,0.0899584,0.0517256,0.176143,0.0578829,0.126723,0.16659,0.134766,0.0330378,0.748529,0.251471
-1380.03,0.9583,0.0163765,4,24,1,1390.71,0.00563421,0.00940063,0.138738,0.210494,0.257685,0.165595,0.099233,0.0925187,0.0114888,0.00916433,3.64263e-32,3.80509e-276,1.04592e-11,4.88747e-05,2.86241e-25,1.09148e-12,0.000372272,0.0485169,0.0627427,0.0515969,0.0922239,0.0488159,0.173729,0.0600831,0.125925,0.172349,0.132408,0.0312371,0.741801,0.258199
-1375.61,0.979997,0.0163765,5,51,1,1392.84,0.00473418,0.010749,0.145011,0.201203,0.254207,0.155538,0.0797406,0.1195,0.0151529,5.22392e-05,1.12435e-16,5.53872e-234,1.1858e-34,0.0141121,2.66844e-17,3.3307e-10,8.97624e-05,0.0456999,0.0441152,0.0604896,0.0767964,0.0600039,0.199215,0.0676158,0.122065,0.163918,0.133056,0.0269351,0.727971,0.272029
-1373.02,0.725787,0.0163765,8,255,0,1381.86,0.00366058,0.0177703,0.121439,0.192854,0.248424,0.158346,0.126712,0.104251,0.0129692,0.00523153,7.8561e-09,2.40625e-190,5.84384e-96,0.0083411,1.00941e-94,0.00769514,0.0257124,0.0392138,0.0234917,0.0465536,0.0819452,0.115456,0.171332,0.0667974,0.132737,0.153268,0.110417,0.0253802,0.705392,0.294608
-1373.8,0.98867,0.0163765,6,111,1,1385.42,0.00244946,0.0133451,0.113858,0.204777,0.250964,0.171266,0.114769,0.10125,0.0191028,0.00314602,2.57654e-05,6.50697e-199,6.64649e-165,0.00504649,5.89193e-124,1.8864e-07,0.00335861,0.0295501,0.0290441,0.125057,0.053766,0.100746,0.153115,0.0722373,0.116323,0.150407,0.139651,0.0267446,0.695244,0.304756
-1377.3,0.608138,0.0163765,7,161,1,1390.89,0.00476869,0.0160256,0.120722,0.211863,0.242547,0.160584,0.120459,0.0964387,0.0171553,1.08581e-09,8.00517e-06,3.28439e-104,2.40237e-69,0.00942831,2.31377e-68,5.2788e-06,7.94153e-06,0.0487778,0.00397465,0.0991254,0.0325141,0.0874249,0.196321,0.0940112,0.114897,0.136154,0.162802,0.0239844,0.690236,0.309764
-1378.91,0.971083,0.0163765,5,35,1,1390.12,0.00402713,0.0162803,0.11429,0.215576,0.243181,0.1588,0.126467,0.0999003,0.0141699,3.07501e-09,3.76472e-12,2.81563e-117,2.94305e-40,0.00730996,3.7624e-34,6.70605e-06,6.69706e-06,0.0547859,0.00293404,0.116959,0.0305493,0.0782227,0.199898,0.0877816,0.108275,0.134141,0.16508,0.0213608,0.708034,0.291966
-1376.26,0.738471,0.0163765,8,255,0,1396.61,0.00787522,0.0114851,0.137836,0.218158,0.256448,0.171791,0.0965946,0.0893664,0.00231364,2.59669e-06,1.02667e-22,1.16015e-198,1.21382e-106,0.00813071,1.29362e-17,9.18622e-19,1.78354e-05,0.016773,0.00165243,0.0775116,0.0506673,0.129122,0.254348,0.103288,0.103211,0.11321,0.123107,0.0270918,0.738741,0.261259
-1376,0.383561,0.0163765,5,60,1,1384.71,0.00762395,0.0116891,0.138491,0.219798,0.254419,0.169291,0.0993133,0.0883164,0.00262353,1.0773e-06,9.85986e-26,5.67131e-188,2.41909e-117,0.00843297,7.09686e-29,4.69144e-19,1.85559e-05,0.016638,0.00163119,0.0752617,0.0495383,0.130526,0.248694,0.103881,0.106569,0.117778,0.122327,0.0271371,0.738806,0.261194
-1376.86,0.749966,0.0163765,5,44,1,1390.35,0.00747549,0.0102265,0.132894,0.218076,0.259844,0.16624,0.111105,0.0844327,0.00118012,1.60298e-05,6.42211e-31,1.47522e-206,7.74921e-118,0.00851122,1.33016e-59,1.73928e-19,0.000135452,0.0148214,0.00100769,0.0755939,0.0573278,0.123462,0.25543,0.102365,0.106277,0.122301,0.114597,0.0266813,0.730361,0.269639
-1376.7,0.970334,0.0163765,5,40,1,1395.7,0.00506628,0.011049,0.134865,0.215573,0.257977,0.17207,0.0873057,0.103552,0.00918399,2.00615e-08,0.00335733,1.58378e-189,3.94632e-94,6.93296e-10,2.2553e-84,1.26109e-17,0.0144589,0.00937276,0.00135081,0.0839481,0.0528393,0.109244,0.185529,0.101629,0.131342,0.148334,0.123077,0.0388763,0.709119,0.290881
-1378.46,0.972817,0.0163765,5,43,1,1393.52,0.00235996,0.0156943,0.128934,0.224738,0.255848,0.170868,0.086403,0.0904601,0.0246308,8.40141e-11,3.78832e-19,2.20382e-174,8.10703e-93,6.31235e-05,3.73982e-85,8.11627e-18,0.00205771,0.00803612,0.00127598,0.11629,0.0446247,0.10833,0.172437,0.108867,0.135825,0.136139,0.123944,0.0421726,0.700428,0.299572
-1377.56,0.985257,0.0163765,6,88,1,1388.15,0.00372083,0.013194,0.119488,0.230323,0.264523,0.165226,0.0896179,0.0925619,0.020095,5.45602e-12,3.27101e-19,6.90828e-228,2.0063e-48,0.00125105,2.28633e-87,2.10877e-18,0.000824277,0.013916,0.00143936,0.13209,0.0653734,0.0943845,0.161431,0.107527,0.120923,0.137121,0.119649,0.0453205,0.715062,0.284938
-1374.63,0.979479,0.0163765,5,54,1,1389.73,0.00314764,0.0132957,0.125545,0.237497,0.254516,0.163313,0.092058,0.0865077,0.0205979,1.11218e-10,3.33383e-06,3.75182e-172,1.0219e-40,0.00351871,3.13559e-54,5.60332e-15,0.0208468,0.0154975,0.00263958,0.116436,0.0882443,0.0908561,0.169549,0.0969152,0.107945,0.1355,0.115914,0.0396556,0.704591,0.295409
-1371.77,0.994592,0.0163765,7,221,1,1388.12,0.00704444,0.01906,0.11239,0.219311,0.27115,0.138776,0.102,0.0959572,0.0304844,0.00322291,2.44876e-07,6.50958e-90,2.90794e-39,0.000603495,0.000574813,0.00110971,8.29027e-05,0.0172672,0.00500132,0.0718895,0.111389,0.101838,0.143564,0.129035,0.153553,0.111182,0.126426,0.0270869,0.737156,0.262844
-1371.7,0.544515,0.0163765,2,5,1,1390.38,0.00746284,0.0187616,0.112838,0.218519,0.271493,0.13788,0.101848,0.0963272,0.0314407,0.0030691,2.69816e-05,1.36698e-90,1.00708e-35,0.000333892,1.98868e-09,0.000718169,7.27717e-05,0.0175108,0.00505989,0.0719339,0.108187,0.102663,0.14384,0.130894,0.1537,0.111476,0.127004,0.0269407,0.737003,0.262997
-1369.78,0.97984,0.0163765,5,59,1,1383.15,0.00670929,0.0183336,0.120776,0.209623,0.25178,0.148908,0.0982849,0.115334,0.0234694,0.0045481,2.31483e-19,2.65053e-157,3.09246e-34,0.00223415,5.4435e-16,0.000463266,0.000627063,0.0120056,0.00518839,0.0533653,0.098051,0.11033,0.164461,0.130103,0.130277,0.138644,0.133521,0.0229643,0.744355,0.255645
-1368.96,0.963539,0.0163765,5,33,1,1380.42,0.00749659,0.0181144,0.119672,0.211981,0.251631,0.144114,0.103305,0.113028,0.0227696,0.00267411,1.74183e-17,4.72826e-159,5.66639e-52,0.00521453,9.9948e-14,0.000184167,0.000839173,0.0119239,0.00528477,0.0536042,0.0960492,0.105709,0.162718,0.130539,0.132953,0.138019,0.138061,0.0241148,0.744513,0.255487
-1372.88,0.994672,0.0163765,8,317,1,1385.19,0.00311697,0.0194677,0.127749,0.223222,0.242635,0.181848,0.103021,0.0923924,0.00640912,0.000128834,6.34202e-12,1.85248e-210,1.45786e-80,9.64076e-06,8.10664e-116,1.18245e-05,3.47617e-06,0.00901644,0.0674019,0.0282475,0.0704875,0.137974,0.128946,0.127934,0.0945116,0.145621,0.140566,0.049278,0.706248,0.293752
-1373.37,0.982976,0.0163765,5,59,1,1388.13,0.00238965,0.020927,0.128936,0.223026,0.249166,0.18873,0.0952028,0.0852321,0.00636045,3.06519e-05,1.67711e-22,1.86954e-219,5.33279e-154,6.90925e-08,1.80811e-99,3.47696e-07,2.0606e-05,0.010577,0.0799678,0.0288744,0.0697034,0.140966,0.134042,0.118694,0.091078,0.144591,0.135882,0.0456029,0.696357,0.303643
-1376.13,0.987195,0.0163765,6,80,1,1392.05,0.0014966,0.024414,0.143423,0.25188,0.207733,0.185651,0.088034,0.0916956,0.00522893,8.68022e-05,5.69034e-54,2.41204e-211,1.74798e-258,0.000357238,2.5589e-58,2.11591e-07,1.71394e-05,0.0218693,0.0403495,0.0748565,0.131939,0.0908087,0.201865,0.100871,0.0786693,0.0993307,0.115657,0.0437664,0.68566,0.31434
-1376.89,0.957203,0.0163765,6,95,0,1387.15,0.00103476,0.0230019,0.142872,0.249678,0.215386,0.167918,0.0928931,0.0994842,0.00736733,0.000364441,9.04981e-64,4.30438e-198,2.20067e-259,9.81089e-07,5.419e-90,0.00709104,1.74085e-05,0.0242771,0.0293578,0.103627,0.102499,0.0892521,0.17422,0.105605,0.0824897,0.106724,0.128229,0.0466094,0.714646,0.285354
-1375.77,0.991519,0.0163765,7,180,1,1385.14,0.00205885,0.0151427,0.133529,0.235819,0.260595,0.167417,0.0779523,0.1012,0.00628343,3.1092e-06,2.7795e-66,4.33927e-109,3.45683e-227,8.51099e-08,1.20263e-197,3.4155e-13,0.0312096,0.00347888,0.0281665,0.0316701,0.0688072,0.0792413,0.235871,0.126121,0.108185,0.10874,0.140517,0.0379908,0.716924,0.283076
-1375.95,0.980383,0.0163765,5,53,1,1390.29,0.00225724,0.0174916,0.129548,0.243971,0.245266,0.164029,0.081161,0.112134,0.00414113,1.51183e-07,4.75848e-81,4.69885e-49,6.63531e-160,1.31981e-09,4.9236e-179,1.14132e-15,0.00793748,0.00312373,0.0436649,0.0273156,0.0603721,0.0766874,0.234903,0.130317,0.110344,0.116024,0.148711,0.0406,0.725114,0.274886
-1376.78,0.987356,0.0163765,6,94,1,1390.51,0.00303425,0.0187773,0.119194,0.260686,0.251164,0.157941,0.0774659,0.102142,0.00959432,1.01367e-06,8.7676e-56,1.60755e-98,2.31412e-210,8.57164e-09,2.7742e-146,6.33873e-12,3.49718e-05,0.00116837,0.0196624,0.046278,0.0559156,0.0679018,0.245092,0.132286,0.112406,0.126965,0.157493,0.0347966,0.740739,0.259261
-1381.37,0.991724,0.0163765,6,127,1,1393.74,0.00316506,0.0198766,0.117774,0.249744,0.271491,0.143436,0.0734922,0.10739,0.0136265,1.8647e-07,7.6307e-61,2.61727e-40,1.27556e-237,3.22646e-06,1.53969e-169,1.24362e-17,0.000127808,0.00033738,0.0132062,0.0697405,0.0540556,0.0693842,0.229146,0.122934,0.113647,0.108614,0.190561,0.0282454,0.745311,0.254689
-1382.24,0.984608,0.0163765,6,65,1,1393.36,0.00319424,0.0165308,0.117074,0.251076,0.264846,0.145776,0.0819829,0.102519,0.0170016,6.94255e-12,5.41526e-64,7.29652e-08,1.09073e-233,1.88048e-09,1.5812e-211,1.95033e-19,0.00229373,0.000289717,0.0109801,0.102076,0.078991,0.0749756,0.225783,0.111103,0.104829,0.0901208,0.172077,0.0264804,0.744501,0.255499
-1381.31,0.984847,0.0163765,6,90,1,1395.22,0.00676585,0.0197091,0.121927,0.236645,0.254832,0.16177,0.0828572,0.100768,0.0147253,6.1167e-11,2.60826e-67,3.01169e-07,5.71196e-211,1.28263e-10,4.99346e-258,3.62838e-25,0.000517856,0.000446541,0.0137713,0.0850577,0.0958316,0.0737311,0.199732,0.109128,0.12672,0.113945,0.161685,0.0194342,0.736402,0.263598
-1381.27,0.87254,0.0163765,3,8,1,1402.55,0.00676118,0.0189375,0.122003,0.237518,0.255621,0.162463,0.0821436,0.0991587,0.0153923,7.33046e-11,6.12626e-68,3.45056e-11,7.13166e-203,3.29314e-07,1.12583e-256,4.4183e-25,0.000508072,0.000453344,0.0145927,0.0840805,0.0964409,0.0738943,0.202585,0.109289,0.124688,0.113222,0.160834,0.0194123,0.736947,0.263053
-1381.39,0.984929,0.0163765,6,67,1,1394.73,0.00461499,0.0209094,0.118189,0.236723,0.268644,0.1536,0.095457,0.0867577,0.0151032,4.77123e-10,1.36145e-64,1.43161e-26,5.10723e-242,2.15424e-06,1.40652e-243,5.46698e-24,0.00122101,0.000432364,0.00776381,0.0826786,0.0749542,0.0794882,0.213762,0.111688,0.123489,0.122609,0.160897,0.0210168,0.760134,0.239866
-1376.6,0.988764,0.0163765,6,89,1,1389.23,0.00558557,0.0206653,0.112471,0.238652,0.254991,0.144651,0.0874345,0.094278,0.0399628,0.0013087,6.40111e-23,9.25243e-98,3.69833e-263,1.61963e-07,1.32771e-203,1.3377e-22,0.000406918,0.00050373,0.0217552,0.0496464,0.0726494,0.0755688,0.190504,0.135605,0.125638,0.150995,0.158824,0.0179031,0.748645,0.251355
-1376.24,0.987553,0.0163765,6,101,1,1391.47,0.00588608,0.0204534,0.112527,0.238779,0.2535,0.143576,0.0877975,0.0988742,0.0375675,0.00103871,3.90219e-22,3.52987e-97,2.24723e-259,1.80537e-07,7.81653e-206,9.59063e-23,0.000291423,0.00050168,0.0216767,0.0492069,0.0726378,0.0746069,0.185526,0.135619,0.127517,0.154651,0.159448,0.0183175,0.74906,0.25094
-1374.53,0.972646,0.0163765,5,44,1,1395.25,0.00656868,0.0155343,0.118071,0.236777,0.255654,0.137324,0.0999975,0.093682,0.0357933,0.000596109,4.25036e-17,2.71906e-121,8.44253e-278,1.91333e-06,6.08878e-187,1.21613e-20,0.000193152,0.000515916,0.0300562,0.0490688,0.0900086,0.0846318,0.172761,0.142515,0.114573,0.141171,0.153744,0.0207621,0.757148,0.242852
-1376.77,0.808867,0.0163765,7,131,1,1387.03,0.0055344,0.0169445,0.139009,0.233815,0.268426,0.13551,0.065305,0.114528,0.0148474,0.00371064,5.63365e-13,9.67161e-178,3.88266e-138,0.00237007,4.99187e-92,3.71931e-25,0.000267108,0.000568402,0.0287211,0.0248863,0.119518,0.0997522,0.18234,0.111355,0.131201,0.120365,0.161168,0.0198584,0.71302,0.28698
-1376.41,0.863366,0.0163765,7,191,1,1387.98,0.00580497,0.0209809,0.132912,0.201108,0.238508,0.171097,0.0868355,0.131584,0.00367604,1.2282e-06,1.41254e-09,2.12032e-175,1.74077e-176,0.00749265,1.02792e-196,9.85384e-10,0.0222156,0.0010865,0.0119933,0.0424195,0.110534,0.0731098,0.195174,0.115021,0.153185,0.0998195,0.153514,0.0219269,0.738037,0.261963
-1378.88,0.989526,0.0163765,7,131,1,1388.19,0.00513862,0.0196836,0.131607,0.217758,0.236959,0.173837,0.0963435,0.11309,0.00143816,1.37967e-06,9.51951e-27,2.28121e-120,1.76931e-209,0.00414265,1.15615e-259,6.0676e-16,0.000740391,0.000588342,0.013465,0.0676528,0.0967432,0.0639173,0.202842,0.115147,0.139456,0.092632,0.181463,0.0253536,0.721927,0.278073
-1378.16,0.966492,0.0163765,4,30,1,1393.4,0.00501923,0.0208124,0.127453,0.216718,0.240567,0.177093,0.0963762,0.10957,0.00322741,4.54881e-06,3.47909e-29,2.89326e-111,8.67269e-204,0.00315852,1.25196e-236,1.85982e-16,0.00142026,0.000509106,0.0124541,0.070507,0.105956,0.0615707,0.206168,0.112259,0.13809,0.0933837,0.171875,0.0258076,0.719431,0.280569
