# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:03:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.02Dr.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D01-03-2024.17.02Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.02Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1405.2,0.889727,0.0429616,3,10,1,1414.53,1.86298e-13,0.052515,0.134265,0.264601,0.21749,0.102104,0.176419,0.0335338,0.0188709,0.000192484,8.84611e-06,1.53034e-188,5.76485e-145,9.69006e-19,1.61084e-93,2.37517e-25,2.16484e-08,0.00953094,0.0179323,0.113466,0.0622938,0.176436,0.135076,0.119433,0.102789,0.130259,0.0720868,0.0606973,0.657757,0.342243
-1405.29,0.92977,0.0429616,4,16,1,1417.62,1.44391e-15,0.0500889,0.136828,0.256166,0.214665,0.109823,0.174441,0.0392734,0.0153008,0.00338993,2.45461e-05,3.07803e-228,8.0854e-117,3.03189e-09,7.68589e-114,6.83302e-28,2.76335e-07,0.00940705,0.0202517,0.0758543,0.0742258,0.180419,0.12962,0.137996,0.101519,0.132357,0.0811476,0.057202,0.641478,0.358522
-1407.36,0.936888,0.0429616,4,19,1,1418.77,2.15845e-14,0.052056,0.137537,0.261064,0.214609,0.111264,0.174578,0.0325339,0.00458439,0.0117267,1.4863e-05,2.93938e-181,4.33113e-131,3.24174e-05,7.38085e-123,1.73012e-27,1.7167e-07,0.00637175,0.0266339,0.069909,0.0643593,0.189433,0.133797,0.123455,0.100807,0.136135,0.0841362,0.0649633,0.633231,0.366769
-1406,0.960421,0.0429616,5,35,1,1425.83,2.76549e-09,0.0671656,0.148621,0.256813,0.187496,0.11863,0.151138,0.0548255,0.015125,0.000143802,1.53826e-20,1.48636e-226,3.34617e-139,4.19247e-05,9.17999e-232,1.11043e-25,4.86124e-06,0.00106348,0.0244408,0.113381,0.0630058,0.217069,0.111259,0.128676,0.100784,0.118885,0.0728067,0.048624,0.624865,0.375135
-1405.86,0.931154,0.0429616,3,15,1,1426.51,2.46548e-09,0.0679255,0.147606,0.254691,0.189811,0.121182,0.148986,0.0540024,0.0154534,0.000282373,1.01435e-20,9.20885e-232,9.61693e-137,6.07652e-05,2.16224e-238,9.83969e-26,4.70917e-06,0.00117561,0.0236042,0.114546,0.0633388,0.219457,0.112939,0.126763,0.100359,0.118538,0.0716336,0.0476405,0.62287,0.37713
-1403,0.869254,0.0429616,6,63,0,1420.26,9.58283e-10,0.0649693,0.14682,0.248407,0.194127,0.110885,0.147634,0.0528368,0.0342422,2.04585e-05,1.59241e-18,4.39435e-227,3.76245e-139,5.77173e-05,7.64659e-235,1.10121e-20,3.17615e-05,0.00143198,0.0289413,0.0914494,0.0991048,0.191053,0.110919,0.127239,0.100446,0.121625,0.0775541,0.0502049,0.635528,0.364472
-1401.59,0.978704,0.0429616,5,54,1,1415.64,4.30022e-07,0.0670498,0.142149,0.248714,0.192714,0.115146,0.140464,0.05988,0.0338204,5.90054e-05,1.32595e-17,2.46644e-224,2.1639e-141,4.65785e-06,1.02317e-208,3.7492e-19,6.46101e-05,0.00188581,0.0272848,0.0802256,0.105214,0.15726,0.130915,0.125076,0.0979891,0.143234,0.0784415,0.0524096,0.647303,0.352697
-1399.65,0.998422,0.0429616,6,63,0,1409.6,0.000767433,0.0543821,0.120197,0.257319,0.190586,0.129287,0.168114,0.043534,0.0309272,0.00446555,0.000419917,1.84724e-213,6.30213e-75,1.37006e-06,5.12476e-240,9.15764e-20,0.0341328,0.00295395,0.0201928,0.118983,0.0879076,0.212179,0.0881331,0.0885575,0.103959,0.120091,0.0699739,0.0529359,0.625577,0.374423
-1405.76,0.96323,0.0429616,6,109,1,1416.24,2.11785e-12,0.0448279,0.201693,0.217437,0.217594,0.135556,0.115467,0.0482055,0.0191911,2.49038e-05,2.76976e-06,2.08403e-158,2.29938e-140,4.50034e-09,2.37423e-185,1.54787e-06,0.000202263,0.0837005,0.044421,0.06821,0.0735709,0.16111,0.169197,0.0659328,0.112716,0.111811,0.0499064,0.0592207,0.590644,0.409356
-1403.9,0.963538,0.0429616,5,34,1,1417.77,2.47171e-07,0.0488042,0.193691,0.200333,0.183973,0.171217,0.141392,0.0487212,0.000814071,0.00651495,0.0045393,1.75989e-192,1.0057e-217,1.12757e-17,3.84677e-173,0.000418586,0.0093615,0.0305432,0.0276579,0.0442119,0.134374,0.152765,0.14064,0.0950856,0.13006,0.109844,0.0474356,0.0776032,0.61602,0.38398
-1402.22,0.826697,0.0429616,2,6,1,1417.77,1.51941e-06,0.0473602,0.190225,0.201136,0.183725,0.172541,0.145468,0.047076,0.00444461,0.00267685,0.005346,1.56438e-177,2.36749e-221,4.11997e-16,4.78533e-158,0.00014732,0.0150945,0.0287165,0.0285501,0.0438488,0.133893,0.153001,0.141216,0.0891404,0.129773,0.106188,0.0499604,0.0804708,0.608553,0.391447
-1405.09,0.964504,0.0429616,5,42,1,1418.99,0.000523636,0.0459613,0.18772,0.220158,0.23368,0.115352,0.122271,0.0516077,0.0227091,6.63287e-12,1.75325e-05,1.04036e-226,2.9454e-52,1.57887e-18,3.6841e-95,8.48568e-19,0.000117471,0.0652419,0.0420817,0.11436,0.105907,0.175509,0.133137,0.100155,0.0910222,0.0779565,0.0424349,0.0520766,0.562012,0.437988
-1405.33,0.492517,0.0429616,1,2,1,1418.85,0.000400355,0.045914,0.188511,0.220379,0.234884,0.113955,0.122985,0.0506186,0.0223317,8.28993e-12,2.06465e-05,1.45461e-227,2.2616e-49,4.06576e-20,1.3495e-92,6.38163e-19,9.25992e-05,0.0650103,0.0439087,0.121462,0.108159,0.171016,0.133692,0.0974687,0.0897144,0.0765168,0.0416996,0.05126,0.564671,0.435329
-1405.31,0.663598,0.0429616,1,3,1,1417.07,0.000481007,0.0468459,0.188387,0.218337,0.234295,0.117092,0.121764,0.0501845,0.022595,9.37072e-12,1.8965e-05,1.20442e-227,4.7058e-49,2.5411e-19,7.69793e-92,3.37499e-19,9.21681e-05,0.0659673,0.0417391,0.123008,0.108302,0.170346,0.134906,0.0963246,0.0895279,0.0766463,0.0413973,0.0517437,0.563745,0.436255
-1406.26,0.823747,0.0429616,2,7,1,1418.13,0.00224951,0.0453744,0.182293,0.219339,0.238564,0.11358,0.124782,0.0507413,0.0230506,1.60662e-11,2.63233e-05,3.24056e-235,2.53406e-56,4.74338e-20,9.13664e-94,1.02242e-18,5.36703e-05,0.0597723,0.0468048,0.122652,0.104987,0.171026,0.13846,0.102722,0.0875847,0.07671,0.0409101,0.0483181,0.566933,0.433067
-1406.58,0.909187,0.0429616,4,18,1,1418.99,0.00317042,0.042852,0.183228,0.221704,0.238082,0.110213,0.124787,0.0551243,0.0208308,9.69511e-12,9.1832e-06,1.03856e-247,2.68851e-69,3.72694e-20,4.13493e-82,3.19472e-20,7.01454e-05,0.0365452,0.0436583,0.15,0.111619,0.180094,0.131857,0.0992282,0.0857237,0.0722632,0.0440452,0.0448952,0.571782,0.428218
-1402,0.945032,0.0429616,5,36,1,1416.79,3.85048e-08,0.043475,0.186194,0.240429,0.232711,0.103708,0.122928,0.0620693,0.0081878,1.52253e-07,0.000297894,6.65427e-117,3.85399e-120,2.31774e-12,3.97599e-134,6.45973e-23,0.0161783,0.0213958,0.0204257,0.0933827,0.111576,0.155828,0.126754,0.115056,0.119745,0.0990974,0.0651733,0.0553888,0.609893,0.390107
-1401.96,0.84939,0.0429616,2,7,1,1410.26,4.03439e-08,0.0437753,0.186405,0.235516,0.234921,0.106399,0.122867,0.0616562,0.00827145,4.9144e-08,0.000188717,2.57013e-110,2.06131e-121,3.39003e-16,6.43442e-132,3.28401e-23,0.00966613,0.0215344,0.0200669,0.082459,0.114368,0.157513,0.130017,0.115452,0.121004,0.100376,0.068198,0.0593466,0.595616,0.404384
-1398.81,0.921559,0.0429616,4,18,1,1413.64,2.0939e-07,0.0450305,0.178843,0.232894,0.232821,0.12531,0.128654,0.0485025,0.00792975,3.80422e-07,1.40573e-05,5.51652e-62,6.87511e-140,1.25555e-11,2.26634e-108,5.72953e-20,0.0140366,0.0222364,0.0135961,0.112763,0.1248,0.169678,0.11801,0.099029,0.107988,0.0909933,0.0709731,0.055896,0.59884,0.40116
-1398.44,0.951695,0.0429616,4,27,1,1410.72,3.63757e-06,0.0513057,0.166419,0.24038,0.241017,0.127915,0.135719,0.0335554,0.00345665,4.92787e-07,3.20821e-05,1.36342e-45,2.11213e-97,0.000195756,5.26893e-109,3.60604e-26,0.00268541,0.00902682,0.0197323,0.111233,0.116263,0.193694,0.134178,0.0892035,0.103595,0.0951824,0.066754,0.0584534,0.59492,0.40508
-1402.25,0.935585,0.0429616,4,18,1,1413.9,0.000165325,0.0469231,0.168749,0.264017,0.237371,0.122274,0.127975,0.0309154,0.00138007,1.2783e-09,0.000229563,1.946e-18,2.28614e-143,5.83499e-11,1.08144e-79,1.13679e-27,0.00102235,0.00362991,0.0298403,0.12166,0.10435,0.162466,0.160665,0.0889179,0.0994994,0.103952,0.0595108,0.0644848,0.628876,0.371124
-1403.02,0.919688,0.0429616,3,13,1,1415.67,5.51335e-05,0.0447494,0.169575,0.265639,0.23424,0.125557,0.129699,0.02898,0.00134475,1.9805e-10,0.000161184,3.15489e-09,8.45834e-152,1.62366e-11,3.0316e-70,1.07031e-29,0.000367821,0.00351206,0.0341324,0.115235,0.108856,0.173814,0.155894,0.0920596,0.0899556,0.109397,0.0572351,0.0595418,0.631637,0.368363
-1403.44,0.749638,0.0429616,2,4,1,1416.9,5.14453e-05,0.0446756,0.169181,0.266066,0.235703,0.125208,0.129362,0.0282678,0.001386,8.01536e-11,9.90684e-05,1.46641e-09,7.73436e-152,1.84235e-17,6.46215e-68,3.54675e-30,0.000328645,0.00337418,0.0334511,0.117687,0.105672,0.174585,0.156853,0.0912334,0.0897185,0.110804,0.0579887,0.0583043,0.633679,0.366321
-1403.28,0.653645,0.0429616,1,3,1,1417.28,2.73474e-05,0.0443421,0.169113,0.267481,0.233013,0.125064,0.131405,0.0280709,0.00135013,1.58808e-10,0.000133692,1.06902e-08,4.74136e-143,1.87332e-10,2.31655e-72,5.51779e-30,0.000351412,0.00370798,0.0334075,0.120416,0.105589,0.17364,0.154671,0.0911665,0.0896424,0.110203,0.0576375,0.0595674,0.631392,0.368608
-1403.74,0.919206,0.0429616,3,14,1,1413.91,0.000189118,0.0445972,0.174433,0.260227,0.232349,0.121922,0.137379,0.0277044,0.00117932,1.46955e-11,3.3888e-06,1.61072e-05,4.67993e-150,2.612e-13,6.8908e-101,2.40993e-31,0.00362111,0.00468658,0.0369945,0.129528,0.0832548,0.179594,0.146796,0.0872643,0.0978503,0.114256,0.0591066,0.0570469,0.632999,0.367001
-1403.43,0.797965,0.0429616,2,5,1,1421.3,0.000120452,0.0444518,0.173707,0.259318,0.232916,0.122042,0.13829,0.0279186,0.0012003,2.84204e-11,1.07497e-06,3.61386e-05,1.33302e-150,3.84095e-15,3.19523e-101,5.91074e-31,0.00498905,0.00464779,0.0349709,0.130074,0.0806605,0.177308,0.150236,0.0887334,0.0965772,0.115641,0.0601749,0.0559865,0.632602,0.367398
-1402.12,0.568618,0.0429616,5,62,1,1413.92,3.37013e-05,0.0403148,0.169078,0.268347,0.227131,0.118094,0.146957,0.0288913,0.00113548,2.28255e-12,5.32474e-08,1.98027e-15,2.52045e-124,1.68137e-05,4.49895e-84,1.49783e-26,0.00233298,0.00476464,0.0235312,0.0925481,0.109346,0.163654,0.173329,0.0943433,0.102777,0.112869,0.0612663,0.059239,0.623131,0.376869
-1405.64,0.924651,0.0429616,6,64,1,1414.94,3.78211e-06,0.0254806,0.16892,0.271875,0.219761,0.144917,0.0674895,0.0974191,0.00218282,0.00195059,4.55931e-09,7.70538e-106,6.51955e-136,1.61755e-13,5.63022e-60,5.66794e-06,2.53459e-08,0.0208027,0.00768936,0.0654743,0.26259,0.129215,0.130677,0.0780685,0.105223,0.0683795,0.0928607,0.0390154,0.572219,0.427781
-1403.95,0.2692,0.0429616,6,63,0,1413.66,1.43567e-05,0.0260298,0.16759,0.268501,0.228946,0.140301,0.0649324,0.0993499,0.0023,0.00203508,9.52184e-10,3.53966e-113,8.96683e-131,2.88932e-12,3.70186e-62,0.00321534,3.41161e-08,0.0200375,0.00949541,0.066186,0.235853,0.135506,0.138985,0.0783626,0.109815,0.0689675,0.0948312,0.0387454,0.559252,0.440748
-1398.09,0.423363,0.0429616,5,56,1,1412.74,0.00196437,0.0354408,0.165316,0.250166,0.20652,0.174308,0.0763156,0.0849581,0.00460408,0.000406587,9.14553e-12,3.32818e-90,3.61288e-66,2.82366e-12,2.03225e-125,3.29169e-08,2.70865e-05,0.0214953,0.0247949,0.0703384,0.161234,0.149906,0.160751,0.0858615,0.128405,0.0693124,0.0758197,0.0520541,0.60338,0.39662
-1396.71,0.960419,0.0429616,5,42,1,1407.15,0.000146899,0.0414153,0.169784,0.255665,0.204289,0.150901,0.0964169,0.0717544,0.00912822,0.00049966,5.02097e-15,4.68647e-105,1.09127e-56,6.5113e-09,4.97996e-152,0.000324857,0.00040895,0.0380208,0.0287165,0.0821847,0.142473,0.149945,0.163638,0.0784426,0.127832,0.0667771,0.0701109,0.051125,0.608584,0.391416
-1397.11,0.967435,0.0429616,5,35,1,1409.6,0.000142357,0.0419295,0.169389,0.254761,0.203869,0.152213,0.0950055,0.0722197,0.00993321,0.000537757,1.54182e-15,1.85443e-105,1.43042e-58,2.01492e-08,2.97337e-150,0.000393968,0.000491534,0.040272,0.0300276,0.0856411,0.138982,0.149918,0.164768,0.0766295,0.126159,0.0661608,0.0690375,0.0515188,0.609406,0.390594
-1397.52,0.965111,0.0429616,4,29,1,1404.85,0.0015699,0.0432752,0.173694,0.235555,0.199898,0.171269,0.113448,0.0508304,0.0102779,0.000182212,3.86748e-10,1.6997e-194,1.48025e-80,4.86721e-12,5.39463e-110,9.09128e-05,0.00115686,0.0332387,0.0265853,0.0697023,0.148066,0.162711,0.185954,0.0698257,0.11448,0.0671557,0.0646613,0.056372,0.5834,0.4166
-1399.61,0.994021,0.0429616,6,127,0,1410.49,1.05049e-07,0.0371044,0.167823,0.279581,0.210916,0.184343,0.110242,0.00956516,0.000381373,4.40814e-05,2.9065e-07,1.71901e-98,6.02677e-41,3.57578e-12,9.76682e-50,0.00255592,0.00859243,0.00908613,0.0390133,0.0408623,0.105909,0.210093,0.128863,0.0845247,0.10642,0.130505,0.0790039,0.0545709,0.579028,0.420972
-1400.46,0.897802,0.0429616,5,32,1,1419.63,6.12327e-05,0.030449,0.161025,0.27022,0.206488,0.203388,0.11912,0.00890808,0.000333051,8.43725e-06,3.9862e-07,3.65437e-159,1.00627e-31,1.76408e-12,6.44763e-33,0.00223595,0.000442183,0.00567686,0.0555029,0.0278574,0.154418,0.187242,0.143233,0.0771924,0.106709,0.116765,0.0724331,0.0502909,0.555758,0.444242
-1405.75,0.981977,0.0429616,5,61,1,1414.71,0.000293863,0.0380735,0.180153,0.23184,0.207482,0.21751,0.119269,0.00529182,1.59679e-05,6.34586e-06,6.35497e-05,1.16655e-157,1.66606e-37,4.63806e-08,1.72475e-112,0.00158668,0.00251982,0.00878899,0.0376184,0.0317884,0.115283,0.200042,0.168144,0.0650396,0.114306,0.122295,0.0709227,0.0616644,0.547401,0.452599
-1406.2,0.978646,0.0429616,5,49,1,1415.22,8.47807e-06,0.0380592,0.179512,0.242767,0.208647,0.205064,0.121721,0.00416365,3.83693e-05,1.56973e-06,1.65894e-05,8.81153e-179,1.39461e-44,2.06822e-07,5.47951e-81,0.00259753,5.4402e-05,0.00498115,0.0484799,0.0214516,0.119608,0.210611,0.181725,0.0685119,0.111599,0.11954,0.0528599,0.0579816,0.582883,0.417117
-1406.89,0.611669,0.0429616,4,24,1,1417.98,0.000555073,0.0364237,0.181667,0.236108,0.222757,0.206828,0.111953,0.00362361,5.97729e-05,6.43391e-06,1.84699e-05,2.43266e-212,2.16543e-24,1.7799e-09,1.39365e-150,1.26828e-09,1.91813e-05,0.00433717,0.0407423,0.025981,0.138988,0.198803,0.181982,0.0746625,0.111258,0.117223,0.0519931,0.0540118,0.589582,0.410418
-1405.72,0.905225,0.0429616,3,12,1,1420.78,0.00104195,0.0379341,0.18198,0.248713,0.2151,0.20121,0.111008,0.00288944,0.000109476,1.25047e-05,1.86022e-06,7.16181e-214,1.19115e-75,3.31726e-16,3.74382e-180,2.23872e-10,0.000101941,0.00600919,0.0401837,0.0300544,0.121635,0.202425,0.186169,0.0799135,0.11103,0.116546,0.0537859,0.0521461,0.60911,0.39089
-1409.51,0.931147,0.0429616,4,17,1,1418.09,0.00019546,0.0357017,0.176226,0.251166,0.220754,0.197619,0.11529,0.00295197,8.89199e-05,3.02641e-09,8.72891e-09,4.80544e-226,7.29229e-48,6.37727e-06,8.34439e-184,9.24494e-06,0.00206239,0.00562988,0.0419871,0.0344515,0.158324,0.175891,0.17598,0.0808779,0.103862,0.119861,0.0549843,0.0460805,0.63867,0.36133
-1407.69,0.942683,0.0429616,4,18,1,1421.91,0.00599517,0.0369773,0.17961,0.242967,0.213851,0.197503,0.119431,0.00355145,6.08553e-05,5.68328e-07,3.97939e-12,7.0751e-208,1.28737e-07,5.17895e-05,9.97624e-221,0.000656015,0.00370048,0.00630302,0.0361843,0.0267701,0.150407,0.185178,0.181941,0.0839918,0.102892,0.123028,0.0543957,0.0445524,0.61521,0.38479
-1405.96,0.857143,0.0429616,2,7,1,1415.49,0.00212886,0.0376649,0.180511,0.243645,0.213708,0.197737,0.120974,0.00353552,5.9269e-05,3.04586e-07,4.18477e-12,1.43966e-210,3.68337e-05,4.21689e-09,9.57197e-217,2.48906e-05,0.00259551,0.00656196,0.0386659,0.0277365,0.147202,0.191082,0.179156,0.0837914,0.102674,0.120009,0.055463,0.0450383,0.614172,0.385828
-1408.14,0.941744,0.0429616,5,32,1,1420.64,1.43255e-05,0.0379687,0.174953,0.234211,0.211142,0.172697,0.164821,0.00410239,9.07408e-05,1.10165e-07,1.48628e-09,1.54124e-272,3.1234e-45,3.1389e-14,7.45579e-135,1.05875e-05,0.00226267,0.0526433,0.0417468,0.0160988,0.0578536,0.254031,0.159968,0.0867321,0.0979579,0.143399,0.0489918,0.0383046,0.598761,0.401239
-1409.37,0.961848,0.0429616,5,38,1,1420.03,0.00271349,0.0307663,0.184839,0.217048,0.211678,0.179846,0.169838,0.00318416,8.73656e-05,2.56325e-09,1.80348e-19,2.215e-250,8.21146e-72,1.34191e-08,6.12921e-113,0.000555262,0.00860685,0.018344,0.0616905,0.0449827,0.0757034,0.236673,0.139968,0.0925736,0.0925889,0.125022,0.0551966,0.0480942,0.636721,0.363279
-1404.72,0.954545,0.0429616,4,22,1,1420.49,5.03666e-05,0.029876,0.168281,0.242426,0.221817,0.166434,0.165125,0.00563737,0.000353816,4.8048e-08,4.71389e-25,1.1592e-158,9.89199e-70,2.43229e-10,3.62442e-127,0.00326531,0.00141487,0.0144466,0.0393907,0.0620952,0.0579795,0.242016,0.138594,0.0847877,0.109652,0.141731,0.0546324,0.0499943,0.639609,0.360391
-1403.11,0.980727,0.0429616,5,57,1,1418.05,2.50482e-05,0.0327957,0.175469,0.234159,0.223314,0.176964,0.151142,0.00550315,0.000621795,5.63971e-06,1.08662e-07,1.89253e-184,1.32748e-62,3.91775e-08,3.16908e-98,0.00159864,0.00291071,0.0361702,0.0313961,0.0438403,0.0754019,0.200367,0.147031,0.0785521,0.123279,0.155883,0.0569948,0.0465739,0.589966,0.410034
-1408.4,0.973852,0.0429616,5,45,1,1422.16,1.31046e-05,0.0412732,0.216147,0.222186,0.153146,0.199861,0.153973,0.0112084,0.00219132,4.3266e-08,1.53712e-13,1.6522e-246,7.9482e-50,3.34304e-10,3.05265e-196,0.00285276,0.00466345,0.0280183,0.0344627,0.0579989,0.106023,0.175334,0.131796,0.0898013,0.0978063,0.157156,0.0692132,0.0448738,0.568107,0.431893
-1410.56,0.92849,0.0429616,4,18,1,1422.11,4.52319e-06,0.0409508,0.210769,0.223982,0.158653,0.203225,0.149341,0.00942014,0.0036546,1.46918e-08,1.52052e-10,2.23922e-243,6.21458e-50,2.52298e-21,1.22275e-214,8.8394e-06,0.00252775,0.0529819,0.0164841,0.0761249,0.114617,0.157292,0.133022,0.101539,0.10157,0.140869,0.0662535,0.0367108,0.565632,0.434368
-1408.28,0.853106,0.0429616,3,10,1,1430.52,0.000558835,0.0416808,0.208805,0.217665,0.160868,0.204621,0.15132,0.0107027,0.0037785,3.38312e-08,6.08407e-11,1.17349e-235,1.48432e-13,5.55065e-14,5.09019e-236,8.04782e-09,0.00128535,0.0800679,0.0168826,0.0655464,0.109155,0.171191,0.136164,0.0967017,0.0974237,0.1241,0.0642185,0.0372637,0.600664,0.399336
-1407.32,0.941369,0.0429616,4,23,1,1425.41,1.5921e-06,0.0370362,0.201145,0.216634,0.172145,0.179145,0.163434,0.0242454,0.00621346,3.2125e-08,2.38215e-09,1.08636e-218,4.15653e-09,1.89703e-14,1.32186e-281,0.00346716,0.00969852,0.0231389,0.013662,0.102394,0.154479,0.205317,0.136689,0.0779783,0.0693769,0.105856,0.0580701,0.0398717,0.58726,0.41274
-1407.18,0.87803,0.0429616,3,9,1,1423.79,8.14866e-07,0.0358185,0.203947,0.213203,0.171743,0.180772,0.164629,0.0250133,0.00487257,5.24537e-08,8.04874e-11,2.6874e-206,5.56956e-09,1.1337e-17,5.9271e-295,0.0082427,0.00427221,0.0138621,0.0144283,0.0968926,0.150253,0.21154,0.136763,0.0855915,0.0736012,0.10579,0.0592908,0.0394727,0.593114,0.406886
