# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_gp1_no_correlation_parallel_model
# start_datetime = 2024-03-01 10:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/gp/1D01-03-2024.07.27hs.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.07.27hs-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.07.27hs-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
-1110.04,0.838311,0.000657077,13,8191,0,1123.15,-3.22469,-2.10627,-7.23953,-3.91403,-2.60416,-2.1076,-2.27775,-2.47095,-2.83822,-3.68682,-5.20737,-7.38414,-10.3108,-14.7927,-24.7682,-10.9558,-7.29061,-5.37883,-3.98399,-3.04361,-3.11927,-3.23552,-3.26328,-3.09008,-2.72132,-2.33855,-2.32787,-3.43498,0.712894,0.287106,-7.23953,-3.91403,-2.60416,-2.1076,-2.10627,-2.27775,-2.47095,-2.83822,-3.68682,-5.20737,-7.38414,-10.3108,-14.7927,-24.7682,-10.9558,-7.29061,-5.37883,-3.98399,-3.22469,-3.04361,-3.11927,-3.23552,-3.26328,-3.09008,-2.72132,-2.33855,-2.32787,-3.43498
-1105.38,0.975044,0.000657077,13,10239,0,1122.25,-3.80401,-1.2485,-6.73772,-3.26632,-1.83628,-1.27825,-1.48815,-1.96039,-2.7357,-3.83403,-5.23811,-7.09338,-9.85285,-14.4201,-24.4771,-9.79591,-6.2986,-5.06129,-4.40084,-3.0618,-2.31808,-1.94597,-2.04255,-2.27935,-2.32387,-2.19119,-2.25659,-3.29984,0.664955,0.335045,-6.73772,-3.26632,-1.83628,-1.27825,-1.2485,-1.48815,-1.96039,-2.7357,-3.83403,-5.23811,-7.09338,-9.85285,-14.4201,-24.4771,-9.79591,-6.2986,-5.06129,-4.40084,-3.80401,-3.0618,-2.31808,-1.94597,-2.04255,-2.27935,-2.32387,-2.19119,-2.25659,-3.29984
-1107.5,0.90511,0.000657077,12,8191,0,1117.36,-3.88441,-1.29565,-6.84801,-3.48583,-2.01879,-1.35606,-1.52572,-1.90956,-2.59346,-3.65882,-5.11395,-7.11983,-9.98919,-14.5102,-24.5321,-10.1421,-6.24529,-4.89192,-4.36398,-3.1896,-2.48112,-2.06097,-2.01685,-2.18969,-2.34955,-2.39522,-2.50403,-3.37785,0.669899,0.330101,-6.84801,-3.48583,-2.01879,-1.35606,-1.29565,-1.52572,-1.90956,-2.59346,-3.65882,-5.11395,-7.11983,-9.98919,-14.5102,-24.5321,-10.1421,-6.24529,-4.89192,-4.36398,-3.88441,-3.1896,-2.48112,-2.06097,-2.01685,-2.18969,-2.34955,-2.39522,-2.50403,-3.37785
-1114.48,0.979474,0.000657077,13,16383,0,1127.21,-2.00676,-1.71605,-6.91946,-3.55416,-2.24039,-1.75471,-1.80355,-1.9374,-2.32946,-3.18002,-4.5054,-6.41153,-9.33042,-14.1099,-24.3027,-10.8685,-6.57552,-4.24487,-2.76076,-1.77063,-1.74526,-1.79805,-1.93609,-1.97565,-1.69612,-1.34407,-1.48291,-2.74318,0.683955,0.316045,-6.91946,-3.55416,-2.24039,-1.75471,-1.71605,-1.80355,-1.9374,-2.32946,-3.18002,-4.5054,-6.41153,-9.33042,-14.1099,-24.3027,-10.8685,-6.57552,-4.24487,-2.76076,-2.00676,-1.77063,-1.74526,-1.79805,-1.93609,-1.97565,-1.69612,-1.34407,-1.48291,-2.74318
-1116.67,0.974662,0.000657077,13,8191,0,1131.58,-1.92154,-1.54861,-6.77802,-3.30774,-1.87535,-1.36774,-1.95245,-2.19789,-2.38653,-2.97751,-4.33876,-6.51881,-9.56885,-14.1744,-24.1449,-11.1403,-6.99857,-4.73893,-3.05828,-1.46907,-1.54814,-1.76218,-1.86754,-1.87852,-1.83657,-1.74695,-1.74394,-2.41829,0.641965,0.358035,-6.77802,-3.30774,-1.87535,-1.36774,-1.54861,-1.95245,-2.19789,-2.38653,-2.97751,-4.33876,-6.51881,-9.56885,-14.1744,-24.1449,-11.1403,-6.99857,-4.73893,-3.05828,-1.92154,-1.46907,-1.54814,-1.76218,-1.86754,-1.87852,-1.83657,-1.74695,-1.74394,-2.41829
-1109.55,0.99193,0.000657077,13,8191,0,1128.24,-2.69355,-1.70114,-6.72045,-3.40193,-2.15702,-1.67176,-1.94698,-2.17949,-2.5422,-3.40376,-5.01309,-7.41372,-10.6527,-15.2539,-24.8757,-10.3757,-6.5727,-4.76549,-3.51207,-2.30635,-2.12878,-1.97232,-1.84432,-1.72456,-1.51251,-1.2442,-1.24892,-2.35717,0.749249,0.250751,-6.72045,-3.40193,-2.15702,-1.67176,-1.70114,-1.94698,-2.17949,-2.5422,-3.40376,-5.01309,-7.41372,-10.6527,-15.2539,-24.8757,-10.3757,-6.5727,-4.76549,-3.51207,-2.69355,-2.30635,-2.12878,-1.97232,-1.84432,-1.72456,-1.51251,-1.2442,-1.24892,-2.35717
-1124.36,0.965225,0.000657077,13,8191,0,1138.59,-4.16905,-2.4401,-7.8067,-4.84252,-3.42026,-2.61674,-2.58653,-2.79198,-3.15178,-3.81679,-4.79282,-6.26873,-8.81091,-13.3824,-23.661,-10.5518,-6.99109,-5.54626,-4.70672,-3.68851,-3.21848,-2.86736,-2.57225,-2.17706,-1.74088,-1.50846,-1.66742,-2.71139,0.826531,0.173469,-7.8067,-4.84252,-3.42026,-2.61674,-2.4401,-2.58653,-2.79198,-3.15178,-3.81679,-4.79282,-6.26873,-8.81091,-13.3824,-23.661,-10.5518,-6.99109,-5.54626,-4.70672,-4.16905,-3.68851,-3.21848,-2.86736,-2.57225,-2.17706,-1.74088,-1.50846,-1.66742,-2.71139
-1112.32,0.999763,0.000657077,13,8191,0,1134.42,-3.85867,-2.12229,-7.52918,-4.11757,-2.67405,-2.11746,-2.31138,-2.54985,-2.95698,-3.75012,-5.07219,-6.90461,-9.43757,-13.6413,-23.4625,-10.7339,-6.96632,-5.39146,-4.49981,-3.27587,-2.75083,-2.43713,-2.33067,-2.22333,-2.0238,-1.79778,-1.74105,-2.547,0.793941,0.206059,-7.52918,-4.11757,-2.67405,-2.11746,-2.12229,-2.31138,-2.54985,-2.95698,-3.75012,-5.07219,-6.90461,-9.43757,-13.6413,-23.4625,-10.7339,-6.96632,-5.39146,-4.49981,-3.85867,-3.27587,-2.75083,-2.43713,-2.33067,-2.22333,-2.0238,-1.79778,-1.74105,-2.547
-1113.08,0.838988,0.000657077,14,16383,0,1125.57,-3.34489,-0.135702,-5.66162,-1.95443,-0.420036,0.0982717,-0.903582,-1.98911,-3.26414,-4.72152,-6.32728,-8.12711,-10.5659,-14.692,-24.4284,-10.8386,-7.11597,-5.47971,-4.38823,-2.3264,-1.76078,-1.94084,-2.52913,-2.94538,-2.96475,-2.73175,-2.63304,-3.41612,0.520688,0.479312,-5.66162,-1.95443,-0.420036,0.0982717,-0.135702,-0.903582,-1.98911,-3.26414,-4.72152,-6.32728,-8.12711,-10.5659,-14.692,-24.4284,-10.8386,-7.11597,-5.47971,-4.38823,-3.34489,-2.3264,-1.76078,-1.94084,-2.52913,-2.94538,-2.96475,-2.73175,-2.63304,-3.41612
-1113.86,0.831715,0.000657077,13,8191,0,1133.57,-3.21669,-0.663389,-6.04485,-2.32313,-0.954014,-0.541796,-1.04845,-1.57442,-2.37301,-3.72647,-5.74572,-8.26264,-11.234,-15.4593,-24.9986,-11.102,-7.07206,-5.20738,-4.05667,-2.56936,-2.11097,-1.97623,-2.23287,-2.61478,-2.74151,-2.60511,-2.65567,-3.6831,0.610392,0.389608,-6.04485,-2.32313,-0.954014,-0.541796,-0.663389,-1.04845,-1.57442,-2.37301,-3.72647,-5.74572,-8.26264,-11.234,-15.4593,-24.9986,-11.102,-7.07206,-5.20738,-4.05667,-3.21669,-2.56936,-2.11097,-1.97623,-2.23287,-2.61478,-2.74151,-2.60511,-2.65567,-3.6831
-1110.12,0.980478,0.000657077,12,6143,0,1132.95,-3.16628,-0.452125,-5.77804,-2.44264,-1.14308,-0.573783,-0.629892,-1.13099,-2.10108,-3.66215,-5.76361,-8.21883,-11.1141,-15.414,-25.2059,-10.6207,-6.67077,-4.87745,-3.87439,-2.57264,-2.16189,-2.00821,-2.15235,-2.52433,-2.83035,-2.85118,-2.79253,-3.48482,0.561596,0.438404,-5.77804,-2.44264,-1.14308,-0.573783,-0.452125,-0.629892,-1.13099,-2.10108,-3.66215,-5.76361,-8.21883,-11.1141,-15.414,-25.2059,-10.6207,-6.67077,-4.87745,-3.87439,-3.16628,-2.57264,-2.16189,-2.00821,-2.15235,-2.52433,-2.83035,-2.85118,-2.79253,-3.48482
-1109.91,0.979975,0.000657077,13,8191,0,1120.81,-3.43179,-0.068483,-5.82163,-2.15085,-0.609613,-0.00736211,-0.490615,-1.07152,-1.85292,-3.10575,-5.03543,-7.54992,-10.6377,-15.1117,-24.9325,-10.1294,-6.35905,-4.94668,-4.16788,-2.7368,-2.33161,-2.33088,-2.58777,-2.79402,-2.74097,-2.54861,-2.60458,-3.60583,0.57625,0.42375,-5.82163,-2.15085,-0.609613,-0.00736211,-0.068483,-0.490615,-1.07152,-1.85292,-3.10575,-5.03543,-7.54992,-10.6377,-15.1117,-24.9325,-10.1294,-6.35905,-4.94668,-4.16788,-3.43179,-2.7368,-2.33161,-2.33088,-2.58777,-2.79402,-2.74097,-2.54861,-2.60458,-3.60583
-1105.1,0.90655,0.000657077,14,16383,0,1125.7,-3.37814,-2.26443,-7.57654,-4.34213,-2.94563,-2.30705,-2.53399,-2.86061,-3.28451,-4.06695,-5.37777,-7.29483,-10.1183,-14.6748,-24.6675,-11.117,-7.22983,-5.34569,-4.17337,-2.76405,-2.33939,-2.21453,-2.30208,-2.32912,-2.20245,-2.06558,-2.11245,-2.91663,0.683016,0.316984,-7.57654,-4.34213,-2.94563,-2.30705,-2.26443,-2.53399,-2.86061,-3.28451,-4.06695,-5.37777,-7.29483,-10.1183,-14.6748,-24.6675,-11.117,-7.22983,-5.34569,-4.17337,-3.37814,-2.76405,-2.33939,-2.21453,-2.30208,-2.32912,-2.20245,-2.06558,-2.11245,-2.91663
-1103.05,0.950624,0.000657077,13,16383,0,1112.72,-3.0779,-1.43372,-6.63301,-3.28098,-1.94259,-1.38998,-1.88616,-2.60717,-3.52471,-4.60582,-5.94652,-7.77256,-10.4019,-14.6505,-24.3745,-11.1292,-7.28812,-5.56455,-4.292,-2.02521,-1.40263,-1.34474,-1.69705,-2.08971,-2.19803,-1.99808,-1.87334,-2.73237,0.593971,0.406029,-6.63301,-3.28098,-1.94259,-1.38998,-1.43372,-1.88616,-2.60717,-3.52471,-4.60582,-5.94652,-7.77256,-10.4019,-14.6505,-24.3745,-11.1292,-7.28812,-5.56455,-4.292,-3.0779,-2.02521,-1.40263,-1.34474,-1.69705,-2.08971,-2.19803,-1.99808,-1.87334,-2.73237
-1106.34,0.974597,0.000657077,13,8191,0,1117.28,-3.01561,-2.22193,-7.1792,-3.9732,-2.71669,-2.2147,-2.50867,-3.00543,-3.71286,-4.60971,-5.83127,-7.70439,-10.6269,-15.2952,-25.3104,-10.7467,-6.92144,-5.1431,-3.97438,-2.17685,-1.72566,-1.89095,-2.40508,-2.71706,-2.5882,-2.26176,-2.21218,-3.16091,0.595986,0.404014,-7.1792,-3.9732,-2.71669,-2.2147,-2.22193,-2.50867,-3.00543,-3.71286,-4.60971,-5.83127,-7.70439,-10.6269,-15.2952,-25.3104,-10.7467,-6.92144,-5.1431,-3.97438,-3.01561,-2.17685,-1.72566,-1.89095,-2.40508,-2.71706,-2.5882,-2.26176,-2.21218,-3.16091
-1111.94,0.935607,0.000657077,14,16383,0,1128.96,-3.26596,-0.67491,-5.96802,-2.62215,-1.24778,-0.615762,-1.24773,-1.98713,-2.82615,-3.96409,-5.52493,-7.57179,-10.3768,-14.7641,-24.4676,-10.8288,-7.09982,-5.36885,-4.24343,-2.36231,-1.88198,-2.06363,-2.53607,-2.73682,-2.62316,-2.55344,-2.72471,-3.45535,0.517559,0.482441,-5.96802,-2.62215,-1.24778,-0.615762,-0.67491,-1.24773,-1.98713,-2.82615,-3.96409,-5.52493,-7.57179,-10.3768,-14.7641,-24.4676,-10.8288,-7.09982,-5.36885,-4.24343,-3.26596,-2.36231,-1.88198,-2.06363,-2.53607,-2.73682,-2.62316,-2.55344,-2.72471,-3.45535
-1108.98,0.985543,0.000657077,12,6143,0,1124.65,-3.04423,-0.916895,-6.36476,-2.99095,-1.56201,-0.896008,-1.38453,-2.01822,-2.8567,-4.10085,-5.76814,-7.84973,-10.6476,-14.9912,-24.664,-10.4575,-6.76096,-4.91817,-3.73787,-2.51261,-2.03447,-1.95986,-2.37195,-2.74939,-2.69769,-2.42542,-2.43263,-3.42728,0.544026,0.455974,-6.36476,-2.99095,-1.56201,-0.896008,-0.916895,-1.38453,-2.01822,-2.8567,-4.10085,-5.76814,-7.84973,-10.6476,-14.9912,-24.664,-10.4575,-6.76096,-4.91817,-3.73787,-3.04423,-2.51261,-2.03447,-1.95986,-2.37195,-2.74939,-2.69769,-2.42542,-2.43263,-3.42728
-1111.2,0.938166,0.000657077,13,14335,0,1125.29,-3.02681,-0.917363,-6.22377,-2.88844,-1.49083,-0.865261,-1.58302,-2.61167,-3.65565,-4.6574,-6.00062,-8.06895,-11.0326,-15.5363,-25.4028,-11.0145,-7.29084,-5.58507,-4.24396,-2.07407,-1.55882,-1.52851,-1.93741,-2.5356,-2.82219,-2.56827,-2.29116,-3.13075,0.495951,0.504049,-6.22377,-2.88844,-1.49083,-0.865261,-0.917363,-1.58302,-2.61167,-3.65565,-4.6574,-6.00062,-8.06895,-11.0326,-15.5363,-25.4028,-11.0145,-7.29084,-5.58507,-4.24396,-3.02681,-2.07407,-1.55882,-1.52851,-1.93741,-2.5356,-2.82219,-2.56827,-2.29116,-3.13075
-1110.89,0.886176,0.000657077,13,8191,0,1130.75,-3.21804,-1.02397,-6.53086,-3.01243,-1.591,-0.990956,-1.47462,-2.05462,-2.70369,-3.68581,-5.24629,-7.3733,-10.1878,-14.5577,-24.3973,-9.84846,-6.38076,-5.1758,-4.2672,-2.24749,-1.62453,-1.49785,-1.85929,-2.32893,-2.39251,-2.05104,-1.97645,-3.18892,0.592193,0.407807,-6.53086,-3.01243,-1.591,-0.990956,-1.02397,-1.47462,-2.05462,-2.70369,-3.68581,-5.24629,-7.3733,-10.1878,-14.5577,-24.3973,-9.84846,-6.38076,-5.1758,-4.2672,-3.21804,-2.24749,-1.62453,-1.49785,-1.85929,-2.32893,-2.39251,-2.05104,-1.97645,-3.18892
-1115.59,0.999323,0.000657077,12,8191,0,1129.19,-3.23745,-0.487843,-6.73214,-2.93173,-1.2278,-0.457376,-1.10191,-1.98455,-2.94244,-4.04869,-5.52307,-7.49579,-10.2115,-14.5657,-24.418,-10.3891,-6.37573,-4.98487,-4.21406,-2.15466,-1.5002,-1.50483,-1.93826,-2.40027,-2.55076,-2.3591,-2.26499,-3.09337,0.511668,0.488332,-6.73214,-2.93173,-1.2278,-0.457376,-0.487843,-1.10191,-1.98455,-2.94244,-4.04869,-5.52307,-7.49579,-10.2115,-14.5657,-24.418,-10.3891,-6.37573,-4.98487,-4.21406,-3.23745,-2.15466,-1.5002,-1.50483,-1.93826,-2.40027,-2.55076,-2.3591,-2.26499,-3.09337
-1113.2,0.63783,0.000657077,13,8191,0,1132.12,-2.70504,-1.04883,-6.3178,-2.77241,-1.39127,-0.922218,-1.37324,-1.71677,-2.27429,-3.2997,-4.85472,-6.9414,-9.81726,-14.3714,-24.4214,-10.8163,-6.8893,-4.85298,-3.46459,-2.5121,-2.59893,-2.7575,-3.01947,-3.35349,-3.43717,-3.13162,-2.93328,-3.75473,0.452444,0.547556,-6.3178,-2.77241,-1.39127,-0.922218,-1.04883,-1.37324,-1.71677,-2.27429,-3.2997,-4.85472,-6.9414,-9.81726,-14.3714,-24.4214,-10.8163,-6.8893,-4.85298,-3.46459,-2.70504,-2.5121,-2.59893,-2.7575,-3.01947,-3.35349,-3.43717,-3.13162,-2.93328,-3.75473
-1109.91,0.785538,0.000657077,14,16383,0,1126.43,-3.56412,-1.77307,-7.10066,-3.88307,-2.52723,-1.89157,-1.9361,-2.24323,-2.79118,-3.80609,-5.52092,-8.06534,-11.4259,-16.0052,-25.5643,-11.3836,-7.88074,-6.21364,-4.82418,-2.6061,-2.0125,-1.71922,-1.66979,-1.70357,-1.5545,-1.24715,-1.27815,-2.51336,0.734994,0.265006,-7.10066,-3.88307,-2.52723,-1.89157,-1.77307,-1.9361,-2.24323,-2.79118,-3.80609,-5.52092,-8.06534,-11.4259,-16.0052,-25.5643,-11.3836,-7.88074,-6.21364,-4.82418,-3.56412,-2.6061,-2.0125,-1.71922,-1.66979,-1.70357,-1.5545,-1.24715,-1.27815,-2.51336
-1107.27,0.991282,0.000657077,14,16383,0,1129.33,-3.60693,-0.574086,-5.96028,-2.49284,-1.10126,-0.560589,-0.964729,-1.76739,-2.95573,-4.23149,-5.4547,-7.0427,-9.68206,-14.2463,-24.4064,-11.0098,-7.3946,-5.65036,-4.4538,-2.99208,-2.585,-2.52128,-2.84213,-3.2576,-3.42058,-3.35395,-3.41722,-4.31042,0.519599,0.480401,-5.96028,-2.49284,-1.10126,-0.560589,-0.574086,-0.964729,-1.76739,-2.95573,-4.23149,-5.4547,-7.0427,-9.68206,-14.2463,-24.4064,-11.0098,-7.3946,-5.65036,-4.4538,-3.60693,-2.99208,-2.585,-2.52128,-2.84213,-3.2576,-3.42058,-3.35395,-3.41722,-4.31042
-1106.89,0.973902,0.000657077,14,16383,0,1120.68,-3.80574,-0.828163,-6.13297,-2.81898,-1.46759,-0.889628,-1.00471,-1.32888,-2.0443,-3.37113,-5.20034,-7.49149,-10.6561,-15.4663,-25.4005,-10.7848,-6.99078,-5.35136,-4.43323,-3.27222,-2.88375,-2.79049,-2.97896,-3.18193,-3.15985,-3.00728,-3.02309,-3.76022,0.645243,0.354757,-6.13297,-2.81898,-1.46759,-0.889628,-0.828163,-1.00471,-1.32888,-2.0443,-3.37113,-5.20034,-7.49149,-10.6561,-15.4663,-25.4005,-10.7848,-6.99078,-5.35136,-4.43323,-3.80574,-3.27222,-2.88375,-2.79049,-2.97896,-3.18193,-3.15985,-3.00728,-3.02309,-3.76022
-1103.24,0.982544,0.000657077,14,16383,0,1117.14,-3.64366,-1.15173,-6.30814,-3.02913,-1.74871,-1.21826,-1.34084,-1.69238,-2.29148,-3.30402,-4.79764,-6.81262,-9.64178,-14.167,-24.192,-11.3816,-7.5833,-5.86823,-4.65987,-2.91022,-2.63941,-2.78878,-3.05378,-3.16181,-3.09306,-2.96496,-2.9368,-3.61799,0.619933,0.380067,-6.30814,-3.02913,-1.74871,-1.21826,-1.15173,-1.34084,-1.69238,-2.29148,-3.30402,-4.79764,-6.81262,-9.64178,-14.167,-24.192,-11.3816,-7.5833,-5.86823,-4.65987,-3.64366,-2.91022,-2.63941,-2.78878,-3.05378,-3.16181,-3.09306,-2.96496,-2.9368,-3.61799
