# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 20:05:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.17.04PE.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = models/notebooks/results/1D21-03-2024.17.04PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.17.04PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1232.94,0.994975,0.0764241,5,31,0,1246.09,0.484329,1.75828,0.607326,0.359469,0.209661,0.634471,0.779465,0.436457,0.382347,0.0948498,0.146598,0.0681179,0.570109,0.533117,0.690788,0.430557,0.478171,0.897769,0.382056,0.269322,0.449164,0.266536,0.112457,0.501801,0.208844,0.132267,0.533378,0.466622,0.0579066,0.187615,0.0155479,0.0252357,0.146428,0.268772,0.187615,0.152129,0.0806615,0.0369955,0.023911,0.0163135,0.0148373,0.0128141,0.0119703,0.00676875,0,0.484329,2.24261,2.84993,2.49046,2.2808,1.64633,0.866867,0.43041,0.0480629,-0.0467869,-0.193385,-0.261503,-0.831612,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00686336,0.0116968,0.0233385,0.0358972,0.0579066,0.14211,0.208232,0.159068,0.101511,0.0777605,0.0694896,0.0420717,0.0341421,0.0299121,0,0.533117,1.22391,1.65446,2.13263,3.0304,3.41246,3.14314,2.69397,2.42744,2.31498,1.81318,1.60433,1.47207,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1238.01,0.941702,0.0764241,6,63,0,1247.52,1.27199,1.40363,0.406558,0.0936571,0.194815,0.08207,0.0928462,0.591364,0.442264,0.0954307,0.00894927,0.402704,0.252912,0.530242,0.0563209,0.802221,0.652462,0.205065,0.830418,0.312291,0.0958379,1.00865,0.447059,0.04796,0.265248,0.116859,0.84194,0.15806,0.0818198,0.149979,0.00755323,0.0269494,0.109683,0.164704,0.149979,0.123431,0.113705,0.103623,0.0573629,0.0368603,0.0335053,0.0332068,0.0221991,0.0172384,0,1.27199,2.67562,3.08217,2.98852,2.7937,2.71163,2.61879,2.02742,1.58516,1.48973,1.48078,1.07808,0.825163,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0106257,0.0180567,0.0191028,0.0426086,0.0818198,0.100442,0.230442,0.168631,0.15322,0.0558808,0.0357361,0.0340627,0.0261266,0.0232451,0,0.530242,0.586563,1.38878,2.04125,2.24631,3.07673,2.76444,2.6686,1.65995,1.21289,1.16493,0.899682,0.782823,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1244.96,0.978755,0.0764241,5,31,0,1257.25,1.00181,1.75116,0.646001,0.508236,0.403496,0.0455171,0.721583,0.324691,0.342831,0.00895862,0.0246345,0.328551,0.639397,0.326782,1.64964,0.633745,0.426737,0.881698,0.238684,0.0549674,1.22547,0.274563,0.262674,0.0468469,0.154402,0.383407,0.660466,0.339534,0.0732394,0.160748,0.00892717,0.0243106,0.14006,0.26722,0.160748,0.107376,0.102599,0.0498611,0.0360371,0.0255776,0.0253495,0.0247327,0.0178067,0.009395,0,1.00181,2.75297,3.39897,2.89074,2.48724,2.44172,1.72014,1.39545,1.05262,1.04366,1.01903,0.690475,0.051078,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00351428,0.00487255,0.025362,0.0477987,0.0732394,0.176873,0.224554,0.212544,0.0624071,0.0474234,0.0364682,0.0347992,0.0298204,0.0203237,0,0.326782,1.97642,2.61016,3.0369,3.9186,4.15728,4.10231,2.87685,2.60228,2.33961,2.29276,2.13836,1.75495,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1245.24,0.999488,0.0764241,5,31,0,1258.33,1.1588,1.28064,0.243185,0.075761,0.0800114,0.347251,0.0488638,0.340299,0.420107,0.18544,0.276964,0.21732,0.207499,0.891411,0.0299125,0.522652,0.310012,0.132023,1.17117,1.22242,0.0292615,0.906546,0.494021,0.807819,0.0459769,0.160366,0.863122,0.136878,0.0932165,0.145918,0.0107638,0.0342944,0.123423,0.157402,0.145918,0.134698,0.0951811,0.0906419,0.064497,0.042373,0.0352009,0.0266852,0.0214728,0.0174491,0,1.1588,2.43943,2.68262,2.60686,2.52685,2.17959,2.13073,1.79043,1.37032,1.18488,0.907921,0.690601,0.483101,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0161341,0.0393442,0.0405389,0.0683685,0.0932165,0.106373,0.343134,0.101059,0.0981446,0.0396423,0.0241884,0.0107839,0.0102993,0.0087733,0,0.891411,0.921324,1.44398,1.75399,1.88601,3.05718,1.83477,1.8055,0.898958,0.404937,-0.402882,-0.448859,-0.609224,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1245.57,0.91358,0.0764241,5,50,1,1265.04,1.25258,1.24397,0.185562,0.0613373,0.256944,0.076254,0.105938,0.189737,0.311072,0.310221,0.0903058,0.0780885,0.354094,0.621108,0.0572637,0.1888,0.246675,0.404289,0.711493,0.676822,0.0331937,0.690045,0.99839,0.549798,0.073563,0.18911,0.87685,0.12315,0.0804445,0.13713,0.00997576,0.0349088,0.121111,0.145805,0.13713,0.106058,0.0982712,0.0883931,0.0731166,0.0535697,0.0392819,0.03589,0.033194,0.0232959,0,1.25258,2.49655,2.68211,2.62077,2.36383,2.28757,2.18164,1.9919,1.68083,1.37061,1.2803,1.20221,0.848118,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0264094,0.0491477,0.0520442,0.0628589,0.0804445,0.120525,0.245513,0.124777,0.120703,0.0605391,0.022307,0.0128726,0.0119596,0.00989894,0,0.621108,0.678371,0.867171,1.11385,1.51813,2.22963,1.55281,1.51961,0.829568,-0.168822,-0.718621,-0.792184,-0.981294,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1251.52,0.974102,0.0764241,5,31,0,1265.23,1.15784,1.73491,0.261879,0.174117,0.0734385,0.217404,0.205262,0.225256,0.782532,0.0725791,0.00574893,0.437873,0.173549,0.250028,1.46708,1.12927,0.86163,0.50681,0.277762,0.0670397,0.0422561,0.463886,0.0989042,0.130259,1.00265,0.751039,0.658528,0.341472,0.0749186,0.143493,0.00728465,0.0231875,0.131437,0.170785,0.143493,0.133333,0.10728,0.0873725,0.0697505,0.0318932,0.0296604,0.0294904,0.0190333,0.0160009,0,1.15784,2.89275,3.15463,2.98052,2.90708,2.68967,2.48441,2.25916,1.47662,1.40404,1.3983,0.960422,0.786874,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00183748,0.00235944,0.0102318,0.0316511,0.0749186,0.124364,0.164182,0.153536,0.147183,0.0925539,0.0838381,0.0735987,0.0270039,0.0127425,0,0.250028,1.71711,2.84637,3.708,4.21481,4.49258,4.42554,4.38328,3.91939,3.82049,3.69023,2.68758,1.93654,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1242.53,0.987083,0.0764241,5,31,0,1261.13,1.06605,1.26422,0.531895,0.0930859,0.102278,0.0518787,0.10259,0.65763,0.0897809,0.199626,0.550013,0.0735928,0.401872,1.08184,0.232286,0.183551,0.79671,1.0887,0.677668,0.586404,0.0340694,0.366055,0.309117,0.217276,0.0125957,0.19203,0.895012,0.104988,0.0402626,0.142259,0.0089224,0.0259097,0.0917293,0.156137,0.142259,0.128429,0.121936,0.110047,0.0570127,0.0521171,0.0426858,0.0246272,0.0228799,0.0153082,0,1.06605,2.33028,2.86217,2.76909,2.66681,2.61493,2.51234,1.85471,1.76493,1.5653,1.01529,0.941696,0.539823,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00405939,0.0119757,0.0151071,0.0181508,0.0402626,0.119597,0.23552,0.131025,0.126637,0.0878179,0.0644667,0.0518769,0.0512275,0.0422772,0,1.08184,1.31413,1.49768,2.29439,3.38309,4.06076,3.47436,3.44029,3.07423,2.76512,2.54784,2.53524,2.34321,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1243.89,0.98555,0.0764241,5,63,0,1254.76,1.72215,1.34911,0.46035,0.159252,0.154397,0.0398281,0.538022,0.620197,0.0796277,0.0594712,0.123605,0.16068,0.414832,0.344189,0.302687,0.264521,0.301552,0.258628,0.385465,0.638089,0.0209163,0.668901,0.224341,0.511727,0.0318903,0.198212,0.944782,0.0552176,0.102137,0.153783,0.00527608,0.0295279,0.1138,0.180331,0.153783,0.131781,0.126636,0.0739429,0.0397693,0.0367254,0.034605,0.0305814,0.0260421,0.0171995,0,1.72215,3.07126,3.53161,3.37236,3.21796,3.17813,2.64011,2.01991,1.94028,1.88081,1.75721,1.59653,1.1817,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0303674,0.0428436,0.0579885,0.0755478,0.102137,0.132283,0.194496,0.102752,0.100625,0.0515475,0.0411887,0.0246909,0.0239159,0.0196158,0,0.344189,0.646876,0.911397,1.21295,1.47158,1.85704,1.21895,1.19804,0.529136,0.304795,-0.206932,-0.238823,-0.437035,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1241.09,0.999004,0.0764241,5,63,0,1251.75,0.574148,1.5301,0.64347,0.202989,0.0472877,0.0944666,0.186348,0.803493,0.111702,0.174401,0.31385,0.364636,0.494263,0.085534,1.09776,0.276453,0.491442,0.214129,0.604145,0.242597,0.0236642,0.729625,0.245003,0.557885,0.0798206,0.237554,0.947208,0.052792,0.0841733,0.145842,0.0114478,0.0203269,0.0938824,0.178665,0.145842,0.139106,0.126567,0.105048,0.0470367,0.0420654,0.0353333,0.0258155,0.0179276,0.0109362,0,0.574148,2.10425,2.74772,2.54473,2.49744,2.40297,2.21662,1.41313,1.30143,1.12703,0.813179,0.448543,-0.0457201,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0119614,0.0130295,0.0390554,0.0514925,0.0841733,0.104272,0.190786,0.149688,0.146188,0.0704755,0.0551613,0.0315754,0.029153,0.0229887,0,0.085534,1.1833,1.45975,1.95119,2.16532,2.76947,2.52687,2.50321,1.77358,1.52858,0.970692,0.890872,0.653318,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1239.17,0.984327,0.0764241,5,31,0,1252.22,0.958412,1.41147,0.698446,0.132395,0.261534,0.0257838,0.249777,0.364024,0.716533,0.153357,0.0579161,0.123848,0.215464,1.32291,0.169483,0.0794156,0.565204,0.0577421,0.615509,0.113293,0.531108,0.454884,0.651839,0.365546,0.195839,0.852791,0.708206,0.291794,0.100397,0.161371,0.00856579,0.0223357,0.0916207,0.184215,0.161371,0.124235,0.121073,0.0943124,0.0655353,0.0320103,0.0274592,0.025914,0.0228954,0.0184575,0,0.958412,2.36988,3.06833,2.93593,2.6744,2.64861,2.39884,2.03481,1.31828,1.16492,1.10701,0.983159,0.767695,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0118475,0.0444796,0.0526946,0.05705,0.100397,0.106365,0.196839,0.175755,0.103336,0.0655687,0.034167,0.0237056,0.0194894,0.00830686,0,1.32291,1.49239,1.57181,2.13701,2.19476,2.81027,2.69697,2.16586,1.71098,1.05914,0.693595,0.497755,-0.355036,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1242.05,0.999612,0.0764241,5,31,0,1251.49,0.278288,1.53774,0.553994,0.0821135,0.0484762,0.223615,0.102501,0.437561,0.185654,0.166927,0.278891,0.2023,0.350339,0.164022,0.882651,1.33808,0.344328,0.897909,0.485974,0.800236,0.449997,0.391544,0.220663,0.101117,0.51247,0.213386,0.991156,0.00884352,0.0715504,0.14212,0.0144222,0.0190498,0.0886585,0.154283,0.14212,0.135395,0.108265,0.0977175,0.0630873,0.0523979,0.0443423,0.0335504,0.0274056,0.0193059,0,0.278288,1.81603,2.37002,2.28791,2.23943,2.01582,1.91331,1.47575,1.2901,1.12317,0.844282,0.641982,0.291643,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00467077,0.00550329,0.0133031,0.0507075,0.0715504,0.175618,0.285512,0.128259,0.0817816,0.0552854,0.0443381,0.040074,0.0240049,0.0193922,0,0.164022,1.04667,2.38475,2.72908,3.62699,4.11296,3.31273,2.86273,2.47118,2.25052,2.1494,1.63693,1.42355,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1243.49,0.980811,0.0764241,5,31,0,1256.01,0.265149,1.60791,0.524238,0.143093,0.0943946,0.0238406,0.16059,0.733942,0.100578,0.211408,0.0696696,0.366842,0.361121,0.760109,0.220896,0.100395,0.453462,0.267041,0.724852,0.323297,0.707534,0.727281,0.474524,0.416527,0.013313,0.998825,0.995403,0.00459735,0.0908743,0.140235,0.0147186,0.0191876,0.0957918,0.161809,0.140235,0.127603,0.124597,0.106112,0.0509353,0.0460615,0.0372842,0.0347751,0.0240963,0.0167926,0,0.265149,1.87306,2.3973,2.25421,2.15981,2.13597,1.97538,1.24144,1.14086,0.929456,0.859786,0.492944,0.131824,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0195821,0.0418765,0.0522281,0.0577437,0.0908743,0.11869,0.245027,0.177341,0.0874038,0.0422354,0.026278,0.017326,0.0170968,0.00629697,0,0.760109,0.981006,1.0814,1.53486,1.8019,2.52675,2.20346,1.49592,0.768643,0.294119,-0.122408,-0.135721,-1.13455,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1242.68,0.987758,0.0764241,6,63,0,1258.42,0.577599,1.42167,0.742077,0.186149,0.116367,0.198731,0.192538,0.363352,0.395537,0.13335,0.0212307,0.171366,0.361478,0.22931,0.813534,0.995262,0.414961,0.837602,0.324145,0.284453,0.390297,0.342422,0.150837,0.0856547,0.00104119,0.148955,0.986949,0.0130514,0.0609954,0.148158,0.0115085,0.0205053,0.0849744,0.178471,0.148158,0.131882,0.108113,0.0891787,0.0620096,0.0417522,0.0365398,0.0357722,0.0301386,0.0209959,0,0.577599,1.99927,2.74134,2.55519,2.43883,2.2401,2.04756,1.68421,1.28867,1.15532,1.13409,0.962723,0.601245,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0052474,0.00659982,0.0148883,0.0402793,0.0609954,0.140949,0.194912,0.146657,0.0992653,0.0704832,0.0606147,0.0556389,0.055581,0.0478891,0,0.22931,1.04284,2.03811,2.45307,3.29067,3.61481,3.33036,2.94006,2.59764,2.4468,2.36115,2.36011,2.21115,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
