# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 19:35:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.16.33PE.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D21-03-2024.16.33PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.16.33PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1206.35,0.997066,0.198263,4,15,0,1217.21,1.38766,1.33759,0.55887,0.0474074,0.343796,0.11021,0.0935965,0.828476,0.982756,0.175968,0.0979758,0.493884,0.251503,0.320161,0.0576588,0.204832,0.510795,0.242954,0.0410862,0.0896645,0.56186,0.559695,0.661759,0.844916,0.592091,0.0107206,0.873844,0.126156,0.0154162,0.187141,0.00735329,0.0294535,0.112213,0.196227,0.187141,0.132697,0.118849,0.10823,0.0472657,0.0176905,0.014836,0.0134514,0.00820874,0.00638337,0,1.38766,2.72525,3.28412,3.23671,2.89292,2.78271,2.68911,1.86064,0.87788,0.701912,0.603936,0.110051,-0.141452,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00516536,0.0071145,0.00753677,0.00925002,0.0154162,0.0196558,0.0204802,0.0224014,0.0392906,0.068764,0.133278,0.310243,0.171617,0.169787,0,0.320161,0.37782,0.582652,1.09345,1.3364,1.37749,1.46715,2.02901,2.58871,3.25047,4.09538,3.50329,3.49257,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1212.66,0.95488,0.198263,4,31,0,1226.35,0.991419,1.70451,0.811076,0.210042,0.0235194,0.409765,0.350972,0.556201,0.854604,0.12668,5.07203e-05,0.289756,0.782633,0.538832,0.561005,0.0398725,0.166087,0.478378,0.815736,0.973476,0.351549,0.18725,0.378643,0.373462,0.274691,0.0181319,0.870159,0.129841,0.00622121,0.176164,0.00651722,0.0175643,0.0965809,0.217339,0.176164,0.172069,0.11422,0.0804116,0.0461067,0.0196162,0.0172821,0.0172813,0.0129341,0.00591348,0,0.991419,2.69593,3.50701,3.29697,3.27345,2.86368,2.51271,1.95651,1.10191,0.975226,0.975175,0.685419,-0.0972131,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00168568,0.00288926,0.00506323,0.0052692,0.00622121,0.0100376,0.0226935,0.0600726,0.0853792,0.102961,0.150354,0.218428,0.165963,0.162981,0,0.538832,1.09984,1.13971,1.3058,1.78417,2.59991,3.57339,3.92493,4.11218,4.49083,4.86429,4.5896,4.57147,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1206.78,0.902676,0.198263,4,15,0,1223.74,0.882227,1.43298,0.773469,0.124011,0.0250999,0.15732,0.377616,1.02674,1.48654,0.344731,0.000411028,0.138417,0.453136,0.157958,0.267418,0.0196941,0.602569,0.23899,0.499164,0.365056,0.744605,0.331652,0.612558,0.767685,0.650303,0.0524034,0.861341,0.138659,0.00895806,0.179428,0.00925448,0.0223614,0.0937205,0.203118,0.179428,0.17498,0.149509,0.102487,0.0367081,0.00830166,0.00588099,0.00587857,0.00511868,0.0032536,0,0.882227,2.31521,3.08868,2.96467,2.93957,2.78225,2.40463,1.37789,-0.108653,-0.453383,-0.453794,-0.592211,-1.04535,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00314217,0.00367985,0.00480805,0.00490367,0.00895806,0.0113764,0.0187409,0.026998,0.0568473,0.0792035,0.146142,0.314903,0.164344,0.155953,0,0.157958,0.425376,0.44507,1.04764,1.28663,1.78579,2.15085,2.89545,3.22711,3.83966,4.60735,3.95705,3.90464,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1205.53,0.938168,0.198263,4,15,0,1221.77,1.39909,1.41721,0.704778,0.0709321,0.216334,0.130035,0.179677,1.08083,0.3097,0.25443,0.0065143,0.406521,0.115708,1.03397,0.437726,1.06971,0.115696,0.851029,0.283393,0.186808,0.0722201,0.0873805,0.756614,0.690159,0.0777764,0.84259,0.889701,0.110299,0.0137234,0.179027,0.0056825,0.0230227,0.0949823,0.192187,0.179027,0.1442,0.126617,0.105794,0.0358972,0.0263366,0.0204203,0.0202877,0.0135109,0.0120346,0,1.39909,2.8163,3.52108,3.45015,3.23381,3.10378,2.9241,1.84327,1.53357,1.27914,1.27262,0.866104,0.750395,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00096272,0.00270736,0.00419419,0.012224,0.0137234,0.032141,0.0426712,0.0514357,0.0552878,0.0603362,0.128579,0.256392,0.237206,0.102139,0,1.03397,1.47169,2.5414,2.65709,3.50812,3.79152,3.97832,4.05054,4.13793,4.89454,5.5847,5.50692,4.66433,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1205.79,0.997966,0.198263,4,15,0,1214.37,1.35693,1.41111,0.569437,0.263661,0.011009,0.328337,0.180224,0.741662,1.7372,0.174414,0.276793,0.0380953,1.08551,0.126342,0.332521,0.10767,0.110162,0.243855,0.0856338,0.715887,1.2223,0.58594,0.727396,0.915259,0.106805,0.914462,0.864625,0.135375,0.00363914,0.166448,0.00769722,0.029898,0.122598,0.216663,0.166448,0.164626,0.11855,0.0989995,0.0471556,0.00829997,0.00697156,0.00528591,0.00508833,0.00171848,0,1.35693,2.76805,3.33749,3.07383,3.06282,2.73448,2.55426,1.81259,0.0753936,-0.0990204,-0.375814,-0.413909,-1.49942,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00184975,0.00209886,0.00292682,0.00325954,0.00363914,0.00464412,0.00505934,0.0103514,0.0351429,0.0631405,0.130681,0.326365,0.293305,0.117537,0,0.126342,0.458863,0.566533,0.676695,0.92055,1.00618,1.72207,2.94437,3.53031,4.25771,5.17296,5.06616,4.1517,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.13,0.939838,0.198263,4,15,0,1219.93,0.657772,1.64665,0.704745,0.0559899,0.0024333,0.157367,0.561455,0.702598,0.85221,0.156386,0.155517,0.721408,0.456335,0.186008,0.286072,0.0997973,0.312358,0.527232,0.124276,0.407593,0.12589,0.645312,1.1453,0.68008,0.703971,0.499195,0.905862,0.094138,0.00922861,0.177451,0.00925828,0.017873,0.092753,0.18767,0.177451,0.17702,0.151244,0.0862663,0.0427274,0.018222,0.015584,0.0133395,0.00648389,0.0041082,0,0.657772,2.30442,3.00917,2.95318,2.95074,2.79338,2.23192,1.52932,0.677113,0.520727,0.36521,-0.356198,-0.812533,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00381169,0.00459092,0.00611139,0.00675276,0.00922861,0.0156354,0.0177045,0.0266133,0.0301836,0.0575475,0.180894,0.35709,0.176623,0.107214,0,0.186008,0.472081,0.571878,0.884236,1.41147,1.53574,1.94334,2.06923,2.71454,3.85984,4.53992,3.83594,3.33675,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.87,0.815107,0.198263,4,15,0,1218.11,0.376794,1.5566,0.427919,0.161811,0.0141204,0.33727,0.154646,1.1926,1.11737,0.482377,0.775303,0.18637,0.580194,1.00272,0.895005,0.0470685,0.137385,0.227472,0.240599,0.686443,0.383162,0.413819,0.556139,0.848518,0.021837,0.431499,0.869421,0.130579,0.00924861,0.171651,0.019029,0.0277368,0.131546,0.2018,0.171651,0.169244,0.120792,0.103485,0.0314006,0.0102723,0.00634127,0.00292056,0.00242397,0.00135691,0,0.376794,1.93339,2.36131,2.1995,2.18538,1.84811,1.69346,0.50086,-0.61651,-1.09889,-1.87419,-2.06056,-2.64075,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00115292,0.00314249,0.00769076,0.00806141,0.00924861,0.0116109,0.0147692,0.029341,0.0430408,0.0651028,0.113534,0.265237,0.259508,0.168559,0,1.00272,1.89772,1.94479,2.08218,2.30965,2.55025,3.23669,3.61985,4.03367,4.58981,5.43833,5.41649,4.98499,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1201.36,0.959518,0.198263,4,15,0,1219.68,0.682127,1.46588,0.457325,0.028782,0.036852,0.23039,0.150971,0.935999,1.23914,0.452643,0.253342,0.916363,0.705143,0.27424,0.471515,0.0853592,0.336655,0.97485,0.357355,0.522624,0.350531,0.521652,0.740964,0.141504,0.00713897,0.833096,0.865261,0.134739,0.00617548,0.174397,0.0132604,0.0262301,0.113612,0.179489,0.174397,0.168087,0.133498,0.114792,0.0450206,0.0130395,0.0082924,0.00643658,0.00257445,0.00127187,0,0.682127,2.14801,2.60533,2.57655,2.5397,2.30931,2.15834,1.22234,-0.0167977,-0.46944,-0.722782,-1.63915,-2.34429,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00192095,0.00252706,0.00404942,0.00441025,0.00617548,0.0163698,0.0234013,0.0394651,0.0560333,0.0944054,0.198058,0.228164,0.226541,0.0984778,0,0.27424,0.745755,0.831114,1.16777,2.14262,2.49997,3.0226,3.37313,3.89478,4.63574,4.77725,4.77011,3.93701,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1205.43,0.876061,0.198263,4,31,0,1222.19,0.610767,1.54899,0.519946,0.219552,0.0161833,0.334848,0.0137995,1.24164,1.03188,0.3033,0.193762,0.129212,0.337116,0.463777,0.299438,0.781231,0.456429,0.111645,0.293053,0.00538799,0.44926,0.298771,0.972008,0.136012,0.100286,0.588818,0.873681,0.126319,0.0229548,0.16543,0.0141315,0.0260279,0.122505,0.206046,0.16543,0.162774,0.116457,0.114861,0.0331843,0.0118248,0.00873117,0.0071932,0.0063213,0.00451231,0,0.610767,2.15975,2.6797,2.46015,2.44396,2.10912,2.09532,0.853674,-0.178204,-0.481504,-0.675267,-0.804478,-1.14159,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00310387,0.00493537,0.00665832,0.0145428,0.0229548,0.0256661,0.0344058,0.0345917,0.0542104,0.0730865,0.193186,0.221332,0.200212,0.111114,0,0.463777,0.763216,1.54445,2.00088,2.11252,2.40557,2.41096,2.86022,3.15899,4.131,4.26701,4.16673,3.57791,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1204.74,0.974178,0.198263,4,15,0,1219.05,0.736347,1.28574,0.908978,0.0439233,0.284108,0.194406,0.143742,0.836874,1.17638,0.606364,0.0860432,0.816621,0.558466,0.540226,0.361084,0.254817,0.149607,0.180838,0.637141,0.000263297,0.397134,0.614807,0.865286,0.131393,0.312275,0.714225,0.859617,0.140383,0.0145518,0.201972,0.011257,0.0235078,0.085036,0.211041,0.201972,0.152022,0.125163,0.108405,0.0469461,0.0144778,0.00789518,0.00724426,0.0032014,0.00183148,0,0.736347,2.02209,2.93107,2.88714,2.60304,2.40863,2.26489,1.42801,0.251629,-0.354735,-0.440778,-1.2574,-1.81586,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00394316,0.00676802,0.00971133,0.0125298,0.0145518,0.0174363,0.0329732,0.0329819,0.0490624,0.090731,0.215548,0.245815,0.179882,0.0880653,0,0.540226,0.90131,1.15613,1.30573,1.48657,2.12371,2.12398,2.52111,3.13592,4.0012,4.1326,3.82032,3.1061,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1205.99,0.9039,0.198263,3,15,0,1221.88,1.16531,1.44102,0.958447,0.237942,0.287249,0.222518,0.15006,0.712956,0.83474,0.784931,0.364017,0.316935,0.465564,0.090768,0.183566,0.0860358,0.176342,0.293382,0.544066,0.0027529,0.180742,0.306231,0.777574,0.168797,0.153084,0.751402,0.818238,0.181762,0.0214904,0.189976,0.0068214,0.0218756,0.0924246,0.24101,0.189976,0.142544,0.114106,0.0982063,0.04814,0.0208922,0.00952998,0.00662219,0.00482345,0.00302807,0,1.16531,2.60633,3.56477,3.32683,3.03958,2.81707,2.667,1.95405,1.11931,0.334378,-0.0296393,-0.346575,-0.812139,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0125648,0.0137586,0.0165309,0.0180161,0.0214904,0.0288177,0.0496529,0.0497897,0.0596534,0.081027,0.17633,0.208753,0.179122,0.0844929,0,0.090768,0.274334,0.36037,0.536712,0.830094,1.37416,1.37691,1.55765,1.86389,2.64146,2.81026,2.65717,1.90577,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1209.82,0.921365,0.198263,4,15,0,1225.94,1.33124,1.12339,0.613966,0.0343291,0.0416331,0.067956,0.478633,1.14854,0.895902,0.415677,0.0176438,0.454987,0.557781,1.06991,0.699016,0.0384045,0.902107,0.285017,0.343795,1.29035,0.180919,0.129745,0.745661,0.0313188,0.0712076,0.123093,0.857834,0.142166,0.00953757,0.177793,0.00855361,0.0323817,0.099582,0.184002,0.177793,0.170543,0.159338,0.0987307,0.0313075,0.012781,0.00843407,0.00828656,0.00525746,0.00300978,0,1.33124,2.45463,3.06859,3.03427,2.99263,2.92468,2.44604,1.29751,0.401603,-0.0140741,-0.031718,-0.486705,-1.04449,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000634957,0.00185097,0.00372374,0.00386953,0.00953757,0.0126829,0.0178866,0.0650009,0.0778917,0.0886827,0.186928,0.192875,0.179619,0.158816,0,1.06991,1.76893,1.80733,2.70944,2.99445,3.33825,4.6286,4.80952,4.93926,5.68492,5.71624,5.64504,5.52194,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1210.66,0.985142,0.198263,4,31,0,1229.59,0.966144,1.48144,0.798543,0.0266573,0.179187,0.00230486,0.337707,1.18027,0.786297,0.212351,0.873547,0.267955,0.0234923,0.13235,0.293243,0.478692,0.194208,0.166587,0.218639,0.0400768,0.507355,0.396943,0.707395,0.0532116,0.174636,1.1362,0.872934,0.127066,0.0261269,0.188567,0.00753822,0.0198089,0.0871447,0.193662,0.188567,0.157633,0.15727,0.112197,0.0344664,0.0157004,0.0126966,0.00530043,0.00405452,0.00396038,0,0.966144,2.44758,3.24613,3.21947,3.04028,3.03798,2.70027,1.52,0.733701,0.52135,-0.352197,-0.620152,-0.643645,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00871001,0.00994254,0.0133307,0.0215152,0.0261269,0.0308628,0.0384051,0.0399756,0.0663951,0.0987475,0.200329,0.211278,0.177423,0.056959,0,0.13235,0.425593,0.904285,1.09849,1.26508,1.48372,1.5238,2.03115,2.42809,3.13549,3.1887,3.01406,1.87786,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1203.92,0.993694,0.198263,4,31,0,1226.69,1.46108,1.21171,0.423319,0.0947231,0.278646,0.306699,0.170574,0.65579,1.06841,0.604486,0.109765,0.150024,1.06325,0.325599,0.468363,0.20453,0.0690327,0.250799,0.459631,0.148096,0.341788,0.14145,1.23948,0.233664,0.312259,0.358881,0.872533,0.127467,0.0149272,0.187678,0.00933095,0.040222,0.135115,0.206324,0.187678,0.142036,0.10452,0.0881294,0.045742,0.0157149,0.00858591,0.00769336,0.00662158,0.00228663,0,1.46108,2.67279,3.09611,3.00139,2.72274,2.41604,2.24547,1.58968,0.521272,-0.083214,-0.192979,-0.343003,-1.40626,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00513284,0.00710826,0.0113546,0.0139315,0.0149272,0.0191822,0.0303748,0.0352233,0.0495755,0.0571082,0.19724,0.249158,0.182332,0.127351,0,0.325599,0.793962,0.998492,1.06752,1.31832,1.77795,1.92605,2.26784,2.40929,3.64877,3.88243,3.57017,3.21129,1,1,1,1,1,1,1,1,1,1,1,-1,-1
