# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 20:01:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.17.00PE.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D21-03-2024.17.00PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.17.00PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1224.68,0.981796,0.15976,4,15,0,1234.93,0.888109,0.994617,0.803974,0.0431793,0.0988163,0.0807167,0.548066,0.660021,0.566321,0.23805,0.0977351,0.729126,0.556852,1.15044,1.20565,0.116989,0.279404,0.827094,0.857453,1.03135,0.271095,0.02734,0.124449,0.331763,0.22915,0.710794,0.840857,0.159143,0.00551819,0.17664,0.012561,0.0305298,0.082543,0.184434,0.17664,0.16002,0.147611,0.0853291,0.0441015,0.0250325,0.0197297,0.0178926,0.00863015,0.00494516,0,0.888109,1.88273,2.6867,2.64352,2.5447,2.46399,1.91592,1.2559,0.68958,0.45153,0.353795,-0.375331,-0.932184,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00035189,0.00111183,0.00371232,0.00417304,0.00551819,0.0126182,0.0297431,0.0834247,0.109403,0.112436,0.127336,0.177433,0.223127,0.109612,0,1.15044,2.35609,2.47308,2.75249,3.57958,4.43703,5.46838,5.73948,5.76682,5.89127,6.22303,6.45218,5.74138,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1226.54,0.736471,0.15976,4,15,0,1241.67,1.65584,0.862842,0.825409,0.0698177,0.311839,0.042692,0.644315,0.460756,0.545995,1.14098,0.2229,0.844693,0.469292,0.328704,0.265511,0.648471,0.113516,0.148892,0.621335,0.414341,0.255317,0.0474902,0.0800833,0.414046,0.0811741,0.469753,0.83051,0.16949,0.0232321,0.198084,0.00749639,0.0392621,0.0930468,0.212408,0.198084,0.145018,0.138957,0.0729553,0.0460207,0.0266582,0.00851743,0.0068156,0.00292859,0.00183167,0,1.65584,2.51868,3.34409,3.27427,2.96243,2.91974,2.27543,1.81467,1.26867,0.127692,-0.0952077,-0.939901,-1.40919,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00598545,0.0083148,0.0108433,0.020739,0.0232321,0.0269619,0.0501872,0.075952,0.0980442,0.102813,0.111385,0.168517,0.182767,0.114258,0,0.328704,0.594215,1.24269,1.3562,1.50509,2.12643,2.54077,2.79609,2.84358,2.92366,3.33771,3.41888,2.94913,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1226.08,0.956439,0.15976,4,15,0,1241.37,0.897247,1.34587,0.907473,0.0194676,0.0687783,0.101581,0.0394416,0.740461,0.79404,0.35229,0.432657,0.0989402,0.0882793,0.700839,0.236994,0.29263,1.05901,0.926102,0.318183,0.404855,0.567246,0.467223,0.445026,0.388417,0.0235031,0.29627,0.905517,0.0944829,0.00651136,0.164694,0.00719198,0.0176408,0.0677675,0.167931,0.164694,0.153747,0.138896,0.133525,0.0636772,0.028783,0.0202367,0.0131292,0.0118924,0.0108875,0,0.897247,2.24312,3.15059,3.13112,3.06234,2.96076,2.92132,2.18086,1.38682,1.03453,0.601872,0.502932,0.414652,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00065973,0.00132965,0.00168524,0.00225813,0.00651136,0.0164389,0.0225974,0.0338754,0.0597359,0.095312,0.148737,0.219335,0.224551,0.166973,0,0.700839,0.937833,1.23046,2.28947,3.21558,3.53376,3.93861,4.50586,4.97308,5.41811,5.80652,5.83003,5.53376,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1220.73,0.909286,0.15976,4,31,0,1237.82,0.923198,1.87056,0.639758,0.179362,0.14331,0.0881641,0.569463,0.262137,1.01036,0.691693,0.394481,0.823809,1.06442,0.092822,0.899015,0.5691,0.117119,0.147598,0.668395,0.56754,0.222339,0.214884,0.244273,0.639944,0.0128263,0.323378,0.830671,0.169329,0.0142245,0.176253,0.00680572,0.0171322,0.111222,0.210879,0.176253,0.152721,0.139833,0.0791214,0.0608765,0.0221643,0.0110983,0.00748058,0.00328216,0.0011321,0,0.923198,2.79376,3.43352,3.25416,3.11085,3.02268,2.45322,2.19108,1.18072,0.489027,0.0945465,-0.729263,-1.79369,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00265624,0.00291461,0.00716172,0.0126524,0.0142245,0.0164869,0.0321677,0.0567413,0.0708696,0.0878583,0.112168,0.212713,0.215459,0.155927,0,0.092822,0.991837,1.56094,1.67806,1.82565,2.49405,3.06159,3.28393,3.49881,3.74309,4.38303,4.39586,4.07248,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1230.92,0.865972,0.15976,4,15,0,1237.71,1.32787,1.111,0.969159,0.0982751,0.0191764,0.148505,0.126581,0.856923,0.767585,0.392813,0.603115,0.268161,0.0605173,1.06963,0.226384,0.490398,0.00103294,0.77407,0.163957,0.432986,0.0534247,0.545037,0.636645,0.624971,0.0113336,0.471328,0.888408,0.111592,0.00964536,0.167651,0.00612346,0.0231038,0.0701757,0.184964,0.167651,0.164467,0.14177,0.124914,0.0530216,0.0246091,0.0166149,0.00909011,0.00695197,0.00654374,0,1.32787,2.43888,3.40803,3.30976,3.29058,3.14208,3.0155,2.15857,1.39099,0.998174,0.39506,0.126899,0.0663815,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0016145,0.00470517,0.00590056,0.0096354,0.00964536,0.0209167,0.0246433,0.0379964,0.0400815,0.0691275,0.13066,0.244098,0.24688,0.154096,0,1.06963,1.29602,1.78642,1.78745,2.56152,2.72548,3.15846,3.21189,3.75692,4.39357,5.01854,5.02987,4.55855,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1222.24,0.934414,0.15976,4,31,0,1243.03,0.994638,1.21328,0.707565,0.0899452,0.0208329,0.0835896,0.538405,0.159022,0.737647,0.704544,0.183329,0.488011,1.21068,0.128052,0.95208,0.535516,0.20397,0.309211,0.573198,0.310414,0.0567781,0.298356,0.412426,0.64994,0.772797,0.795027,0.857227,0.142773,0.0122884,0.161641,0.00958157,0.0259061,0.0871613,0.176854,0.161641,0.158309,0.145614,0.0849916,0.072496,0.0346703,0.0171387,0.0142679,0.00875828,0.00260993,0,0.994638,2.20792,2.91548,2.82554,2.80471,2.72112,2.18271,2.02369,1.28604,0.581498,0.398169,-0.0898421,-1.30052,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00199179,0.00226389,0.00586596,0.010021,0.0122884,0.016741,0.0296975,0.040507,0.0428735,0.0577781,0.0872725,0.167164,0.362046,0.163489,0,0.128052,1.08013,1.61565,1.81962,2.12883,2.70203,3.01244,3.06922,3.36758,3.78,4.42994,5.20274,4.40771,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1225.7,0.894707,0.15976,5,31,0,1237.63,1.054,1.15152,1.06326,0.173539,0.147886,0.104456,0.202719,0.902023,0.889168,0.0609201,0.13777,0.177434,0.0632292,0.889715,0.1199,0.12878,0.811305,0.180554,0.339707,0.563493,0.425819,0.671063,0.278145,0.412349,0.0103448,0.556429,0.865899,0.134101,0.012666,0.174228,0.00788632,0.0226266,0.0715677,0.207245,0.174228,0.150276,0.135371,0.110532,0.044848,0.0184324,0.017343,0.015111,0.0126542,0.0118788,0,1.054,2.20551,3.26877,3.09523,2.94735,2.84289,2.64017,1.73815,0.848982,0.788061,0.650291,0.472857,0.409628,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00180258,0.00438826,0.00494726,0.00562721,0.012666,0.0151723,0.0213101,0.0374375,0.0573109,0.112118,0.148072,0.223643,0.225968,0.129537,0,0.889715,1.00961,1.13839,1.9497,2.13025,2.46996,3.03345,3.45927,4.13034,4.40848,4.82083,4.83117,4.27475,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1222.83,0.955453,0.15976,4,15,0,1239.05,1.20793,1.44835,0.652383,0.0853275,0.012924,0.0462389,0.601294,0.173113,0.8658,0.940926,0.209055,0.388123,0.295865,0.126038,0.942991,0.411692,0.120079,0.784265,0.726572,0.477306,0.111714,0.146951,0.537353,1.01,0.00824031,0.68121,0.869088,0.130912,0.00614781,0.164186,0.0065382,0.0218805,0.0931249,0.17881,0.164186,0.162077,0.154754,0.0848207,0.0713378,0.0300129,0.011713,0.00950336,0.0064464,0.0047954,0,1.20793,2.65628,3.30866,3.22333,3.21041,3.16417,2.56288,2.38976,1.52396,0.583038,0.373983,-0.0141399,-0.310004,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00124023,0.00140682,0.00361223,0.00545219,0.00614781,0.0134686,0.0278528,0.0448911,0.0501969,0.0581429,0.0995099,0.273213,0.275474,0.139391,0,0.126038,1.06903,1.48072,1.6008,2.38507,3.11164,3.58894,3.70066,3.84761,4.38496,5.39496,5.4032,4.72199,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1229.59,0.685444,0.15976,5,31,0,1246.44,0.884715,2.27752,0.457525,0.0173562,0.0917423,0.108825,0.222017,0.453766,1.02107,0.0216696,0.541165,0.0169261,0.256415,0.158701,0.208129,0.0254932,0.89603,0.310664,0.336854,0.458606,0.142517,0.403166,0.633077,0.404512,0.5241,0.221779,0.9069,0.0931004,0.011529,0.164256,0.0044773,0.0108453,0.105769,0.167132,0.164256,0.149858,0.134405,0.107645,0.0683798,0.024631,0.024103,0.0140296,0.0137941,0.0106742,0,0.884715,3.16224,3.61976,3.60241,3.51067,3.40184,3.17982,2.72606,1.70499,1.68332,1.14215,1.12522,0.868809,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00317883,0.00372555,0.00458753,0.00470599,0.011529,0.0157294,0.0220295,0.0348478,0.0401856,0.0601399,0.113267,0.169739,0.286679,0.229656,0,0.158701,0.36683,0.392323,1.28835,1.59902,1.93587,2.39448,2.53699,2.94016,3.57324,3.97775,4.50185,4.28007,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1225.81,0.972508,0.15976,4,15,0,1243.18,0.884162,1.56341,0.77718,0.0177185,0.0177923,0.0635635,0.282524,0.455567,1.02446,0.0919909,0.364719,0.0373267,0.973755,0.248282,0.0814553,0.0202611,0.553597,0.469175,0.338981,0.423121,0.12656,0.243525,0.39132,0.963262,0.179455,0.307407,0.916143,0.0838574,0.0116764,0.161295,0.00652869,0.0158057,0.075473,0.164178,0.161295,0.158451,0.148692,0.112096,0.0710788,0.0255167,0.0232741,0.0161613,0.0155692,0.0058799,0,0.884162,2.44757,3.22475,3.20703,3.18924,3.12567,2.84315,2.38758,1.36312,1.27113,0.906414,0.869088,-0.104667,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00473025,0.00606334,0.0065779,0.00671254,0.0116764,0.0186668,0.0261992,0.0399988,0.0453954,0.0579126,0.0856488,0.22442,0.268533,0.197466,0,0.248282,0.329737,0.349998,0.903595,1.37277,1.71175,2.13487,2.26143,2.50496,2.89628,3.85954,4.03899,3.73159,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1223.86,0.938174,0.15976,5,31,0,1237.04,1.06736,1.45401,0.734323,0.00444586,0.139041,0.111186,0.275852,0.71895,0.368672,0.200772,0.1236,0.124649,0.991832,0.391165,0.350398,0.29411,0.740398,0.391148,0.980555,0.351061,0.158037,0.15136,0.388761,0.595746,0.252155,0.0181162,0.903108,0.0968918,0.00899035,0.171065,0.00662469,0.0192625,0.082448,0.171827,0.171065,0.14886,0.133195,0.101085,0.0492552,0.0340675,0.0278706,0.0246302,0.0217437,0.00806465,0,1.06736,2.52136,3.25569,3.25124,3.1122,3.00101,2.72516,2.00621,1.63754,1.43677,1.31317,1.18852,0.196686,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00152209,0.00225071,0.00319518,0.00428771,0.00899035,0.0132938,0.0354405,0.0503458,0.0589655,0.0686014,0.101198,0.183611,0.23627,0.232028,0,0.391165,0.741563,1.03567,1.77607,2.16722,3.14777,3.49883,3.65687,3.80823,4.19699,4.79274,5.04489,5.02678,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1227.9,0.944443,0.15976,5,31,0,1241.31,0.607447,1.20613,0.795095,0.267261,0.143679,0.0670829,0.370651,0.743188,0.396269,0.00438308,0.264971,0.113507,0.868403,0.468329,0.538585,0.370567,0.241296,0.576124,0.0449838,0.57644,0.863283,0.401792,0.403245,0.637317,0.148761,0.0739924,0.929038,0.0709618,0.00647174,0.157801,0.0151791,0.0278649,0.093084,0.206149,0.157801,0.136682,0.127814,0.088228,0.0419608,0.0282323,0.0281088,0.0215659,0.0192518,0.00807848,0,0.607447,1.81358,2.60868,2.34141,2.19774,2.13065,1.76,1.01681,0.620546,0.616162,0.351192,0.237684,-0.630718,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00128232,0.00204827,0.00350988,0.00508426,0.00647174,0.0115141,0.0120438,0.0214343,0.0508193,0.0759495,0.113672,0.214998,0.249483,0.23169,0,0.468329,1.00691,1.37748,1.61878,2.1949,2.23988,2.81633,3.67961,4.0814,4.48464,5.12196,5.27072,5.19673,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1224.95,0.999917,0.15976,5,31,0,1237.77,0.362208,1.73955,0.574656,0.0350049,0.16043,0.123716,0.21871,0.227981,0.485983,0.350187,0.0587924,0.084442,0.410134,0.681156,0.644847,0.736468,0.278521,0.0786201,0.195943,0.249744,0.365012,0.458947,0.474257,0.466056,0.455832,0.0883892,0.979848,0.0201522,0.0170589,0.154194,0.010988,0.0157843,0.0898875,0.159687,0.154194,0.131339,0.116055,0.0932565,0.0742452,0.0456676,0.0321754,0.0303383,0.0278816,0.0185012,0,0.362208,2.10175,2.67641,2.6414,2.48097,2.35726,2.13855,1.91057,1.42458,1.0744,1.0156,0.931162,0.521028,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00164162,0.0032441,0.00618226,0.0129119,0.0170589,0.0184542,0.0224488,0.0288174,0.0415124,0.0656895,0.105551,0.168217,0.265359,0.242911,0,0.681156,1.326,2.06247,2.34099,2.41961,2.61556,2.8653,3.23031,3.68926,4.16352,4.62957,5.0854,4.99701,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1227.4,0.981421,0.15976,5,63,0,1238.09,0.311054,2.14384,0.555614,0.2133,0.0324041,0.0895555,0.240811,0.347411,0.587795,0.141391,0.0182349,0.423413,0.834737,0.296298,0.196878,0.318366,0.72358,0.395933,0.125371,0.948728,0.755176,0.321023,0.553138,0.443985,0.12676,0.0179327,0.956957,0.0430429,0.00600751,0.14096,0.00859572,0.011732,0.100099,0.174473,0.14096,0.136465,0.124775,0.098072,0.0692893,0.0384938,0.0334184,0.0328145,0.0214872,0.00932519,0,0.311054,2.45489,3.01051,2.79721,2.7648,2.67525,2.43444,2.08703,1.49923,1.35784,1.33961,0.916193,0.0814556,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0012942,0.00174053,0.00211926,0.00291372,0.00600751,0.00892578,0.010118,0.0261289,0.0556019,0.0766493,0.13327,0.207756,0.235833,0.231642,0,0.296298,0.493176,0.811542,1.53512,1.93105,2.05643,3.00515,3.76033,4.08135,4.63449,5.07847,5.20524,5.1873,1,1,1,1,1,1,1,1,1,1,1,1,-1
