# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_point_estimate_model
# start_datetime = 2024-03-21 20:01:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/point-estimate/1D21-03-2024.17.00PE.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D21-03-2024.17.00PE-results.csv
#   diagnostic_file = models/notebooks/results/1D21-03-2024.17.00PE-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_j.1,a_j.2,a_j.3,a_j.4,a_j.5,a_j.6,a_j.7,a_j.8,a_j.9,a_j.10,a_j.11,a_j.12,a_j.13,a_b.1,a_b.2,a_b.3,a_b.4,a_b.5,a_b.6,a_b.7,a_b.8,a_b.9,a_b.10,a_b.11,a_b.12,a_b.13,theta.1,theta.2,y5.1,y5.2,p_j.1,p_j.2,p_j.3,p_j.4,p_j.5,p_j.6,p_j.7,p_j.8,p_j.9,p_j.10,p_j.11,p_j.12,p_j.13,p_j.14,logp_j.1,logp_j.2,logp_j.3,logp_j.4,logp_j.5,logp_j.6,logp_j.7,logp_j.8,logp_j.9,logp_j.10,logp_j.11,logp_j.12,logp_j.13,logp_j.14,sign_j.1,sign_j.2,sign_j.3,sign_j.4,sign_j.5,sign_j.6,sign_j.7,sign_j.8,sign_j.9,sign_j.10,sign_j.11,sign_j.12,sign_j.13,p_b.1,p_b.2,p_b.3,p_b.4,p_b.5,p_b.6,p_b.7,p_b.8,p_b.9,p_b.10,p_b.11,p_b.12,p_b.13,p_b.14,logp_b.1,logp_b.2,logp_b.3,logp_b.4,logp_b.5,logp_b.6,logp_b.7,logp_b.8,logp_b.9,logp_b.10,logp_b.11,logp_b.12,logp_b.13,logp_b.14,sign_b.1,sign_b.2,sign_b.3,sign_b.4,sign_b.5,sign_b.6,sign_b.7,sign_b.8,sign_b.9,sign_b.10,sign_b.11,sign_b.12,sign_b.13
-1220.53,0.986999,0.140331,5,31,0,1233.62,0.875606,1.50932,0.767549,0.107555,0.141825,0.0884396,0.246411,0.698933,0.316976,0.261352,0.178388,0.213835,0.202632,0.185946,0.263263,0.199734,0.203637,0.93696,0.0989738,0.321236,0.0561875,0.14346,0.525121,0.479802,0.306897,0.469801,0.926858,0.0731418,0.014058,0.162894,0.0077538,0.0186117,0.0841928,0.181392,0.162894,0.141355,0.129391,0.101132,0.0502743,0.0366172,0.0281956,0.0235889,0.0190476,0.0155539,0,0.875606,2.38493,3.15247,3.04492,2.90309,2.81465,2.56824,1.86931,1.55233,1.29098,1.11259,0.898759,0.696128,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00599312,0.00721785,0.00939165,0.0114679,0.014058,0.035879,0.0396117,0.0546179,0.0577746,0.066687,0.112745,0.182169,0.247604,0.154784,0,0.185946,0.449209,0.648943,0.85258,1.78954,1.88851,2.20975,2.26594,2.4094,2.93452,3.41432,3.72122,3.25142,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1224.59,0.997258,0.140331,5,31,0,1231.78,1.00185,1.84704,0.761854,0.0966051,0.115907,0.0360777,0.358571,0.783198,0.413091,0.771369,0.102412,0.0314472,0.649469,0.139814,0.245497,0.07629,0.0447589,0.263178,1.45033,0.666293,0.281935,0.719917,0.471178,0.621024,0.176691,0.463118,0.882133,0.117867,0.00269653,0.17232,0.00513052,0.0139721,0.0885976,0.189798,0.17232,0.153461,0.148023,0.10342,0.0472569,0.0312653,0.0144564,0.0130492,0.0126452,0.0066049,0,1.00185,2.8489,3.61075,3.51415,3.39824,3.36216,3.00359,2.22039,1.8073,1.03593,0.93352,0.902073,0.252603,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00162516,0.00186903,0.0023891,0.0025785,0.00269653,0.00350835,0.0149614,0.02913,0.0386174,0.0793304,0.127078,0.23647,0.282171,0.177575,0,0.139814,0.385311,0.461602,0.50636,0.769538,2.21987,2.88616,3.1681,3.88801,4.35919,4.98022,5.15691,4.69379,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1222.43,0.965262,0.140331,5,31,0,1231.99,1.03594,1.5177,0.852042,0.271483,0.0115455,0.13112,0.398278,0.537581,1.19441,0.156167,0.284107,0.237939,0.941918,0.0966905,0.708226,0.236408,0.108614,0.188538,0.0273428,0.441514,0.311111,0.388472,0.120303,0.237109,0.333554,0.534058,0.840489,0.159511,0.027474,0.162716,0.00708378,0.0199603,0.0910536,0.213469,0.162716,0.160848,0.141082,0.0947332,0.0553393,0.0167614,0.0143379,0.010792,0.00850677,0.00331662,0,1.03594,2.55364,3.40568,3.1342,3.12265,2.99153,2.59326,2.05567,0.861268,0.705101,0.420994,0.183054,-0.758863,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00869982,0.00958302,0.0194572,0.0246463,0.027474,0.0331744,0.034094,0.0530183,0.0723668,0.106721,0.120364,0.152571,0.212977,0.124852,0,0.0966905,0.804916,1.04132,1.14994,1.33848,1.36582,1.80733,2.11845,2.50692,2.62722,2.86433,3.19788,2.66383,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1225.46,0.981325,0.140331,5,31,0,1234.98,1.29333,1.69053,0.512625,0.0209092,0.181206,0.0402511,0.28017,0.416862,0.864997,0.589279,0.371018,0.687476,0.329087,1.20155,0.531634,0.673301,1.16086,0.0598329,0.00144502,0.672642,0.174258,0.281176,0.554153,0.901561,0.280276,0.685749,0.837901,0.162099,0.0168351,0.172475,0.00533705,0.0194531,0.105482,0.176119,0.172475,0.14389,0.138213,0.104441,0.0688386,0.0289847,0.0160786,0.0110947,0.00557891,0.00401448,0,1.29333,2.98386,3.49649,3.47558,3.29437,3.25412,2.97395,2.55709,1.69209,1.10282,0.731797,0.0443207,-0.284766,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000475263,0.00158038,0.00268935,0.005273,0.0168351,0.0178731,0.0178989,0.0350713,0.0417476,0.0553025,0.0962521,0.237112,0.313816,0.158073,0,1.20155,1.73319,2.40649,3.56735,3.62718,3.62863,4.30127,4.47553,4.7567,5.31086,6.21242,6.4927,5.80695,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1225.91,0.995937,0.140331,5,31,0,1236.51,1.30608,1.60929,0.505079,0.0348755,0.195094,0.0211946,0.372878,0.494304,0.622902,0.466812,0.738267,0.180155,1.05489,0.505282,0.293367,0.721145,0.259371,0.0433635,0.000454096,0.357762,0.170106,0.355622,0.473228,0.614575,0.372589,0.84187,0.897932,0.102068,0.026584,0.173863,0.0058867,0.0217317,0.108642,0.180033,0.173863,0.143047,0.140047,0.0964571,0.0588384,0.0315601,0.0197881,0.00945755,0.00789839,0.00275046,0,1.30608,2.91537,3.42045,3.38557,3.19048,3.16928,2.7964,2.3021,1.6792,1.21239,0.474119,0.293964,-0.760928,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00448682,0.0074367,0.00997212,0.0205105,0.026584,0.0277621,0.0277747,0.0397213,0.0470869,0.0671962,0.107861,0.199421,0.289458,0.124728,0,0.505282,0.798648,1.51979,1.77916,1.82253,1.82298,2.18074,2.35085,2.70647,3.1797,3.79427,4.16686,3.32499,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1224.83,0.989053,0.140331,5,31,0,1238.99,0.651222,1.45346,0.840076,0.0129224,0.233742,0.115104,0.388072,0.4384,0.557692,0.457423,0.0449643,0.845621,0.990198,0.381052,0.27689,0.228099,0.117076,0.865242,0.0101327,0.366761,0.933599,0.623403,0.783317,0.634823,0.0262718,0.54418,0.916206,0.083794,0.0039862,0.18696,0.00996483,0.0191114,0.0817562,0.189392,0.18696,0.147991,0.131901,0.0894766,0.0577185,0.0330455,0.0209149,0.0199953,0.0085838,0.00318891,0,0.651222,2.10468,2.94476,2.93183,2.69809,2.58299,2.19492,1.75652,1.19882,0.7414,0.696435,-0.149186,-1.13938,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00146188,0.00213993,0.00282262,0.0035458,0.0039862,0.00946955,0.00956599,0.0138042,0.0351131,0.0654951,0.143351,0.270458,0.277658,0.16113,0,0.381052,0.657942,0.88604,1.00312,1.86836,1.87849,2.24525,3.17885,3.80225,4.58557,5.22039,5.24667,4.70249,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1227.58,0.905852,0.140331,4,15,0,1239.35,1.20828,1.49935,0.840384,0.0192254,0.108975,0.0462237,0.393392,0.478695,0.635707,0.297465,0.0429378,0.162921,0.408416,0.629193,0.14323,0.272777,0.052861,0.370133,0.00971162,1.26305,0.40199,0.680516,0.164978,0.901547,0.0305527,1.23533,0.926778,0.0732217,0.00640816,0.168587,0.00494644,0.0165592,0.0741652,0.17186,0.168587,0.151181,0.144352,0.0974035,0.0603504,0.0319592,0.023736,0.0227384,0.0193199,0.012842,0,1.20828,2.70763,3.54801,3.52878,3.41981,3.37359,2.98019,2.5015,1.86579,1.56833,1.52539,1.36247,0.954052,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00213723,0.00400965,0.00462712,0.00607822,0.00640816,0.00927855,0.0093691,0.0331307,0.0495237,0.0978043,0.115347,0.284147,0.292963,0.085176,0,0.629193,0.772423,1.0452,1.09806,1.46819,1.47791,2.74095,3.14294,3.82346,3.98843,4.88998,4.92053,3.68521,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1227.17,0.985614,0.140331,5,31,0,1243.15,1.14313,1.63548,0.595774,0.0454461,0.132127,0.17792,0.412665,0.568541,0.804275,0.494681,0.115238,0.452686,0.266146,0.652454,0.0520165,0.395406,0.0280417,0.0783486,0.364253,1.01365,0.467046,0.463412,0.0333558,0.488826,0.028431,0.0469755,0.858546,0.141454,0.0105631,0.182435,0.00653689,0.0205034,0.105221,0.190917,0.182435,0.159855,0.1338,0.0885601,0.0501561,0.0224405,0.0136834,0.012194,0.0077544,0.00594241,0,1.14313,2.7786,3.37438,3.32893,3.19681,3.01889,2.60622,2.03768,1.2334,0.738723,0.623485,0.170799,-0.0953466,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00341934,0.00656598,0.00691656,0.010271,0.0105631,0.011424,0.0164441,0.045314,0.0722882,0.114901,0.118798,0.193689,0.199275,0.19013,0,0.652454,0.704471,1.09988,1.12792,1.20627,1.57052,2.58417,3.05121,3.51462,3.54798,4.03681,4.06524,4.01826,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1222.18,0.958876,0.140331,5,31,0,1236.61,0.91313,1.52968,0.670924,0.0937651,0.187746,0.0154408,0.284892,0.647212,1.34609,0.410747,0.902669,0.501936,0.350185,0.268794,0.0749401,0.079276,0.335628,0.624453,0.888361,0.0701172,0.63251,0.389364,0.835862,0.532167,0.0626904,0.193547,0.841662,0.158338,0.00444525,0.178728,0.00872248,0.0217374,0.100354,0.196298,0.178728,0.148135,0.145865,0.109704,0.0574306,0.0149467,0.00991195,0.00401916,0.00243303,0.00171421,0,0.91313,2.4428,3.11373,3.01996,2.83222,2.81678,2.53189,1.88467,0.538584,0.127838,-0.774831,-1.27677,-1.62695,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00208173,0.0027237,0.00293566,0.00317786,0.00444525,0.00830028,0.0201792,0.0216448,0.0407427,0.060138,0.138726,0.236198,0.251479,0.207227,0,0.268794,0.343734,0.42301,0.758638,1.38309,2.27145,2.34157,2.97408,3.36344,4.1993,4.73147,4.79416,4.60062,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1221.07,0.989227,0.140331,5,31,0,1231.85,0.656019,1.7845,0.638615,0.105328,0.0934288,0.15693,0.295952,0.233701,0.6168,0.406798,0.215452,0.545603,0.537282,0.845081,0.0194214,1.24651,0.737101,0.270667,0.291402,0.110731,0.312607,0.145497,0.623198,0.750352,0.306037,0.208952,0.91775,0.0822499,0.0164666,0.160233,0.00818923,0.0157815,0.0940041,0.17803,0.160233,0.14594,0.124745,0.0927878,0.0734507,0.039639,0.0263908,0.0212757,0.0123291,0.00720431,0,0.656019,2.44052,3.07913,2.97381,2.88038,2.72345,2.42749,2.19379,1.57699,1.1702,0.954745,0.409142,-0.12814,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000954296,0.00222176,0.00226533,0.00787927,0.0164666,0.0215851,0.0288874,0.03227,0.0441125,0.0510212,0.0951485,0.2015,0.273644,0.222044,0,0.845081,0.864503,2.11102,2.84812,3.11879,3.41019,3.52092,3.83353,3.97902,4.60222,5.35257,5.65861,5.44966,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1222.85,0.996924,0.140331,5,31,0,1229.64,0.417779,1.39411,0.812165,0.136568,0.123106,0.0267389,0.476429,0.725523,0.381409,0.435094,0.115483,0.513062,0.598494,0.247773,0.0295896,0.14393,0.383759,0.63932,1.03954,0.314132,0.351903,1.04328,0.318372,0.553013,0.395168,0.38592,0.878829,0.121171,0.00289073,0.169767,0.0141109,0.0214285,0.0863865,0.19461,0.169767,0.150103,0.146143,0.0907543,0.0439315,0.0300008,0.0194166,0.017299,0.0103562,0.00569216,0,0.417779,1.81189,2.62405,2.48748,2.36438,2.33764,1.86121,1.13569,0.754279,0.319184,0.203701,-0.309361,-0.907854,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00129234,0.00165571,0.00170543,0.00196944,0.00289073,0.00547848,0.0154926,0.0212105,0.0301564,0.0855992,0.117689,0.204601,0.303757,0.206502,0,0.247773,0.277362,0.421292,0.805051,1.44437,2.48391,2.79804,3.14994,4.19322,4.51159,5.0646,5.45977,5.07385,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1227.96,0.967892,0.140331,5,31,0,1236.81,0.891366,1.2133,0.86925,0.00873675,0.321648,0.0138488,0.286963,0.566052,0.385488,0.505806,0.145886,0.126428,0.150236,0.711705,0.0283266,0.454063,0.0598033,0.289154,0.236929,0.423537,0.19365,0.0689643,1.02894,0.659748,0.0804794,1.10756,0.928532,0.0714676,0.0144214,0.181573,0.00936034,0.0228248,0.0767953,0.183166,0.181573,0.131632,0.129821,0.0974361,0.0553206,0.0376246,0.0226883,0.0196085,0.0172798,0.0148693,0,0.891366,2.10466,2.97391,2.96518,2.64353,2.62968,2.34271,1.77666,1.39118,0.885369,0.739483,0.613054,0.462818,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00411572,0.00838562,0.00862655,0.0135842,0.0144214,0.0192568,0.0244052,0.0372753,0.04524,0.0484701,0.135624,0.262339,0.284325,0.0939309,0,0.711705,0.740032,1.19409,1.2539,1.54305,1.77998,2.20352,2.39717,2.46613,3.49508,4.15482,4.2353,3.12775,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1230.28,0.976122,0.140331,5,31,0,1245.26,0.541369,1.93327,0.559954,0.0540593,0.0803068,0.141558,0.357709,0.340012,1.22777,0.0211999,0.00391525,0.0855532,0.54654,0.447525,1.19758,0.272152,0.172601,0.469689,0.0867456,0.843229,0.655302,0.0362026,0.542456,0.267762,0.607202,0.151467,0.908643,0.0913569,0.00831052,0.166964,0.00847604,0.0145649,0.100674,0.176238,0.166964,0.15408,0.133742,0.0935228,0.066566,0.0195002,0.0190912,0.0190166,0.0174573,0.0101069,0,0.541369,2.47464,3.03459,2.98054,2.90023,2.75867,2.40096,2.06095,0.833182,0.811982,0.808067,0.722514,0.175974,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00102805,0.00160831,0.0053269,0.00699309,0.00831052,0.0132927,0.0144972,0.0336895,0.0648767,0.0672684,0.115717,0.151246,0.27758,0.238565,0,0.447525,1.64511,1.91726,2.08986,2.55955,2.6463,3.48953,4.14483,4.18103,4.72349,4.99125,5.59845,5.44698,1,1,1,1,1,1,1,1,1,1,1,1,-1
-1223.52,0.9904,0.140331,4,15,0,1240.41,0.784105,1.69296,0.888078,0.215932,0.182797,0.0904862,0.334332,0.356796,0.763351,0.353983,0.0256526,0.318265,1.05419,0.729656,0.146786,0.321107,1.14594,0.271127,1.44711,0.14231,0.0342889,0.452302,0.384572,0.814907,0.1519,0.315103,0.929066,0.0709339,0.00657128,0.16803,0.00720611,0.0157846,0.0857982,0.208529,0.16803,0.139959,0.127851,0.0915175,0.0640545,0.0298559,0.0209555,0.0204248,0.0148572,0.00517733,0,0.784105,2.47707,3.36515,3.14922,2.96642,2.87593,2.5416,2.18481,1.42145,1.06747,1.04182,0.723554,-0.33064,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000630791,0.00130849,0.00151537,0.00208917,0.00657128,0.00861785,0.0366328,0.0422352,0.0437086,0.0687066,0.100929,0.227995,0.265396,0.193663,0,0.729656,0.876442,1.19755,2.34349,2.61462,4.06173,4.20404,4.23833,4.69063,5.0752,5.89011,6.04201,5.7269,1,1,1,1,1,1,1,1,1,1,1,1,-1
