# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_dirichlet_model
# start_datetime = 2024-03-01 20:05:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.900000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/dirichlet/1D01-03-2024.17.05Dr.json
# init = 2 (Default)
# random
#   seed = 30
# output
#   file = models/notebooks/results/1D01-03-2024.17.05Dr-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.17.05Dr-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14,theta.1,theta.2
-1390.15,0.813666,0.0303334,3,11,1,1403.88,7.01747e-07,0.0278046,0.152409,0.214411,0.226463,0.157379,0.154168,0.0497697,0.0175944,2.04082e-07,2.22896e-81,2.18799e-305,2.15168e-105,5.77478e-17,8.95091e-80,2.21495e-10,9.40078e-05,0.0429991,0.00951253,0.0343123,0.0851976,0.155499,0.214444,0.0812706,0.0730118,0.153424,0.0970532,0.053182,0.709307,0.290693
-1389.02,0.875,0.0303334,3,8,1,1401.65,5.27478e-07,0.0256082,0.151818,0.206437,0.220999,0.164086,0.1659,0.0497889,0.0153627,1.82064e-07,1.5837e-80,4.52375e-285,3.17725e-111,8.75711e-17,2.61481e-82,1.34754e-10,4.11682e-05,0.0343965,0.00983389,0.0342728,0.0883523,0.158223,0.215883,0.0834865,0.0737642,0.149809,0.097213,0.054725,0.69835,0.30165
-1388.76,0.947203,0.0303334,4,19,1,1400.61,8.44072e-07,0.0242296,0.153735,0.205346,0.214951,0.162885,0.172346,0.0511544,0.0153514,1.93655e-07,1.67851e-80,3.33152e-291,1.55551e-103,6.53126e-16,9.68375e-77,2.09298e-10,5.11911e-05,0.0332644,0.00940856,0.0318404,0.0855557,0.160279,0.214418,0.0836726,0.0748214,0.153323,0.0988854,0.0544803,0.695004,0.304996
-1387.82,0.965232,0.0303334,5,37,1,1397.64,1.32643e-06,0.0228728,0.145196,0.232443,0.223096,0.153216,0.159483,0.0424206,0.0212706,8.57525e-08,3.0229e-81,1.88167e-242,1.27817e-177,2.96142e-13,4.20623e-100,3.23125e-09,0.000916242,0.0327023,0.00735082,0.0672319,0.0916624,0.149297,0.186971,0.0888183,0.0841384,0.133277,0.0831941,0.0744401,0.661319,0.338681
-1388.6,0.981018,0.0303334,5,55,1,1398.74,0.00339972,0.0111575,0.148836,0.229209,0.211973,0.177482,0.140321,0.054127,0.0234953,1.87727e-09,2.70746e-64,2.54809e-224,5.31753e-171,8.40646e-15,5.62612e-211,3.17528e-10,0.00167859,0.0198133,0.0184171,0.0907657,0.105396,0.156665,0.16275,0.0903165,0.0813009,0.114753,0.0950387,0.0631054,0.660585,0.339415
-1389.72,0.971372,0.0303334,7,127,0,1398.29,7.04627e-17,0.034346,0.125596,0.239505,0.196561,0.182857,0.175408,0.0440465,0.00167992,2.8171e-07,1.02231e-44,1.18705e-77,3.09768e-260,3.17265e-15,6.09269e-178,1.70556e-09,0.000857125,0.00973364,0.030361,0.0198605,0.0680463,0.143166,0.196737,0.080669,0.134687,0.136512,0.140167,0.0392036,0.690102,0.309898
-1392.08,0.98329,0.0303334,6,67,1,1400.88,1.25279e-16,0.0351582,0.124177,0.230398,0.212905,0.188466,0.167755,0.0399031,0.00123603,8.24179e-08,9.17479e-51,6.82268e-68,2.24826e-256,1.15774e-16,9.53093e-137,1.20888e-08,0.00308064,0.00972991,0.0338082,0.0209537,0.0691578,0.115366,0.202337,0.0817421,0.141218,0.140419,0.14226,0.0399293,0.691379,0.308621
-1394.07,0.972303,0.0303334,5,38,1,1404,1.58236e-17,0.0381114,0.133866,0.219086,0.180782,0.216553,0.164042,0.0453045,0.00225627,1.91005e-07,1.55943e-48,2.00605e-28,7.59738e-204,4.06518e-13,1.22188e-141,5.26603e-08,0.00769972,0.0099286,0.0319413,0.0358303,0.0620069,0.11414,0.204072,0.0923919,0.134105,0.128811,0.144633,0.03444,0.70275,0.29725
-1391.18,0.980744,0.0303334,5,52,1,1405.85,6.58163e-16,0.0290565,0.143879,0.255206,0.154982,0.148903,0.209018,0.0578073,0.00114714,1.01522e-06,1.69697e-47,1.25346e-55,2.6378e-263,2.03712e-10,2.76637e-24,6.07784e-05,0.00200851,0.00113393,0.0376543,0.0654553,0.0713006,0.128662,0.181084,0.0743304,0.11316,0.143775,0.133445,0.0479305,0.669219,0.330781
-1387.91,0.551519,0.0303334,4,24,1,1404.07,1.07458e-15,0.0295656,0.147861,0.230272,0.171249,0.164342,0.195529,0.0594448,0.00171462,2.19137e-05,5.69453e-40,1.97066e-27,7.38982e-271,3.62036e-09,4.54195e-05,3.5282e-05,0.000628389,0.00213053,0.0317094,0.0828874,0.0533766,0.121981,0.180854,0.0769284,0.114213,0.150167,0.125758,0.0592851,0.679684,0.320316
-1387.42,0.942998,0.0303334,4,18,1,1403.94,7.55843e-16,0.0296818,0.146857,0.232823,0.171364,0.16426,0.191981,0.0608698,0.00213838,2.67384e-05,3.82358e-37,1.82707e-16,1.40963e-278,2.06338e-09,1.43851e-09,0.000194296,0.000452231,0.00164204,0.044166,0.0812173,0.0515938,0.123593,0.177909,0.0729075,0.111839,0.150556,0.129372,0.054558,0.68043,0.31957
-1386.22,0.951677,0.0303334,4,23,1,1401.99,5.91267e-15,0.0282443,0.14105,0.228799,0.174163,0.146429,0.197863,0.0784373,0.00478751,0.000226397,7.04565e-36,5.66289e-33,7.43708e-244,4.11178e-10,4.09506e-09,9.24401e-07,0.00207657,0.00138551,0.06105,0.0731692,0.0688961,0.132694,0.178813,0.0683148,0.108419,0.150035,0.111648,0.0434987,0.685828,0.314172
-1386.25,0.666667,0.0303334,1,3,1,1401.58,4.63592e-15,0.0279949,0.14116,0.229275,0.172745,0.146518,0.198205,0.0790102,0.00486637,0.000225536,9.0477e-36,1.3169e-30,1.19763e-249,4.9354e-10,8.60862e-13,6.26524e-07,0.00195671,0.00142717,0.0609003,0.0742927,0.0701589,0.133275,0.179204,0.0683519,0.107374,0.149291,0.11058,0.0431885,0.680711,0.319289
-1386.18,0.967719,0.0303334,4,31,1,1398.42,3.30443e-14,0.0293391,0.144694,0.230552,0.169195,0.144451,0.202182,0.0733527,0.00617125,6.28526e-05,1.73753e-32,1.95218e-39,3.12538e-243,1.91986e-10,9.08989e-08,2.27568e-06,0.0018342,0.00113813,0.0715424,0.0651991,0.0647673,0.131561,0.187988,0.0701302,0.105604,0.142287,0.11222,0.0457251,0.677332,0.322668
-1386.48,0.941152,0.0303334,4,17,1,1399.94,1.95738e-12,0.0237961,0.151693,0.21953,0.159622,0.155973,0.215317,0.0628565,0.0104887,0.000723635,2.14132e-30,5.93782e-53,2.24377e-297,5.03434e-09,4.04029e-13,2.63329e-05,0.0120047,0.00244437,0.0524516,0.0825142,0.0475908,0.122846,0.182726,0.0765853,0.111863,0.144544,0.118804,0.0455991,0.674087,0.325913
-1392.4,0.945355,0.0303334,4,19,1,1407.87,2.88466e-10,0.0236107,0.144811,0.23217,0.148236,0.138115,0.215215,0.0886583,0.00667124,0.00233245,5.10714e-18,3.85709e-119,8.46664e-244,0.000179229,1.39638e-25,0.000419591,0.00558703,0.00230133,0.138806,0.0667018,0.0399102,0.136187,0.163662,0.0775498,0.093948,0.135845,0.100433,0.0386492,0.734169,0.265831
-1391.8,0.58332,0.0303334,3,12,1,1404.75,3.56564e-10,0.0211845,0.14868,0.230035,0.152232,0.136438,0.213684,0.0899396,0.00372172,0.00407037,7.38398e-19,2.48487e-134,1.97943e-244,1.42798e-05,5.64595e-11,0.000798092,0.00459915,0.00208885,0.129718,0.0694982,0.0349303,0.128128,0.163962,0.0809775,0.0947886,0.144017,0.105601,0.040893,0.734133,0.265867
-1391.44,0.5,0.0303334,1,2,1,1402.97,3.62362e-10,0.0214347,0.148129,0.231294,0.15184,0.137082,0.212636,0.0898631,0.00358891,0.00411974,5.96743e-19,5.27188e-132,1.46905e-245,1.30249e-05,1.06975e-05,0.000919206,0.00351373,0.00213985,0.125939,0.0696498,0.0359215,0.127818,0.164722,0.0822475,0.0946294,0.145441,0.105806,0.0412429,0.734876,0.265124
-1387.14,0.979149,0.0303334,6,84,1,1402.19,1.55396e-10,0.0229907,0.145641,0.230123,0.163792,0.132906,0.211113,0.0882086,0.00145466,0.00377068,9.73899e-21,3.80643e-146,1.59392e-245,2.80882e-08,4.56841e-08,0.0058358,0.000590072,0.0027652,0.0683666,0.0542464,0.0385697,0.134017,0.185509,0.0804052,0.10323,0.161897,0.113748,0.0508199,0.707843,0.292157
-1388.57,0.943509,0.0303334,5,48,1,1402.83,1.11667e-08,0.025389,0.155657,0.248945,0.164628,0.14167,0.186526,0.0680683,0.0087192,0.000397592,2.37467e-13,1.43598e-79,1.42239e-268,3.46656e-10,7.29014e-70,3.5381e-09,0.00114287,0.000476706,0.0567341,0.0531505,0.0273031,0.122775,0.243162,0.0809711,0.100237,0.125627,0.112965,0.0754552,0.67125,0.32875
-1387.72,0.958391,0.0303334,4,30,1,1400.98,2.42419e-09,0.0302084,0.148176,0.258201,0.16829,0.145342,0.18111,0.0636342,0.00489259,0.000146484,1.59335e-15,7.46316e-51,2.90615e-257,1.86173e-10,1.03521e-70,1.12246e-10,0.000473661,0.000522431,0.0641513,0.0436183,0.0347815,0.127126,0.234092,0.0784926,0.0938162,0.128962,0.121541,0.0724241,0.696155,0.303845
-1387.86,0.956943,0.0303334,4,24,1,1398.73,4.67586e-09,0.0281488,0.1474,0.25914,0.173806,0.146598,0.177758,0.0619958,0.00484431,0.000310035,1.60269e-14,2.04061e-30,5.05157e-237,2.18828e-09,5.87065e-57,2.23879e-10,0.000618271,0.000645627,0.098924,0.0397502,0.0334822,0.13244,0.225963,0.074129,0.0911559,0.12415,0.108422,0.0703204,0.689696,0.310304
-1389.54,0.953428,0.0303334,4,22,1,1402.89,2.10204e-09,0.0259886,0.150008,0.257866,0.176352,0.140838,0.178677,0.0659926,0.00375591,0.000521766,2.87786e-17,4.35598e-27,2.08589e-260,2.94963e-11,7.0175e-86,4.00034e-11,0.000538063,0.000608562,0.11637,0.0388231,0.0310627,0.129101,0.218931,0.078411,0.0844744,0.117827,0.110135,0.0737181,0.690623,0.309377
-1389.79,0.921754,0.0303334,3,13,1,1402.32,2.23521e-09,0.0247483,0.149074,0.251793,0.178737,0.144169,0.178229,0.0688586,0.00351463,0.000876778,3.43218e-16,2.19918e-27,3.51691e-277,9.31027e-12,2.7011e-97,1.73216e-10,0.000380868,0.000774629,0.125773,0.0397621,0.0273779,0.129301,0.216594,0.0806426,0.0846468,0.114257,0.109316,0.0711741,0.69918,0.30082
-1388.57,0.962203,0.0303334,4,27,1,1401.75,2.95525e-09,0.0265303,0.151724,0.26195,0.167047,0.15767,0.165202,0.0623212,0.000801332,0.00675434,1.60793e-20,4.21623e-56,1.90762e-289,2.22409e-12,2.88218e-103,1.00997e-10,4.27517e-05,0.000733845,0.0603264,0.0720791,0.0315738,0.14902,0.200625,0.0838854,0.0943846,0.121248,0.113627,0.0724546,0.681186,0.318814
-1388.54,0.974149,0.0303334,5,39,1,1401.93,1.49321e-10,0.0230902,0.151374,0.257907,0.176414,0.166816,0.157247,0.0634991,0.000468679,0.00318393,4.894e-22,4.18081e-41,6.62559e-277,8.46441e-14,1.02154e-110,1.07417e-11,4.75295e-05,0.00063968,0.0464566,0.0725795,0.0414103,0.155482,0.197514,0.08551,0.0975506,0.123971,0.102515,0.0763234,0.6826,0.3174
-1391.83,0.97355,0.0303334,5,38,1,1404.27,9.33101e-10,0.0269652,0.150948,0.237308,0.180654,0.160106,0.175607,0.0645065,8.12963e-05,0.00382404,2.90224e-18,1.18135e-76,6.45989e-271,1.4109e-15,5.81318e-148,1.39106e-09,1.24743e-06,0.000235781,0.0772421,0.0797612,0.0658893,0.141291,0.199255,0.0772227,0.0789579,0.124699,0.0782361,0.077209,0.676815,0.323185
-1394.81,0.94497,0.0303334,4,26,1,1405.98,6.08889e-10,0.0269391,0.147241,0.234242,0.177596,0.149525,0.189075,0.0704047,1.6994e-05,0.00496086,3.16185e-14,2.79485e-105,1.229e-249,2.96021e-12,6.84917e-159,4.94962e-10,8.5497e-07,0.000271905,0.0661885,0.0852131,0.0682466,0.16628,0.194887,0.0782924,0.0753875,0.109766,0.074187,0.0812791,0.662943,0.337057
-1392.81,0.980943,0.0303334,5,53,0,1410.3,7.08015e-10,0.0274824,0.143657,0.248482,0.193805,0.155955,0.174224,0.0549252,0.0011772,0.000292985,5.82029e-15,8.68815e-79,1.30638e-251,6.83891e-16,2.10803e-99,3.24942e-10,1.41359e-08,0.000206904,0.057742,0.05492,0.0550547,0.172448,0.214414,0.115005,0.0697037,0.107119,0.0813315,0.0720549,0.70518,0.29482
-1391.06,0.947268,0.0303334,4,30,1,1408.72,3.07439e-08,0.0269629,0.137235,0.259354,0.180028,0.150462,0.181639,0.061899,0.00172822,0.000691549,1.17195e-11,3.56942e-54,8.38696e-241,3.34816e-16,4.82271e-110,4.94771e-09,2.59859e-08,0.000161074,0.0496463,0.0429714,0.0616473,0.16082,0.224959,0.104459,0.0753358,0.116467,0.0910292,0.0725032,0.720158,0.279842
-1390.25,0.968545,0.0303334,5,34,1,1402.49,7.76834e-09,0.0237869,0.136797,0.250223,0.17477,0.15481,0.191038,0.0664107,0.00138451,0.000780158,1.15509e-11,8.1099e-54,1.22742e-269,9.5862e-19,1.17935e-93,9.11403e-11,2.31598e-08,0.000166218,0.0386395,0.0503962,0.0491292,0.172459,0.23123,0.102219,0.0767587,0.119318,0.0921363,0.0675477,0.660573,0.339427
-1391.23,0.962854,0.0303334,4,27,1,1408.3,1.66357e-09,0.0208188,0.138059,0.242642,0.179659,0.151262,0.19451,0.0709405,0.0016187,0.000489829,1.22037e-13,1.38513e-41,4.85582e-275,2.57114e-20,1.22083e-97,3.8078e-11,1.94101e-09,0.000140074,0.0408103,0.0559897,0.0452604,0.170631,0.235297,0.102208,0.0817198,0.119597,0.0868175,0.0615301,0.661536,0.338464
-1396.53,0.963372,0.0303334,5,36,1,1410.7,1.83779e-11,0.0199608,0.138648,0.233411,0.195778,0.18674,0.162974,0.0622157,0.000270983,1.99803e-07,2.82574e-25,4.90493e-22,1.81791e-262,5.67668e-21,8.12814e-108,9.90984e-19,1.216e-09,0.000187932,0.043336,0.0942791,0.0398627,0.155977,0.206049,0.0929577,0.0812639,0.119417,0.0929417,0.0737278,0.70295,0.29705
-1394.62,0.941326,0.0303334,4,18,1,1414.59,9.72098e-11,0.0173304,0.139798,0.220482,0.193741,0.188584,0.175492,0.0642914,0.000280229,1.98027e-07,7.81685e-25,3.69211e-35,4.07143e-276,1.48153e-21,1.9528e-108,7.83057e-18,2.16322e-09,0.000186753,0.0409322,0.07959,0.0360989,0.137796,0.221244,0.0951331,0.0923752,0.122798,0.102671,0.0711753,0.703301,0.296699
-1393.86,0.962344,0.0303334,5,39,1,1404.33,1.54039e-11,0.0160816,0.13157,0.233096,0.18738,0.166804,0.19555,0.0691278,0.000353814,3.72122e-05,1.22796e-20,5.78448e-72,1.71434e-280,1.98672e-18,1.46024e-119,5.08535e-19,1.31769e-08,0.000179942,0.0515797,0.092663,0.038985,0.135529,0.215822,0.0898315,0.0873897,0.124438,0.101427,0.0621546,0.63041,0.36959
-1396.97,0.940599,0.0303334,4,30,1,1408.61,9.13609e-13,0.0152297,0.133934,0.233791,0.189121,0.173861,0.186454,0.0673949,0.000196577,1.82189e-05,8.53902e-24,3.93159e-85,2.38817e-269,3.72609e-20,7.09046e-101,2.06513e-18,5.79176e-09,0.000232761,0.0356281,0.0922208,0.0330494,0.134179,0.23337,0.0915656,0.0866227,0.128708,0.10511,0.0593122,0.62409,0.37591
-1393.88,0.95,0.0303334,4,20,1,1405.37,1.60155e-11,0.0173612,0.132969,0.245383,0.188102,0.156257,0.194024,0.0656444,0.000236428,2.26468e-05,2.39969e-20,2.36341e-70,1.6828e-293,1.11528e-19,3.20522e-141,2.31169e-17,1.16523e-08,0.000282392,0.0466407,0.11329,0.0343306,0.126161,0.219629,0.0880827,0.0790286,0.122553,0.109205,0.060798,0.637847,0.362153
-1392.73,0.917025,0.0303334,3,14,1,1411.01,2.41677e-12,0.0194735,0.132324,0.248361,0.188638,0.156859,0.187956,0.0661972,0.000158615,3.31232e-05,9.93013e-23,1.24878e-75,6.52604e-284,1.34532e-20,3.39352e-126,5.5431e-17,2.00367e-08,0.000378514,0.0520236,0.113912,0.0419681,0.121186,0.203906,0.0866924,0.0812123,0.123127,0.112156,0.0634381,0.635157,0.364843
-1392.03,0.776888,0.0303334,3,8,1,1414.4,2.64089e-12,0.0197828,0.129834,0.245289,0.195477,0.150044,0.191052,0.0683763,0.000126513,1.93359e-05,1.56129e-22,6.70193e-74,7.28115e-299,2.47177e-19,4.24863e-115,1.16724e-16,2.26395e-08,0.00052077,0.0584005,0.0980084,0.040668,0.116242,0.20521,0.0898266,0.0885564,0.126445,0.110309,0.0658123,0.63817,0.36183
-1392.21,0.746567,0.0303334,2,4,1,1402.98,4.1759e-12,0.0195451,0.129745,0.244951,0.195064,0.150683,0.191269,0.0685987,0.000127459,1.64757e-05,2.79815e-22,5.25251e-74,4.64425e-303,2.47054e-19,2.09376e-118,1.32536e-16,1.7499e-08,0.000496107,0.057069,0.0987377,0.0402565,0.115703,0.204813,0.0904545,0.0887032,0.127013,0.110815,0.0659393,0.636629,0.363371
-1392.66,0.914724,0.0303334,4,24,1,1405.24,1.09935e-11,0.0193445,0.131175,0.242762,0.202924,0.140109,0.189503,0.0740077,0.000155154,1.93469e-05,1.06797e-22,1.58127e-68,1.56699e-302,6.76558e-20,2.91903e-118,1.59239e-16,1.82124e-08,0.000287367,0.0827562,0.0903708,0.0364568,0.116671,0.206163,0.0874883,0.0884583,0.128707,0.10206,0.0605814,0.638854,0.361146
-1392.86,0.642129,0.0303334,1,3,1,1407.3,9.93186e-12,0.0193559,0.130853,0.242013,0.202519,0.141165,0.189353,0.0745718,0.00015056,1.8256e-05,3.43203e-22,3.15356e-66,9.04272e-305,7.41957e-20,1.93685e-119,2.52288e-16,1.77199e-08,0.000311302,0.0882829,0.0885223,0.0362515,0.115553,0.206375,0.0877753,0.087738,0.128473,0.100093,0.0606238,0.640508,0.359492
-1392.73,0.951228,0.0303334,4,21,1,1410.08,2.32419e-11,0.0180805,0.128661,0.245793,0.204518,0.135135,0.18938,0.0782533,0.000176094,4.16172e-06,3.14491e-23,8.84499e-56,2.44271e-302,3.6391e-20,3.44604e-86,1.07323e-17,2.44812e-08,0.00042756,0.0791315,0.095561,0.0399203,0.106819,0.214698,0.0913067,0.0865426,0.129193,0.0970526,0.059347,0.646227,0.353773
-1392.9,0.888889,0.0303334,3,9,1,1415.82,9.72538e-12,0.0181319,0.128036,0.247047,0.215206,0.131884,0.185721,0.0738283,0.000144408,1.73156e-06,3.79522e-23,3.89377e-65,8.51069e-297,5.84073e-20,3.56697e-98,1.48872e-17,1.93602e-08,0.000416271,0.0686543,0.104772,0.0457144,0.103687,0.21279,0.0894768,0.0892803,0.129181,0.0970727,0.0589548,0.644332,0.355668
-1394.88,0.956088,0.0303334,4,24,1,1408.13,1.22921e-11,0.0202954,0.138201,0.242048,0.219235,0.13035,0.164528,0.0850081,0.000334111,6.13139e-07,2.27269e-24,2.76943e-33,6.52795e-296,3.35317e-19,2.88932e-54,1.5076e-14,1.01912e-09,0.000199683,0.0568273,0.0842186,0.0477216,0.106778,0.223563,0.0798449,0.0884457,0.143281,0.109234,0.0598859,0.617093,0.382907
-1394.16,0.944396,0.0303334,4,18,1,1407.58,9.55347e-11,0.0198794,0.141341,0.251825,0.223958,0.119712,0.159557,0.0832029,0.000519858,3.25461e-06,1.1504e-22,3.29815e-55,2.62913e-288,2.72686e-16,2.80969e-91,2.59847e-15,4.7017e-09,0.000182159,0.0570433,0.0961461,0.0528651,0.12003,0.206676,0.0750564,0.0817339,0.149216,0.0981213,0.0629304,0.612422,0.387578
-1389.05,0.999617,0.0303334,7,127,0,1403.03,1.04034e-10,0.0196588,0.112174,0.220644,0.200837,0.189028,0.180933,0.0262769,0.0485811,0.00186726,3.46629e-17,4.66233e-78,1.16435e-176,4.41887e-11,7.51282e-09,2.29752e-08,4.03368e-06,0.000462896,0.0070643,0.0186784,0.0664889,0.169872,0.138693,0.114951,0.132573,0.168525,0.137349,0.0453379,0.6991,0.3009
-1389.02,0.666667,0.0303334,1,3,1,1414.55,8.15534e-11,0.0196135,0.111344,0.221535,0.201264,0.19026,0.179528,0.0270713,0.0475113,0.00187275,8.84137e-17,6.37161e-80,1.4711e-174,7.02055e-11,9.11826e-13,1.66038e-08,4.75518e-06,0.00042119,0.00668998,0.0183844,0.0650789,0.171065,0.138592,0.115735,0.131509,0.171701,0.136474,0.0443447,0.700881,0.299119
-1389.9,0.979095,0.0303334,6,71,1,1398.11,2.9738e-09,0.019652,0.104742,0.217222,0.199567,0.1848,0.187572,0.0379186,0.0429451,0.00558063,7.56995e-20,4.03679e-119,2.06069e-136,3.1447e-11,3.90227e-08,9.87552e-11,9.91458e-07,0.000385803,0.00484884,0.0160529,0.054122,0.199027,0.135658,0.12517,0.121842,0.159388,0.126342,0.0571623,0.691115,0.308885
-1386.85,0.97817,0.0303334,5,51,1,1402.51,9.87e-07,0.0179619,0.104985,0.236175,0.199836,0.185707,0.16304,0.0623825,0.0220228,0.00788844,3.69735e-16,3.51299e-143,7.79422e-89,3.41077e-09,1.14935e-19,2.8222e-16,5.97361e-06,0.000810171,0.00381923,0.015072,0.0530236,0.162516,0.150775,0.117614,0.13015,0.175129,0.13038,0.0607044,0.729248,0.270752
